form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00857615,B90AD4B30B4484A238A7,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102851000,,,2024-10-30,22642.72,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00857615,BDBECB42D053042A885E,B90AD4B30B4484A238A7,SB21B,ORG,DELTA AIR,,,,,,1030 DELTA BLVD,,ATLANTA,GA,303541989,,,2024-09-13,623.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BC6E52459DBA14B3D93A,B90AD4B30B4484A238A7,SB21B,ORG,DELTA AIR,,,,,,1030 DELTA BLVD,,ATLANTA,GA,303541989,,,2024-09-13,623.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B60282C8F222940F2B1D,B90AD4B30B4484A238A7,SB21B,ORG,FAIRFIELD INN,,,,,,500 H ST NW,,WASHINGTON,DC,200012620,,,2024-09-14,128.38,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BBA3EE8FF010E439583D,B90AD4B30B4484A238A7,SB21B,ORG,FAIRFIELD INN,,,,,,500 H ST NW,,WASHINGTON,DC,200012620,,,2024-09-14,311.02,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B1D4092760C8243C79BB,B90AD4B30B4484A238A7,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-09-14,35.00,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B8CE265188787453F828,B90AD4B30B4484A238A7,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-09-14,310.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B82A8AE20092C4E0BB8F,B90AD4B30B4484A238A7,SB21B,ORG,MARRIOTT,,,,,,901 MASSACHUSETTS AVE NW,,WASHINGTON,DC,200014307,,,2024-09-15,464.85,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B87F45294A6DB48E1867,B90AD4B30B4484A238A7,SB21B,ORG,FAIRFIELD INN,,,,,,500 H ST NW,,WASHINGTON,DC,200012620,,,2024-09-15,166.98,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B6F29021A2F244D8C804,B90AD4B30B4484A238A7,SB21B,ORG,FAIRFIELD INN,,,,,,500 H ST NW,,WASHINGTON,DC,200012620,,,2024-09-15,166.98,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B74705A6559B74645838,B90AD4B30B4484A238A7,SB21B,ORG,MARRIOTT,,,,,,901 MASSACHUSETTS AVE NW,,WASHINGTON,DC,200014307,,,2024-09-15,464.85,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B37FFB25FBC08408DA3B,B90AD4B30B4484A238A7,SB21B,ORG,MARRIOTT,,,,,,901 MASSACHUSETTS AVE NW,,WASHINGTON,DC,200014307,,,2024-09-15,464.85,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B3D62022DEA764CCBAE9,B90AD4B30B4484A238A7,SB21B,ORG,FAIRFIELD INN,,,,,,500 H ST NW,,WASHINGTON,DC,200012620,,,2024-09-15,174.68,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BC347D01AED2D4EEF895,B90AD4B30B4484A238A7,SB21B,ORG,SULLIVANS,,,,,,141 N FULTON ST,,WAUSEON,OH,435671308,,,2024-09-16,379.89,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B55D178AA3CBB4DDDAEF,B90AD4B30B4484A238A7,SB21B,ORG,HARRIS TEETER,,,,,,1201 FIRST ST NE,,WASHINGTON,DC,200024274,,,2024-09-17,349.38,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BE03DC4FBF25149FCB1B,B90AD4B30B4484A238A7,SB21B,ORG,WESTIN BOOK,,,,,,999 9TH ST NW,,WASHINGTON,DC,200014427,,,2024-09-18,113.48,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B8DD1D323DF7943618A5,B90AD4B30B4484A238A7,SB21B,ORG,WESTIN BOOK,,,,,,999 9TH ST NW,,WASHINGTON,DC,200014427,,,2024-09-18,20.40,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BD0B93E2BBD7844D091B,B90AD4B30B4484A238A7,SB21B,ORG,GRAFFITO,,,,,,707 6TH ST NW,,WASHINGTON,DC,200013703,,,2024-09-21,285.65,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BF026026818114277AB5,B90AD4B30B4484A238A7,SB21B,ORG,MARRIOTT,,,,,,901 MASSACHUSETTS AVE NW,,WASHINGTON,DC,200014307,,,2024-09-22,653.65,,LODGING,001,,,,,,,,,,,,,,,,,,X,,
