form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00118943,87222977,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,672782952,P2024,,2023-05-01,5000.00,0.00,"Industry Event: June 12, 2023",011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,Rep.,,H,KS,04,,,,,,,,"Industry Event: June 12, 2023"
SB23,C00118943,87279099,,,CCM,Citizens For Boyle,,,,,,PO Box 14310,,Philadelphia,PA,19115,P2024,,2023-05-10,5000.00,0.00,"Finseca-MM In-District Event: June 1, 2023",011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,Rep.,,H,PA,02,,,,,,,,"Finseca-MM In-District Event: June 1, 2023"
SB23,C00118943,87279100,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,P2024,,2023-05-05,5000.00,0.00,"Event: May 14, 2023",011,C00558825,Miller-Meeks For Congress,H8IA02043,Miller-Meeks,Mariannette,,Rep.,MD,H,IA,01,,,,,,,,"Event: May 14, 2023"
SB23,C00118943,87279107,,,CCM,David Rouzer For Congress,,,,,,PO Box 3142,,Wilmington,NC,284060142,P2024,,2023-05-05,5000.00,0.00,"Event: May 14, 2023",011,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,,Rep.,,H,NC,07,,,,,,,,"Event: May 14, 2023"
SB23,C00118943,87279183,,,CCM,Bucshon For Congress,,,,,,PO Box 250,,Newburgh,IN,47629,P2024,,2023-05-05,5000.00,0.00,"Event: May 14, 2023",011,C00468256,Bucshon For Congress,H0IN08114,Bucshon,Larry,,Rep.,,H,IN,08,,,,,,,,"Event: May 14, 2023"
SB23,C00118943,87279715,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2023-05-11,2500.00,0.00,IRI Event: 5/11/23,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,IRI Event: 5/11/23
SB23,C00118943,87279870,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2024,,2023-05-10,2500.00,0.00,"Event: May 16, 2023",011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,,Rep.,,H,AL,07,,,,,,,,"Event: May 16, 2023"
SB23,C00118943,87279873,,,CCM,Blumenauer For Congress,,,,,,1631 Ne Broadway,#343,Portland,OR,97232,P2024,,2023-05-17,2500.00,0.00,"Event: May 23, 2023",011,C00307314,Blumenauer For Congress,H6OR03064,Blumenauer,Earl,,Rep.,,H,OR,03,,,,,,,,"Event: May 23, 2023"
SB23,C00118943,87303939,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive,Suite 150,Irvine,CA,92618,P2024,,2023-05-11,2500.00,0.00,"ACLI Event: May 11, 2023",011,C00704981,Michelle Steel For Congress,H0CA48198,Steel,Michelle,,Rep.,,H,CA,45,,,,,,,,"ACLI Event: May 11, 2023"
SB23,C00118943,87303940,,,CCM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2023-05-10,2500.00,0.00,"ACLI Event: May 15, 2023",011,C00600718,Davidson For Congress,H6OH08315,Davidson,Warren,,Rep.,,H,OH,08,,,,,,,,"ACLI Event: May 15, 2023"
