form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00078451,87271747,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2023-05-02,1000.00,0.00,,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,
SB23,C00078451,87271748,,,PAC,RAZOR PAC,,,,,,P.O. Box 508,,Rogers,AR,72757,,,2023-05-02,5000.00,0.00,,011,C00493361,,,,,,,,,,,,,,,,,,
SB23,C00078451,87274465,,,CCM,Cohen For Congress,,,,,,349 Kenilworth Place,,Memphis,TN,38112,P2024,,2023-05-02,2500.00,0.00,,011,C00422980,Cohen For Congress,H6TN09068,Cohen,Stephen,Ira,Rep.,,H,TN,09,,,,,,,,
SB23,C00078451,87274466,,,CCM,Hal Rogers For Congress,,,,,,P.O. Box 1214,,Somerset,KY,42502,P2024,,2023-05-02,2500.00,0.00,,011,C00116632,Hal Rogers For Congress,H0KY05015,Rogers,Hal,Dallas,Rep.,,H,KY,05,,,,,,,,
SB23,C00078451,87274469,,,CCM,Mikie Sherrill For Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,P2024,,2023-05-02,2000.00,0.00,,011,C00640003,Mikie Sherrill For Congress,H8NJ11142,Sherrill,Mikie,,,,H,NJ,11,,,,,,,,
SB23,C00078451,87274531,,,CCM,Friends Of McCormick,,,,,,4410 Laurel Grove Trace,,Suwanee,GA,30024,P2024,,2023-05-02,2500.00,0.00,,011,C00706747,Friends Of McCormick,H0GA07273,McCormick,Richard,,,,H,GA,07,,,,,,,,
SB23,C00078451,87274532,,,PAC,Wild and Wonderful PAC,,,,,,"332 W Lee Hwy, # 303",,Warrenton,VA,20186,,,2023-05-02,1000.00,0.00,,011,C00489336,,,,,,,,,,,,,,,,,,
SB23,C00078451,87274542,,,PAC,"Together United for Liberty, Integrity and Prosperity PAC (Tulip PAC)",,,,,,5915 Eastman Ave Suite 100,,Midland,MI,48640,,,2023-05-02,2500.00,0.00,,011,C00583526,,,,,,,,,,,,,,,,,,
SB23,C00078451,87274545,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2024,,2023-05-02,1000.00,0.00,,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,A.,Rep.,,H,AL,07,,,,,,,,
SB23,C00078451,87274554,,,PAC,Impact Committee,,,,,,100 Luna Park Dr.,Suite #156,Alexandria,VA,22305,,,2023-05-02,2500.00,0.00,,011,C00525238,,,,,,,,,,,,,,,,,,
SB23,C00078451,87274558,,,CCM,Nick LaLota For Congress,,,,,,PO Box 113,,Lindenhurst,NY,11757,P2024,,2023-05-02,1000.00,0.00,,011,C00806018,Nick LaLota For Congress,,LaLota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00078451,87302224,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO Box 2930,,Jackson,MS,39207,,,2023-05-10,2000.00,0.00,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302225,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,,,2023-05-10,1000.00,0.00,,011,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302237,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,P2024,,2023-05-10,1000.00,0.00,,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00078451,87302238,,,PAC,CA LUV PAC (California Leadership United For Victory PAC),,,,,,"499 S. Capitol Street, Sw, Suite 4",,Washington,DC,20003,,,2023-05-10,5000.00,0.00,,011,C00573709,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302239,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,P2024,,2023-05-10,1500.00,0.00,,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,H,TN,01,,,,,,,,
SB23,C00078451,87302240,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,P2024,,2023-05-10,1000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,S.,Rep.,,H,NJ,05,,,,,,,,
SB23,C00078451,87302241,,,PAC,"JONI PAC (Jobs, Opprtunities & New Ideas PAC)",,,,,,P.O. Box 93441,,Des Moines,IA,50393,,,2023-05-10,2500.00,0.00,,011,C00566851,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302242,,,PAC,Lobo PAC,,,,,,"660 Pennsylvania Ave., SE, Suite 2",,Washington,DC,20003,,,2023-05-10,1000.00,0.00,,011,C00497073,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302437,,,PTY,National Republican Senatorial Committee,,,,,,"425 2nd Street, NE",,Washington,DC,20002,,,2023-05-10,15000.00,0.00,,011,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00078451,87302438,,,CCM,Nick LaLota For Congress,,,,,,PO Box 113,,Lindenhurst,NY,11757,P2024,,2023-05-10,1000.00,0.00,,011,C00806018,Nick LaLota For Congress,,LaLota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00078451,87302440,,,PAC,Heartland Values PAC,,,,,,P.O. Box 505,,Sioux Falls,SD,57101,,,2023-05-10,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
