form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00679191,501147432,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00801431,,,GRAY,ADAM C.,,,,H,CA,13,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147433,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147434,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147435,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147436,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147437,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147438,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00844480,,,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147439,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147440,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00784371,,,VARGAS,ANTHONY 'TONY','Tony',,,H,NE,02,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147441,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147442,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147443,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147444,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147445,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147446,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147447,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147448,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147449,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147450,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147451,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147452,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147453,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00806174,,,GLUESENKAMP,MARIE,PEREZ,,,H,WA,03,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501147454,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,In-Kind: Earmarked by Thomas Unterman
SB23,C00679191,501147455,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,3300.00,0.00,Technology Services,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,In-Kind: Earmarked by Thomas Unterman
SB23,C00679191,501147456,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,1572.00,0.00,Technology Services,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,In-Kind: Earmarked by David Fry
SB23,C00679191,501147457,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-02-15,1572.00,0.00,Technology Services,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,In-Kind: Earmarked by David Fry
