form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012328,BE9ABFA5EFDDB4ABEBEF,,,CCM,Richard E Neal for Congress Committee,,,,,,"415 New Jersey Avenue, SE, Suite 1",,Washington,DC,200034036,P2024,,2023-06-20,1000.00,,Contribution,,C00226522  ,Richard E Neal for Congress Committee,H8MA02041,Neal,Richard,,Rep.,,H,MA,01,,,,,,,,,
SB23,C00012328,B410BBBDF6ECC4CE8A87,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Washington,DC,200449146,P2024,,2023-06-20,2000.00,,Contribution,,C00431353,Klobuchar for Minnesota,S6MN00267,Klobuchar,Amy,,Sen.,,S,MN,,,,,,,,,,
SB23,C00012328,BDE4ED3C2313C4A27954,,,CCM,Elise for Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-06-20,1000.00,,Contribution,,C00547893,Elise for Congress,H4NY21079,Stefanik,Elise,,Rep.,,H,NY,21,,,,,,,,,
SB23,C00012328,BAB58327710774EA6A16,,,CCM,LaLota for Congress,,,,,,"3213 Duke Street, Suite 700",,Alexandria,VA,223144533,P2024,,2023-06-20,1000.00,,Contribution,,C00806018,LaLota for Congress,H2NY01190,LaLota,Nick,,Rep.,,H,NY,01,,,,,,,,,
SB23,C00012328,B17C4911256B34451A5B,,,CCM,Jeff Jackson for Congress,,,,,,"499 S Capitol St., SW, Suite 420",,Washington,DC,200034027,P2024,,2023-06-20,1000.00,,Contribution,,C00767400,Jeff Jackson for Congress,H2NC14076,Jackson,Jeff,,Rep.,,H,NC,14,,,,,,,,,
SB23,C00012328,B1D713F2DCA3948F5834,,,CCM,Mark Takano for Congress,,,,,,"211 S Street, NW",,Washington,DC,200011832,P2024,,2023-06-20,1000.00,,Contribution,,C00498667,Mark Takano for Congress,H2CA43245,Takano,Mark,,Rep.,,H,CA,39,,,,,,,,,
SB23,C00012328,B1BEA17D7B9C9403D93E,,,CCM,Sheila Cherfilus-McCormick for Congress,,,,,,"499 S Capitol St., SW, Suite 420",,Washington,DC,200034027,P2024,,2023-06-20,1000.00,,Contribution,,C00677492,Sheila Cherfilus-McCormick for Congress,H8FL20032,Cherfilus-McCormick,Sheila,,Rep.,,H,FL,20,,,,,,,,,
SB23,C00012328,B9400977BA3C047A09CB,,,CCM,Aaron Bean for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-06-20,1000.00,,Contribution,,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,,
SB23,C00012328,BFDC2F8333D6C43E086D,,,CCM,Friends of Juan Vargas,,,,,,3914 Barcroft Mews Ct,,Falls Church,VA,220411218,P2024,,2023-06-20,1000.00,,Contribution,,C00408161,Friends of Juan Vargas,H2CA50026,Vargas,Juan,,Rep.,,H,CA,52,,,,,,,,,
SB23,C00012328,B1D184090713648FAA23,,,CCM,Sara Jacobs for Congress,,,,,,"660 Pennsylvania Ave. SE, Suite 20",,Washington,DC,200034357,P2024,,2023-06-20,1000.00,,Contribution,,C00719559,Sara Jacobs for Congress,H0CA53115,Jacobs,Sara,,Rep.,,H,CA,51,,,,,,,,,
SB23,C00012328,BD19AFA1149D44300B8A,,,CCM,JOHNSON FOR CONGRESS,,,,,,5827 Colfax Avenue,,Alexandria,VA,223111013,P2024,,2023-06-21,1000.00,,Contribution,,C00476820,JOHNSON FOR CONGRESS,H0OH06189,Johnson,Bill,,Rep.,,H,OH,06,,,,,,,,,
SB23,C00012328,BA68EB4489E2843ABAD9,,,CCM,Laurel Lee for Congress,,,,,,PO Box 47556,,Tampa,FL,336460139,P2024,,2023-06-20,1000.00,,Contribution,,C00815373,Laurel Lee for Congress,H2FL15241,Lee,Laurel,,Rep.,,H,FL,15,,,,,,,,,
SB23,C00012328,B710E75F1A8D2421D90E,,,CCM,Katie Britt for Alabama,,,,,,"1101 30th St, NW, Ste 125",,Washington,DC,200073768,P2028,,2023-06-20,2000.00,,Contribution,,C00781443,Katie Britt for Alabama,S2AL00145,Britt,Katie,,Sen.,,S,AL,,,,,,,,,,
SB23,C00012328,BE74C7C5042744CD2889,,,CCM,Ted Lieu for Congress,,,,,,3914 Barcroft Mews Ct,,Falls Church,VA,220411218,P2024,,2023-06-20,1000.00,,Contribution,,C00556506,Ted Lieu for Congress,H4CA33119,Lieu,Ted,,Rep.,,H,CA,36,,,,,,,,,
SB23,C00012328,BF154EDE347E846E7BDD,,,CCM,Norma Torres for Congress,,,,,,"6 E st, SE",,Washington,DC,200032611,P2024,,2023-06-20,1000.00,,Contribution,,C00557652,Norma Torres for Congress,H4CA35031,Torres,Norma,,Rep.,,H,CA,35,,,,,,,,,
SB23,C00012328,BF3917D1E816E4DBE884,,,CCM,Betty McCollum for Congress,,,,,,"6 E St., SE",,Washington,DC,200032611,P2024,,2023-06-20,1000.00,,Contribution,,C00354688  ,Betty McCollum for Congress,H0MN04049,McCollum,Betty,,Rep.,,H,MN,04,,,,,,,,,
SB23,C00012328,B6673B6DE92A048E98AC,,,CCM,The Bill Keating Committee,,,,,,"600 Pennsylvania Ave, SE, #410",,Washington,DC,200034350,P2024,,2023-06-20,1000.00,,Contribution,,C00479063,The Bill Keating Committee,H0MA10082,Keating,Bill,,Rep.,,H,MA,09,,,,,,,,,
SB23,C00012328,B63146C55A1C54EAF9B2,,,CCM,Lofgren for Congress,,,,,,"211 S Street, NW",,Washington,DC,200011832,P2024,,2023-06-20,1000.00,,Contribution,,C00289603  ,Lofgren for Congress,H4CA16049,Lofgren,Zoe,,Rep.,,H,CA,18,,,,,,,,,
SB23,C00012328,B9D74AC02DF0D4FC28B8,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,223051736,P2024,,2023-06-20,1000.00,,Contribution,,C00729954,Garbarino for Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,,
SB23,C00012328,B956C23DFB53C4A6C997,,,CCM,Napolitano for Congress,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,958144503,P2024,,2023-06-20,1000.00,,Contribution,,C00334706  ,Napolitano for Congress,H8CA34068,Napolitano,Grace,F.,Rep.,,H,CA,31,,,,,,,,,
SB23,C00012328,B448870741C9E4E57A60,,,CCM,Schiff for Senate,,,,,,"228 2nd Street, SE",,Washington,DC,200031943,P2024,,2023-06-20,1000.00,,Contribution,,C00343871,Schiff for Senate,S4CA00555,Schiff,Adam,,Rep.,,S,CA,,,,,,,,,,
