form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00839894,B-51975,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-09-08,1828.14,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52092,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-09-15,3204.89,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51871,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-09-22,1753.33,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51888,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-09-29,1018.29,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52158,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-09-30,261.68,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51991,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,,,2024-07-26,12.00,,Bank fees & service charges,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52050,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,,,2024-08-29,32.00,,Bank fees & service charges,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51883,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,,,2024-09-26,53.63,,Bank fees & service charges,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52076,,,ORG,APH Digital LLC,,,,,,18710 Rogers Gln,,San Antonio,TX,78258,,,2024-08-01,1500.00,,Contract labor/Digital Advertising Staff,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51952,,,ORG,APH Digital LLC,,,,,,18710 Rogers Gln,,San Antonio,TX,78258,,,2024-08-15,1500.00,,Contract labor/Digital Advertising Staff,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52044,,,ORG,APH Digital LLC,,,,,,18710 Rogers Gln,,San Antonio,TX,78258,,,2024-08-29,1500.00,,Contract labor/Digital Advertising Staff,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52087,,,ORG,APH Digital LLC,,,,,,18710 Rogers Gln,,San Antonio,TX,78258,,,2024-09-13,1500.00,,Contract labor/Digital Advertising Staff,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51893,,,ORG,C2g,,,,,,7410 Waterfall Dr.,,McKinney,TX,75069,,,2024-08-02,13905.78,,Fundraising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51965,,,ORG,C2g,,,,,,7410 Waterfall Dr.,,McKinney,TX,75069,,,2024-09-04,8692.74,,Fundraising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51945,,,ORG,Campaign Verify,,,,,,1214 31st Street Northwest,,Washington,DC,20007,,,2024-08-14,95.00,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51978,,,ORG,Cook Political,,,,,,2133 Wilson Boulevard,,Arlington,VA,22201,,,2024-09-09,350.00,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52060,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-07-30,5000.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52150,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-08-13,2500.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52153,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-08-13,100.00,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52154,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-08-13,100.00,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52120,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-08-22,3500.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52036,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-08-27,239.92,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51973,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-09-06,1750.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52086,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-09-13,1750.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52104,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-09-20,1869.97,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51884,,,ORG,David Graham,,,,,,414 3rd Ave,,West Logan,WV,25601,,,2024-09-27,1750.00,,Contract labor/Executive Director,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51874,,,ORG,Docusign,,,,,,221 Main Street,,San Francisco,CA,94105,,,2024-09-23,95.40,,Software & apps,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51927,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51928,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51930,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51931,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51932,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51934,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51935,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51936,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52013,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52014,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52015,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52016,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52022,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52023,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52024,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52025,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52026,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52027,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52028,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52029,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52030,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52031,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52032,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52033,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52160,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52161,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52162,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52163,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52164,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52171,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52172,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52173,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52174,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52175,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52177,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52178,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52179,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52180,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52181,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51986,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51987,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51988,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51989,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51990,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52183,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51997,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51998,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51999,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52000,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52001,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52002,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52003,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52004,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52005,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52006,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52007,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52008,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52009,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52010,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52062,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52063,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52064,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52065,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52066,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52067,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52069,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52070,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52071,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52072,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52073,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52074,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-07-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51892,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52080,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52081,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52082,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52083,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51894,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51895,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51896,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51897,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51899,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51900,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51901,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51902,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51903,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51904,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51905,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51906,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51907,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51908,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51909,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51910,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51911,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51913,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51914,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51915,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-51916,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52133,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52134,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB29,C00839894,B-52135,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,,,2024-08-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
