form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.89384,,,COM,Carol Murphy for Assembly,,,,,,PO Box 181,,Mount Laurel,NY,08054,P2025,,2024-09-23,500.00,,"Assembly, NJ, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89484,,,COM,Cavanaugh For Nebraska,,,,,,916 South 58th Street,,Omaha,NE,68106,G2024,,2024-09-26,1000.00,,"Senate, NE, 9 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89521,,,CAN,,Chandler,Bruce,,,,PO Box # 1108,,Zillah,WA,98953,G2022,,2024-09-27,-225.00,,Write-off 11/07/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89322,,,COM,Christine Watkins for HD 67,,,,,,1548 E 5700 S,,Price,UT,84501,G2024,,2024-09-19,250.00,,"House, UT, 67 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89517,,,COM,Citizens for Bill Ferguson,,,,,,147 S. Linwood Avenue,,Baltimore,MD,21224,G2022,,2024-09-27,-1000.00,,Write-off 10/3/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89402,,,COM,Citizens for Brian Meyer,,,,,,5417 Se 29th St,,Des Moines,IA,50320,G2024,,2024-09-23,300.00,,"House, IA, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89444,,,COM,Citizens for Cecil Thomas,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-09-23,300.00,,"House, OH, 25 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89421,,,COM,Citizens for Duane Shukoski,,,,,,1243 Honeysuckle Ln,,Neenah,WI,54956,G2024,,2024-09-23,500.00,,"House, WI, 53 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89527,,,COM,Citizens For Frank Chopp,,,,,,"4130 1st Ave S., Suite D",,seattle,WA,98134,G2022,,2024-09-27,-175.00,,Write-off 11/10/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89423,,,COM,Citizens for Karen Disanto,,,,,,P.O. Box 370,,Baraboo,WI,53913,G2024,,2024-09-23,250.00,,"House, WI, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89539,,,COM,Citizens for Lightford,,,,,,P.O. Box 7824,,Westchester,IL,60154,P2024,,2024-09-27,-500.00,,Write-off of 09/05/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89270,,,COM,Citizens for Michael E. Hastings,,,,,,P.O. Box 162,,Tinley Park,IL,60477,G2024,,2024-09-05,250.00,,"Senate, IL, 19 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89482,,,COM,Citizens for Mike Andrade,,,,,,P.O. Box 3279,,Munster,IN,46321,G2024,,2024-09-26,500.00,,"House, IN, 12 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89442,,,COM,Citizens for Troy,,,,,,31600 Lake Shore Blvd,,Willowick,OH,44077,G2024,,2024-09-23,300.00,,"House, OH, 23 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89428,,,COM,Citizens to Elect Allison Russo,,,,,,545 East Town Street,,Columbus,OH,43215,G2024,,2024-09-23,500.00,,"House, OH, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89452,,,COM,Citizens to Elect Willis Blackshear Jr,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-09-23,500.00,,"Senate, OH, 6 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89341,,,COM,Committee to Elect Andrew Stoddard,,,,,,218 East 8135 South,,Sandy,UT,84070,G2024,,2024-09-19,250.00,,"House, UT, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89331,,,COM,Committee to Elect Angela Choberka,,,,,,2540 Jefferson Avenue,,Ogden,UT,84401,G2024,,2024-09-19,250.00,,"House, UT, 9 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89317,,,COM,Committee to Elect Angela Romero,,,,,,P.O. Box 25732,,Salt Lake City,UT,84125,G2024,,2024-09-19,250.00,,"House, UT, 25 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89505,,,COM,Committee To Elect Ashley Cossins,,,,,,595 W Farm Road 54,,Willard,MO,65781,G2024,,2024-09-30,500.00,,"House, MO, 131 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89479,,,COM,Committee to Elect Chris Campbell,,,,,,818 Barlow Street,,West Lafayette,IN,47906,G2024,,2024-09-26,300.00,,"House, IN, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89343,,,COM,Committee to Elect Greg Green,,,,,,P.O. Box 95463,,South Jordan,UT,84095,G2024,,2024-09-19,250.00,,"House, UT, 44 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89268,,,COM,Committee to Elect Jay C. Hoffman,,,,,,P.O. Box 23738,,Belleville,IL,62223,G2024,,2024-09-05,1000.00,,"House, IL, 113 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89273,,,COM,Committee to Elect Jennifer Bertino-Tarrant,,,,,,903 Valencia Dr.,,Shorewood,IL,60404,G2024,,2024-09-05,100.00,,"Will County Executive, IL",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89337,,,COM,Committee to Elect Kathleen Riebe,,,,,,9040 Greenhills Dr,,Cottonwood Heights,UT,84094,G2024,,2024-09-19,250.00,,"Senate, UT, 15 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89470,,,COM,Committee To Elect Keri Ingle,,,,,,3104 Sw Muir Dr.,,Lee's Summit,MO,64063,G2024,,2024-09-26,500.00,,"House, MO, 35 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89269,,,COM,Committee to Elect Meg Loughran Cappel,,,,,,529 Northgate Lane,,Shorewood,IL,60404,G2024,,2024-09-05,250.00,,"Senate, IL, 49 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89476,,,COM,Committee to Elect Mitch Gore,,,,,,2343 Whispering Dr.,,Indianapolis,IN,46239,G2024,,2024-09-26,300.00,,"House, IN, 89 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89316,,,COM,Committee to Elect Monnica Manuel,,,,,,5586 Jessie O Way,,Taylorsville,UT,84123,G2024,,2024-09-19,250.00,,"House, UT, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89314,,,COM,Committee to Elect Natalie Pinkney,,,,,,P.O. Box 65854,3161 West Temple St.,South Salt Lake,UT,84115,G2024,,2024-09-19,250.00,,"Salt Lake County Council, UT, At-Large",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89285,,,COM,Committee to elect Stacy Bernal,,,,,,P.O. Box 12481,,Ogden,UT,84412,G2024,,2024-09-09,250.00,,"State Senate, UT, 3 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89320,,,COM,Committee to Elect Travis Smith House 42,,,,,,3 Swallow Wood Lane,,Sandy,UT,84092,G2024,,2024-09-19,250.00,,"House, UT, 42 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89339,,,COM,Committee to Elect Verona Mauga,,,,,,4652 S 2080 W,,Taylorsville,UT,84129,G2024,,2024-09-19,250.00,,"House, UT, 31 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89536,,,COM,Committee to Elect Will Guzzardi,,,,,,2934 N. Milwaukee Avenue,Unit D,Chicago,IL,60618,P2024,,2024-09-27,-250.00,,Write-off of 07/06/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89330,,,COM,Committee to Re-Elect Karen Kwan,,,,,,P.O. Box 701194,,West Valley City,UT,84170,G2024,,2024-09-19,250.00,,"Senate, UT, 12 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89530,,,COM,Consuelo for Arizona,,,,,,2230 E. Nevada St.,,Tucson,AZ,85706,G2022,,2024-09-27,-3000.00,,Write-off of 12/21/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89469,,,COM,Crossley For Our Community,,,,,,P.O. Box 1671,,Independence,MO,64055,G2024,,2024-09-26,500.00,,"House, MO, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89532,,,COM,CTE Cryan Quijano Atkins,,,,,,PO Box 1944,c/o Scorpion Consulting LLC,Caldwell,NJ,07006,P2023,,2024-09-27,-500.00,,Write-off of 05/12/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89459,,,COM,CTE Michelle Badger,,,,,,10 Old Wings Rd,,Plymouth,MA,02360,G2024,,2024-09-23,500.00,,"House, MA, 1st Plymouth Dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89416,,,PTY,D29,,,,,,P.O. Box 1563,,Pocatello,ID,83204,G2024,,2024-09-23,1000.00,,D29 Democratic Campaign Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89290,,,COM,Dave Wordekemper for Legislature,,,,,,1209 Watson St.,,Fremont,NE,68025,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 15 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89385,,,COM,Dawn Fantasia for Assembly,,,,,,P.O. Box 508,,Franklin,NJ,07416,P2025,,2024-09-23,300.00,,"Assembly, NJ, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89388,,,COM,DeAngelo for Assembly,,,,,,C/o Worldwide Consultants & Associ,"195 Paterson Ave, Suite #5",Little Falls,NJ,07424,P2025,,2024-09-23,350.00,,"Assembly, NJ, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89352,,,PTY,Democratic Party of the Wisconsin 6th CD,,,,,,480 North Main St.,,Oshkosh,WI,54904,G2024,,2024-09-19,720.00,,"House, WI, 6 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89379,,,COM,Drulis for Assembly,,,,,,P.O. Box 97,,Ringoes,NJ,08551,P2025,,2024-09-23,1000.00,,"Assembly, NJ, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89396,,,COM,Eric Giddens for Iowa,,,,,,1416 Madison St.,,Cedar Falls,IA,50613,G2024,,2024-09-23,500.00,,"Senate, IA, 38 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89266,,,COM,Faraci for Senate,,,,,,1004 Barclay Court,,Champaign,IL,618217020,G2024,,2024-09-05,250.00,,"Senate, IL, 52 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89292,,,COM,Felix 4 Freedom,,,,,,4806 Holloway Ave.,,Bellevue,NE,68133,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 3 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89395,,,CAN,,Ferguson,Bob,,,,P.O. Box 4027,,Seattle,WA,98194,G2024,,2024-09-23,500.00,,"Governor, WA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89427,,,COM,FRIENDS FOR BERYL BROWN PICCOLANTONIO,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-09-23,300.00,,"House, OH, 4 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89280,,,COM,Friends of Adison Richards,,,,,,P. O. Box 525,,Gig Harbor,WA,98335,G2024,,2024-09-09,500.00,,"House, WA, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89520,,,COM,Friends of Adison Richards,,,,,,P. O. Box 525,,Gig Harbor,WA,98335,G2022,,2024-09-27,-350.00,,Write-off 11/03/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89260,,,COM,Friends of Ann M. Williams,,,,,,4044 N. Lincoln Avenue #266,#266,Chicago,IL,60618,G2024,,2024-09-05,250.00,,"House, IL, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89453,,,COM,Friends of Beth Liston,,,,,,2193 Stratingham Dr,,Dublin,OH,43016,G2024,,2024-09-23,500.00,,"Senate, OH, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89457,,,COM,Friends of Bill Reineke,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-09-23,500.00,,"Senate, OH, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89437,,,COM,Friends of Casey Weinstein,,,,,,8 N Westhaven Dr.,,Hudson,OH,44236,G2024,,2024-09-23,500.00,,"Senate, OH, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89541,,,COM,Friends of Chris Belt,,,,,,P.O. Box 784,,Belleville,IL,62222,P2024,,2024-09-27,-200.00,,Write-off of 09/05/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89389,,,COM,Friends of Dan Benson,,,,,,P.O. Box 8003,,Hamilton,NJ,08650,P2027,,2024-09-23,500.00,,"Mercer County Exec, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89267,,,COM,Friends of Dan Swanson,,,,,,4282 Il Hwy 17,,Alpha,IL,61413,G2024,,2024-09-05,500.00,,"House, IL, 71 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89440,,,COM,Friends of Darnell Brewer,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-09-23,300.00,,"House, OH, 22 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89432,,,COM,Friends of Erika White,,,,,,997 Plum Creek Road,,Toledo,OH,43615,G2024,,2024-09-23,500.00,,"House, OH, 41 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89258,,,COM,Friends of Gregg Johnson,,,,,,217 32nd Avenue,,East Moline,IL,61244,G2024,,2024-09-05,250.00,,"House, IL, 72 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89419,,,COM,Friends of Jane Benson,,,,,,3672 Hallers Creek Rd.,,Suamico,WI,54313,G2024,,2024-09-23,250.00,,"House, WI, 4 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89538,,,COM,FRIENDS OF JAZZ LEWIS,,,,,,P.o. Box 341854,,Bethesda,MD,20827,P2026,,2024-09-27,-250.00,,Write-off of 07/27/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89324,,,COM,Friends of Jeanetta Williams,,,,,,P.O. Box 271091,,Salt Lake City,UT,841271091,G2024,,2024-09-19,250.00,,"House, UT, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89434,,,COM,Friends of Junita Brent,,,,,,16804 Glendale Ave,,Cleveland,OH,44128,G2024,,2024-09-23,500.00,,"House, OH, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89534,,,COM,Friends of Kevin Hornberger,,,,,,260 Lums Road,,North East,MD,21901,P2026,,2024-09-27,-420.00,,Write-off of 06/01/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89519,,,COM,Friends of LaPointe,,,,,,P.O. Box 30161,,Chicago,IL,60630,G2022,,2024-09-27,-100.00,,Write-off 10/20/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89522,,,COM,Friends of Mary Fosse,,,,,,1802 Walnut Street,,Everett,WA,98201,G2022,,2024-09-27,-250.00,,Write-off 11/7/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89528,,,COM,Friends of My-Linh,,,,,,11900 Ne 1st St #300,,Bellevue,WA,98005,G2022,,2024-09-27,-150.00,,Write-off of 11/10/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89263,,,COM,Friends of Omar Aquino,,,,,,1000 N. Rockwell Street,,Chicago,IL,60622,G2024,,2024-09-05,500.00,,"Senate, IL, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89436,,,COM,Friends of Phil Robinson,,,,,,P.O. Box 39025,,Solon,OH,44139,G2024,,2024-09-23,300.00,,"House, OH, 19 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89361,,,COM,Friends of Ryan Mello,,,,,,P.O. Box 364,,Tacoma,WA,98401,G2024,,2024-09-19,250.00,,"Pierce County Executive, WA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89431,,,COM,Friends of Sean Brennan,,,,,,6306 Hampstead Ave,,Parma,OH,44129,G2024,,2024-09-23,500.00,,"House, OH, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89289,,,COM,Friends of Seth Derner,,,,,,600 Blue Sage Blvd,,Lincoln,NE,68521,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 21 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89445,,,COM,Friends of Thomas Hall,,,,,,6364 Trenton Franklin Rd,,Middletown,OH,45042,G2024,,2024-09-23,300.00,,"House, OH, 46 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89455,,,COM,Friends of Tom Patton,,,,,,17157 Rabbit Run Drive,,Strongsville,OH,44136,G2024,,2024-09-23,500.00,,"Senate, OH, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89430,,,COM,Friends of Tristan Radar,,,,,,14837 Detroit Ave #141,,Lakewood,OH,44107,G2024,,2024-09-23,500.00,,"House, OH, 13 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89335,,,COM,Friends of Van Wagoner,,,,,,1328 35th street,,Ogden,UT,84403,G2024,,2024-09-19,500.00,,"Weber County Commission, UT",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89277,,,COM,Friends of Will Snyder,,,,,,1445 Winchester Dr.,,Muskegon,MI,49441,G2024,,2024-09-05,500.00,,"House, MI, 87 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89262,,,COM,Friends to Elect Harry Benton,,,,,,13250 Sunderlin Road,,Plainfield,IL,60585,G2024,,2024-09-05,500.00,,"House, IL, 97 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89259,,,COM,Friends to Elect Terra Costa Howard,,,,,,425 S. Main Street,,Lombard,IL,60148,G2024,,2024-09-05,250.00,,"House, IL, 42 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89537,,,COM,Friends to Elect Terra Costa Howard,,,,,,845 S. Main Street,,Lombard,IL,60148,P2024,,2024-09-27,-250.00,,Write-off of 07/20/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89438,,,COM,Friends to Elect Terrence Upchurch,,,,,,1426 Clearaire Rd,,Cleveland,OH,44110,G2024,,2024-09-23,300.00,,"House, OH, 20 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89410,,,CAN,,Griffin,Nannette,,,,2104 330th Ave.,,Fort Madison,IA,52627,G2024,,2024-09-23,300.00,,"Senate, IA, 50 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89486,,,COM,Heimes for Nebraska,,,,,,4702 N. 183rd St.,,Elkhorn,NE,68022,G2024,,2024-09-26,1000.00,,"Senate, NE, 39 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89333,,,COM,Hoang for House,,,,,,2470 S Promontory Drive,,Salt Lake City,UT,84109,G2024,,2024-09-19,250.00,,"House, UT, 23 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89393,,,PTY,House Democratic Campaign Committee,,,,,,P.O. Box 9100,,Seattle,WA,98109,,,2024-09-23,800.00,,"House Democrats, WA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89418,,,PTY,House Democratic Caucus,,,,,,1021 E. Cary Street,Ste 1275,Richmond,VA,23219,P2024,,2024-09-23,500.00,,"House Democratic Caucus, VA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89425,,,COM,Humphrey for Ohio,,,,,,545 East Town Street,,Columbus,OH,43215,G2024,,2024-09-23,300.00,,"House, OH, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89261,,,PAC,Illinois AFL-CIO COPE,,,,,,"534 S. Second Street, Suite 200",Suite 200,Springfield,IL,62701,G2024,,2024-09-05,250.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89535,,,COM,Jesse Arreguin for State Senate,,,,,,"248 3rd Street, #437",,Oakland,CA,94607,P2024,,2024-09-27,-1000.00,,Write-off of 06/08/23 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89348,,,COM,Joyce Craig for NH,,,,,,P.O. Box 3893,,Manchester,NH,03105,G2024,,2024-09-19,500.00,,"Governor, NH",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89506,,,COM,Joyce Craig for NH,,,,,,P.O. Box 3893,,Manchester,NH,03105,G2024,,2024-09-30,500.00,,"Governor, NH",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89271,,,COM,Joyce for Senate,,,,,,P.O. Box 131,,Essex,IL,60935,G2024,,2024-09-05,500.00,,"Senate, IL, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89529,,,COM,Kelly Toland Inaugural 2023,,,,,,Po Box 4507,,Overland Park,KS,66204,,,2024-09-27,-4800.00,,Write-off of 12/12/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89414,,,CAN,,Klimesh,Mike,,,,304 Oak Street,,Spillville,IA,52168,G2024,,2024-09-23,300.00,,"Senate, IA, 32 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89408,,,CAN,,Konfrst,Jennifer,,,,6518 Northwest Dr.,,Windsor Heights,IA,50324,G2024,,2024-09-23,400.00,,"House, IA, 32 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89374,,,COM,Kristen Brown for Supervisor 2024,,,,,,"207 Cherry Avenue, #1",,Capitola,CA,95010,G2024,,2024-09-23,1000.00,,"Supervisor, CA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89350,,,CAN,,LaNatra,Kathleen,,,,48 Forest Street,,Kingston,MA,02364,G2024,,2024-09-19,500.00,,"House, MA, 12th Plymouth dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89447,,,COM,LaRe for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,G2024,,2024-09-23,300.00,,"House, OH, 73 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89383,,,PAC,Leadership for Northwest New Jersey PAC,,,,,,P.O. Box 8,,Franklin,NJ,07416,P2025,,2024-09-23,250.00,,"Republican Leadership Northwest NJ PAC, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89461,,,CAN,,Levesque,Melanie,,,,2 McDaniels Dr,,Brookline,NH,03033,G2024,,2024-09-23,500.00,,"Executive Council, NH",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89507,,,CAN,,Levesque,Melanie,,,,2 McDaniels Dr,,Brookline,NH,03033,G2024,,2024-09-30,500.00,,"Executive Council, NH",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89257,,,COM,Madaro Committee,,,,,,P.O. Box 130041,,Boston,MA,02113,P2024,,2024-09-05,500.00,,"House, MA, 1 Suffolk dst",,,,,,,,,,,,,,,,,,,,
