form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00658476,500280369,,,PTY,Democratic State Central Committee Of Maryland,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,G2024,,2024-12-26,14750.00,0.00,Transfer,008,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280361,,,PTY,Democratic State Committee (Delaware),,,,,,PO Box 2065,,Wilmington,DE,198992065,G2024,,2024-12-26,12500.00,0.00,Transfer,008,C00211763,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280358,,,PTY,Federal: Colorado Democratic Party,,,,,,789 N Sherman St,Ste 110,Denver,CO,802033530,G2024,,2024-12-26,2500.00,0.00,Transfer,008,C00161786,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280365,,,PTY,Georgia Federal Elections Committee,,,,,,PO Box 89202,,Atlanta,GA,303120202,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00041269,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280367,,,PTY,Kansas Democratic Party,,,,,,501 SE Jefferson St,Ste 30,Topeka,KS,666071173,G2024,,2024-12-26,2400.00,0.00,Transfer,008,C00019380,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280368,,,PTY,Maine Democratic Party,,,,,,PO Box 5258,,Augusta,ME,043325258,G2024,,2024-12-26,2600.00,0.00,Transfer,008,C00179408,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280370,,,PTY,Massachusetts Democratic State Committee - Fed Fund,,,,,,11 Beacon St,Ste 410,Boston,MA,021083055,G2024,,2024-12-26,2750.00,0.00,Transfer,008,C00089243,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280371,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,G2024,,2024-12-26,2600.00,0.00,Transfer,008,C00031054,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280372,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,G2024,,2024-12-26,14750.00,0.00,Transfer,008,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280373,,,PTY,Missouri Democratic State Committee (Federal),,,,,,4218 Roanoke Rd,Ste 304,Kansas City,MO,641114996,G2024,,2024-12-26,15250.00,0.00,Transfer,008,C00135558,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280374,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280375,,,PTY,Nebraska Democratic Party,,,,,,3701 O St,Ste 200,Lincoln,NE,685101607,G2024,,2024-12-26,2400.00,0.00,Transfer,008,C00003988,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280376,,,PTY,Nevada State Democratic Party,,,,,,2320 Paseo Del Prado,,Las Vegas,NV,891024358,G2024,,2024-12-26,2700.00,0.00,Transfer,008,C00208991,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280377,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,G2024,,2024-12-26,2800.00,0.00,Transfer,008,C00178038,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280378,,,PTY,New Jersey Democratic State Committee,,,,,,142 W State St,,Trenton,NJ,086081110,G2024,,2024-12-26,2650.00,0.00,Transfer,008,C00104471,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280380,,,PTY,New York State Democratic Committee,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,G2024,,2024-12-26,2850.00,0.00,Transfer,008,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280381,,,PTY,North Carolina Democratic Party - Federal,,,,,,PO Box 1926,,Raleigh,NC,276021926,G2024,,2024-12-26,2850.00,0.00,Transfer,008,C00165688,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280382,,,PTY,Ohio Democratic Party - Federal,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280383,,,PTY,Pennsylvania Democratic Party,,,,,,229 State St,,Harrisburg,PA,171011110,G2024,,2024-12-26,2450.00,0.00,Transfer,008,C00167130,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280384,,,PTY,Rhode Island Democratic State Committee,,,,,,PO Box 6004,,Providence,RI,029406004,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00136200,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280386,,,PTY,South Dakota Democratic Party - Federal,,,,,,PO Box 1485,,Sioux Falls,SD,571011485,G2024,,2024-12-26,2500.00,0.00,Transfer,008,C00160937,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280387,,,PTY,Tennessee Democratic Party,,,,,,4900 Centennial Blvd,Ste 300,Nashville,TN,372091105,G2024,,2024-12-26,15250.00,0.00,Transfer,008,C00167346,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280388,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280389,,,PTY,Vermont Democratic Party,,,,,,PO Box 1220,,Montpelier,VT,056011220,G2024,,2024-12-26,2900.00,0.00,Transfer,008,C00024679,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280392,,,PTY,W VA State Democratic Ex Com,,,,,,PO Box 11926,,Charleston,WV,253391926,G2024,,2024-12-26,2500.00,0.00,Transfer,008,C00162578,,,,,,,,,,,,,,,,,,
SB22,C00658476,500280391,,,PTY,Washington State Democratic Central Committee,,,,,,PO Box 4027,,Seattle,WA,981940027,G2024,,2024-12-26,15000.00,0.00,Transfer,008,C00114439,,,,,,,,,,,,,,,,,,
