form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035204,15776854,,,CCM,Carlos Gimenez For Congress,,,,,,1421 Sw 107th Ave #236,,Miami,FL,33174,P2024,,2023-07-11,1000.00,0.00,"Event - July 19, 2023",011,C00735985,Carlos Gimenez For Congress,H0FL26036,Gimenez,Carlos,,Rep.,,H,FL,28,,,,,,,,"Event - July 19, 2023"
SB23,C00035204,15776856,,,CCM,Meuser For Congress,,,,,,P.O. Box 1892,,Shavertown,PA,18708,P2024,,2023-07-11,1000.00,0.00,2023 Event,011,C00654723,Meuser For Congress,H8PA10147,Meuser,Daniel,,Rep.,,H,PA,09,,,,,,,,2023 Event
SB23,C00035204,15776865,,,CCM,Kelly For Congress,,,,,,P.O. Box 7092,,Tupelo,MS,38802,P2024,,2023-07-11,1000.00,0.00,"Event - July 19, 2023",011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,"Event - July 19, 2023"
SB23,C00035204,15777505,,,CCM,"Tiffany for Wisconsin, Inc.",,,,,,9463 Backwoods Lane,,Minocqua,WI,545483401,P2024,,2023-07-12,3500.00,0.00,"Event - July 12, 2023",011,C00718635,"Tiffany for Wisconsin, Inc.",,Tiffany,Tom,,,,H,WI,07,,,,,,,,"Event - July 12, 2023"
SB23,C00035204,15791816,,,CCM,Pete Ricketts For Senate,,,,,,1327 H Street,Ste 101,Lincoln,NE,68508,P2024,,2023-07-14,2500.00,0.00,"Event - Sept 19, 2023",011,C00832436,Pete Ricketts For Senate,S4NE00173,Ricketts,Pete,,Sen.,,S,NE,,,,,,,,,"Event - Sept 19, 2023"
SB23,C00035204,15832465,,,CCM,Pete Stauber For Congress,,,,,,23 Central Entrance,Box 333,Duluth,MN,55811,G2024,,2023-07-24,1000.00,0.00,2023 Event,011,C00650697,Pete Stauber For Congress,H8MN08043,Stauber,Pete,,Rep.,,H,MN,08,,,,,,,,2023 Event
SB23,C00035204,15832468,,,CCM,Team Hagerty,,,,,,P.O. Box 50430,,Nashville,TN,37205,P2020,,2023-07-24,1000.00,0.00,"Event - July 19, 2023 FUNDS FOR 2020 PRIMARY DEBT",011,C00718627,Team Hagerty,S0TN00169,Hagerty,Bill,,Sen.,,S,TN,,,,,,,,,"Event - July 19, 2023 FUNDS FOR 2020 PRIMARY DEBT"
SB23,C00035204,15834315,,,CCM,Jeff Duncan For Congress,,,,,,PO Box 845,,Laurens,SC,29360,G2024,,2023-07-26,2500.00,0.00,2023 Faith & Freedom Event,011,C00460550,Jeff Duncan For Congress,H0SC03077,Duncan,Jeff,,Mr.,,H,SC,03,,,,,,,,2023 Faith & Freedom Event
SB23,C00035204,15834320,,,COM,Comer Victory Fund,,,,,,"228 S. Washington St., Suite 115",,Alexandrai,VA,22314,,,2023-07-26,1000.00,0.00,"Event - Aug 28, 2023",011,,,,,,,,,,,,,,,,,,,"Event - Aug 28, 2023"
SB23,C00035204,15834322,,,CCM,Tenney For Congress,,,,,,28 Robinson Road,P.O. Box 128,Clinton,NY,13323,P2024,,2023-07-26,1000.00,0.00,"Event - Sep 19, 2023",011,C00561183,Tenney For Congress,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,22,,,,,,,,"Event - Sep 19, 2023"
SB23,C00035204,15835770,,,CCM,Jd Vance For Senate Inc.,,,,,,P.O. Box 6564,,Cincinnati,OH,45206,P2023,,2023-07-28,2500.00,0.00,2023 Event,011,C00783142,Jd Vance For Senate Inc.,S2OH00436,Vance,J.D.,,Sen.,,S,OH,,,,,,,,,2023 Event
SB23,C00035204,15835771,,,CCM,Angie Craig for Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,P2024,,2023-07-28,2500.00,0.00,"Event - Aug 30, 2023",011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,,Rep.,,H,MN,02,,,,,,,,"Event - Aug 30, 2023"
