form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00130773,88428939,,,CCM,Garamendi For Congress,,,,,,PO Box 2978,,Fairfield,CA,94533,P2024,,2024-03-04,4000.00,0.00,,011,C00462697,Garamendi For Congress,H0CA10149,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,
SB23,C00130773,88429368,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,P2024,,2024-03-04,2500.00,0.00,,011,C00461061,Bera For Congress,H0CA03078,Bera,Ami,,Rep.,,H,CA,06,,,,,,,,
SB23,C00130773,88438557,,,PAC,Blue Nevada PAC,,,,,,4904 Camino Al Norte,#336664,North Las Vegas,NV,89033,,,2024-03-08,5000.00,0.00,,011,C00707232,,,,,,,,,,,,,,,,,,
SB23,C00130773,88438608,,,CCM,Joe Neguse For Congress,,,,,,PO Box 7142,,Boulder,CO,80306,P2024,,2024-03-08,2500.00,0.00,,011,C00648253,Joe Neguse For Congress,H8CO02160,Neguse,Joe,,Rep.,,H,CO,02,,,,,,,,
SB23,C00130773,88438622,,,PAC,Grange PAC,,,,,,"3107 W Place, SE",,Washington,DC,20020,,,2024-03-08,2500.00,0.00,,011,C00700203,,,,,,,,,,,,,,,,,,
SB23,C00130773,88438832,,,PAC,Block by Block PAC,,,,,,PO Box 6578,,Philadelphia,PA,19138,,,2024-03-08,2500.00,0.00,,011,C00630541,,,,,,,,,,,,,,,,,,
SB23,C00130773,88438835,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2024-03-08,2500.00,0.00,,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,
SB23,C00130773,88438839,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,,,2024-03-08,15000.00,0.00,,011,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00130773,88438843,,,PTY,DSCC - Building Fund,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,,,2024-03-08,45000.00,0.00,,011,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00130773,88438845,,,PTY,DSCC - Legal Fund,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,,,2024-03-08,45000.00,0.00,,011,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00130773,88439077,,,PTY,NRCC - Building Fund,,,,,,320 1st Street SE,,Washington,DC,20003,,,2024-03-08,25000.00,0.00,,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00130773,88439078,,,PTY,NRCC - Legal Fund,,,,,,320 1st Street SE,,Washington,DC,20003,,,2024-03-08,45000.00,0.00,,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00130773,88439079,,,PAC,House Conservatives Fund,,,,,,228 S. Washington Street,Ste 115,Alexandria,VA,22314,,,2024-03-08,5000.00,0.00,,011,C00326439,,,,,,,,,,,,,,,,,,
