form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00077321,50487401,,,CCM,Mark Takano For Congress,,,,,,PO Box 5214,,Riverside,CA,92517,G2024,,2024-07-09,2000.00,0.00,,011,C00498667,Mark Takano For Congress,H2CA43245,Takano,Mark,,Rep.,,H,CA,39,,,,,,,,
SB23,C00077321,50487409,,,PAC,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,"499 S Capitol St., SW",Suite 420,Washington,DC,20003,,,2024-07-09,2500.00,0.00,,011,C00573709,,,,,,,,,,,,,,,,,,
SB23,C00077321,50487410,,,CCM,Bob Casey For Senate Inc,,,,,,700 13th Street Nw,Suite 600,Washington,DC,20005,G2024,,2024-07-09,5000.00,0.00,,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Robert,,Sen.,Jr.,S,PA,,,,,,,,,
SB23,C00077321,50487411,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-07-09,5000.00,0.00,,011,C00558627,Gallego For Arizona,H4AZ07043,Gallego,Ruben,,Rep.,,H,AZ,07,,,,,,,,
SB23,C00077321,50487412,,,CCM,Tammy Baldwin For Senate,,,,,,P.O. Box 696,,Madison,WI,53701,P2024,,2024-07-09,5000.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Rep.,,H,WI,02,,,,,,,,
SB23,C00077321,50487413,,,CCM,Friends Of Sherrod Brown,,,,,,PO Box 76187,Suite 800,Washington,DC,20013,G2024,,2024-07-09,2500.00,0.00,,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,
SB23,C00077321,50487420,,,CCM,Julia Letlow For Congress,,,,,,PO Box 539,,Rayville,LA,71269,P2024,,2024-07-09,2000.00,0.00,,011,C00766428,Julia Letlow For Congress,H2LA05126,Letlow,Julia,,Rep.,,H,LA,05,,,,,,,,
SB23,C00077321,50487421,,,CCM,Julia Letlow For Congress,,,,,,PO Box 539,,Rayville,LA,71269,G2024,,2024-07-09,3000.00,0.00,,011,C00766428,Julia Letlow For Congress,H2LA05126,Letlow,Julia,,Rep.,,H,LA,05,,,,,,,,
SB23,C00077321,50487434,,,CCM,Citizens For Boyle,,,,,,PO Box 11545,,Philadelphia,PA,19116,G2024,,2024-07-09,2500.00,0.00,,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,,,H,PA,13,,,,,,,,
SB23,C00077321,50487436,,,PAC,Together We Rise,,,,,,"16633 Ventura Blvd., #1008",,Encino,CA,91436,,,2024-07-09,5000.00,0.00,,011,C00667360,,,,,,,,,,,,,,,,,,
SB23,C00077321,50487437,,,PAC,Electing Republicans Indiana PAC,,,,,,PO Box 234,,Salem,IN,47167,,,2024-07-09,5000.00,0.00,,011,C00816389,,,,,,,,,,,,,,,,,,
