form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00078451,87036851,,,PAC,Pelican PAC,,,,,,2900 Clearview Parkway,Suite 206,Metairie,LA,70006,,,2023-03-01,5000.00,0.00,,011,C00634774,,,,,,,,,,,,,,,,,,
SB23,C00078451,87036852,,,PAC,Hispanic Leadership Trust,,,,,,PO Box 341027,,Austin,TX,78734,,,2023-03-01,5000.00,0.00,,011,C00809970,,,,,,,,,,,,,,,,,,
SB23,C00078451,87036853,,,CCM,Rick Scott For Florida,,,,,,224 E 6th Ave,,Tallahassee,FL,32308,P2024,,2023-03-01,2500.00,0.00,,011,C00676965,Rick Scott For Florida,S8FL00273,Scott,Rick,,Sen.,,S,FL,,,,,,,,,
SB23,C00078451,87036901,,,CCM,Cole For Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-03-01,1000.00,0.00,,011,C00379735,Cole For Congress,H2OK04055,Cole,Thomas,,Rep.,,H,OK,04,,,,,,,,
SB23,C00078451,87036902,,,CCM,Lisa McClain For Congress,,,,,,11540 34 Mile Road,,Bruce Township,MI,48065,P2024,,2023-03-01,2500.00,0.00,,011,C00726042,Lisa McClain For Congress,H0MI10287,McClain,Lisa,,,,H,MI,10,,,,,,,,
SB23,C00078451,87036903,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2023-03-01,1000.00,0.00,,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerald,E.,Rep.,,H,VA,11,,,,,,,,
SB23,C00078451,87036904,,,PAC,Across The Aisle PAC,,,,,,910 17th St Nw Ste 925,,Washington,DC,20006,,,2023-03-01,5000.00,0.00,,011,C00696591,,,,,,,,,,,,,,,,,,
SB23,C00078451,87036905,,,PAC,Building Bridges PAC,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,,,2023-03-01,5000.00,0.00,,011,C00693127,,,,,,,,,,,,,,,,,,
SB23,C00078451,87036906,,,CCM,Magaziner for Congress,,,,,,"240 Pawtuxet Avenue, Suite 1440",,Cranston,RI,02905,P2024,,2023-03-01,2500.00,0.00,,011,C00802504,Magaziner for Congress,,Magaziner,Seth,,,,H,RI,02,,,,,,,,
SB23,C00078451,87088839,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,P2024,,2023-03-15,1000.00,0.00,,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,Varni,Rep.,,H,CA,20,,,,,,,,
SB23,C00078451,87088843,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-03-15,1000.00,0.00,,011,C00503110,Scott Peters For Congress,H2CA52089,Peters,Scott,Harvey,Rep.,,H,CA,52,,,,,,,,
SB23,C00078451,87088844,,,CCM,Tony Gonzales For Congress,,,,,,14439 Nw Military Hwy,Ste 108-488,San Antonio,TX,78231,P2024,,2023-03-15,2500.00,0.00,,011,C00706614,Tony Gonzales For Congress,H0TX35015,Gonzales,Ernest,,,II,H,TX,23,,,,,,,,
SB23,C00078451,87088845,,,CCM,"Jim Banks For Congress, Inc.",,,,,,PO Box 11431,,Fort Wayne,IN,46858,P2024,,2023-03-15,2500.00,0.00,,011,C00577999,"Jim Banks For Congress, Inc.",H6IN03229,Banks,James,,Rep.,,H,IN,03,,,,,,,,
SB23,C00078451,87088846,,,CCM,"Jim Banks For Congress, Inc.",,,,,,PO Box 11431,,Fort Wayne,IN,46858,G2024,,2023-03-15,2500.00,0.00,,011,C00577999,"Jim Banks For Congress, Inc.",H6IN03229,Banks,James,,Rep.,,H,IN,03,,,,,,,,
SB23,C00078451,87088847,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO Box 2930,,Jackson,MS,39207,,,2023-03-15,1000.00,0.00,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00078451,87088848,,,PAC,MPAC,,,,,,1602 Belle View Boulevard #510,,Alexandria,VA,22307,,,2023-03-15,1000.00,0.00,,011,C00365270,,,,,,,,,,,,,,,,,,
SB23,C00078451,87088849,,,PAC,Nutmeg PAC,,,,,,777 Summer St.,,Stamford,CT,06901,,,2023-03-15,1000.00,0.00,,011,C00492983,,,,,,,,,,,,,,,,,,
SB23,C00078451,87088850,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-03-15,1000.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,31,,,,,,,,
