form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00078451,89128550,,,CCM,Shaheen For Senate,,,,,,PO Box 75357,,Washington,DC,20013,P2026,,2024-09-11,1000.00,0.00,,011,C00457325,Shaheen For Senate,S0NH00219,Shaheen,Jeanne,,Sen.,,S,NH,,,,,,,,,
SB23,C00078451,89128616,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy,#350,Tulsa,OK,74137,G2024,,2024-09-11,2000.00,0.00,,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,,,H,OK,01,,,,,,,,
SB23,C00078451,89128682,,,PAC,MPAC,,,,,,1602 Belle View Boulevard #510,,Alexandria,VA,22307,,,2024-09-11,1500.00,0.00,,011,C00365270,,,,,,,,,,,,,,,,,,
SB23,C00078451,89128683,,,CCM,Julia Letlow For Congress,,,,,,905 Julia St,,Rayville,LA,71269,G2024,,2024-09-11,1500.00,0.00,,011,C00766428,Julia Letlow For Congress,H2LA05126,Letlow,Julia,,Rep.,,H,LA,05,,,,,,,,
SB23,C00078451,89128687,,,CCM,Nick LaLota For Congress,,,,,,PO Box 113,,Lindenhurst,NY,11757,G2024,,2024-09-11,2000.00,0.00,,011,C00806018,Nick LaLota For Congress,,LaLota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00078451,89128885,,,CCM,Brandon For Congress Ny22,,,,,,PO Box 3580,,Syracuse,NY,13220,G2024,,2024-09-11,1000.00,0.00,,011,C00806307,Brandon For Congress Ny22,H2NY22212,Williams,Brandon,,Rep.,,H,NY,22,,,,,,,,
SB23,C00078451,89128887,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,G2024,,2024-09-11,1000.00,0.00,,011,C00809426,Desposito For New York,H2NY04277,D'Esposito,Anthony,,Rep.,,H,NY,04,,,,,,,,
SB23,C00078451,89128888,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,G2024,,2024-09-11,1000.00,0.00,,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,,Rep.,,H,NY,19,,,,,,,,
SB23,C00078451,89128889,,,CCM,Carlos Gimenez For Congress,,,,,,1421 Sw 107th Ave #236,,Miami,FL,33174,G2024,,2024-09-11,1000.00,0.00,,011,C00735985,Carlos Gimenez For Congress,H0FL26036,Gimenez,Carlos,,Rep.,,H,FL,26,,,,,,,,
SB23,C00078451,89128890,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,G2024,,2024-09-11,2500.00,0.00,,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Donald,,Rep.,,H,NE,02,,,,,,,,
SB23,C00078451,89128893,,,CCM,Scott Franklin For Congress,,,,,,P.O. Box 2811,,Lakeland,FL,33806,G2024,,2024-09-11,1000.00,0.00,,011,C00742247,Scott Franklin For Congress,H0FL15104,Franklin,Scott,,,,H,FL,15,,,,,,,,
SB23,C00078451,89128894,,,CCM,August Pfluger For Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,G2024,,2024-09-11,5000.00,0.00,,011,C00719294,August Pfluger For Congress,H0TX11230,Pfluger,August,,,II,H,TX,11,,,,,,,,
SB23,C00078451,89128950,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2024-09-11,1000.00,0.00,,011,C00727529,Mrvan For Congress,H0IN01150,Mrvan,Frank,,,,H,IN,01,,,,,,,,
SB23,C00078451,89136481,,,PAC,Badlands PAC,,,,,,PO Box 26141,,Alexandria,VA,22313,,,2024-09-16,1500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136484,,,CCM,Suhas For Virginia,,,,,,PO Box 302,,Ashburn,VA,20146,G2024,,2024-09-16,1000.00,0.00,,011,C00856963,Suhas For Virginia,H4VA10279,Subramanyam,Suhas,,Sen.,,H,VA,10,,,,,,,,
SB23,C00078451,89136493,,,CCM,Castor For Congress,,,,,,"301 W Platt Street, #385",,Tampa,FL,33606,G2024,,2024-09-16,1000.00,0.00,,011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,
SB23,C00078451,89136495,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-09-16,1000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,A.,Rep.,,H,AR,01,,,,,,,,
SB23,C00078451,89136500,,,PAC,Betty PAC,,,,,,P.O. Box 14141,,St. Paul,MN,55114,,,2024-09-16,2000.00,0.00,,011,C00405050,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136503,,,CCM,Dale Strong For Congress,,,,,,PO Box 18502,,Huntsville,AL,35804,G2024,,2024-09-16,2000.00,0.00,,011,C00774281,Dale Strong For Congress,,Strong,Dale,,,,H,AL,05,,,,,,,,
SB23,C00078451,89136509,,,PAC,America's First PAC,,,,,,P.O. Box 26141,,Alexandria,VA,22313,,,2024-09-16,4000.00,0.00,,011,C00524314,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136514,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,,,2024-09-16,2500.00,0.00,,011,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136523,,,PAC,Bluegrass Committee,,,,,,"400 North Capitol Street, NW",Suite 585,Washington,DC,20001,,,2024-09-16,1500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136533,,,CCM,Election Fund Of Tom Kean,,,,,,PO Box 999,,Edison,NJ,08818,G2024,,2024-09-16,1000.00,0.00,,011,C00410365,Election Fund Of Tom Kean,S6NJ00271,Kean,Thomas,,,Jr,S,NJ,,,,,,,,,
SB23,C00078451,89136535,,,CCM,Case For Congress,,,,,,PO Box 2941,,Honolulu,HI,96802,G2024,,2024-09-16,3500.00,0.00,,011,C00680918,Case For Congress,H2HI02128,Case,Edward,,Rep.,,H,HI,01,,,,,,,,
SB23,C00078451,89136539,,,CCM,Kaptur For Congress,,,,,,P.O. Box 899,,Toledo,OH,43697,G2024,,2024-09-16,3000.00,0.00,,011,C00154625,Kaptur For Congress,H2OH09031,Kaptur,Marcy,,Rep.,,H,OH,09,,,,,,,,
SB23,C00078451,89136542,,,PAC,Truedem Leadership Fund,,,,,,PO Box 442,,Toledo,OH,43697,,,2024-09-16,5000.00,0.00,,011,C00417865,,,,,,,,,,,,,,,,,,
SB23,C00078451,89136547,,,CCM,Fallon For Congress,,,,,,PO Box 614,,Celina,TX,75009,G2024,,2024-09-16,1000.00,0.00,,011,C00750307,Fallon For Congress,H0TX04219,Fallon,Patrick,,Rep.,,H,TX,04,,,,,,,,
SB23,C00078451,89139005,,,PAC,American Defense and Military PAC,,,,,,P.O. Box 15320,,Washington,DC,20003,,,2024-09-17,5000.00,0.00,,011,C00492025,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139080,,,CCM,Rick Scott For Florida,,,,,,224 E 6th Ave,,Tallahassee,FL,32308,G2024,,2024-09-17,1000.00,0.00,,011,C00676965,Rick Scott For Florida,S8FL00273,Scott,Rick,,Sen.,,S,FL,,,,,,,,,
SB23,C00078451,89139084,,,PAC,Motor City PAC,,,,,,"611 Pennsylvania Ave., SE",Suite 143,Washington,DC,20003,,,2024-09-17,1000.00,0.00,,011,C00507574,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139090,,,CCM,Hudson For Congress,,,,,,PO Box 5053,,Concord,NC,28027,G2024,,2024-09-17,4000.00,0.00,,011,C00504522,Hudson For Congress,H2NC08185,Hudson,Richard,L.,Rep.,Jr.,H,NC,08,,,,,,,,
SB23,C00078451,89139155,,,PAC,People's Voice PAC,,,,,,"328 Massachusetts Ave., NE",,Washington,DC,20002,,,2024-09-17,5000.00,0.00,,011,C00410092,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139156,,,PAC,BUDDY PAC,,,,,,"824 S. Milledge Ave., Ste. #101",,"Athens,",GA,30605,,,2024-09-17,2500.00,0.00,,011,C00597062,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139158,,,PAC,Perimeter PAC,,,,,,c/o Verdolino & Lowery,"124 Washington St., Suite 101",Foxboro,MA,02035,,,2024-09-17,4000.00,0.00,,011,C00544254,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139159,,,PAC,Granite Values PAC,,,,,,105 N. State Street,,Concord,NH,03301,,,2024-09-17,5000.00,0.00,,011,C00629311,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139161,,,PAC,Making Americans Count PAC (Mac PAC),,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,,,2024-09-17,1000.00,0.00,,011,C00547448,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139162,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO Box 2930,,Jackson,MS,39207,,,2024-09-17,1000.00,0.00,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139164,,,CCM,Fallon For Congress,,,,,,PO Box 614,,Celina,TX,75009,G2024,,2024-09-17,1000.00,0.00,,011,C00750307,Fallon For Congress,H0TX04219,Fallon,Patrick,,Rep.,,H,TX,04,,,,,,,,
SB23,C00078451,89139165,,,CCM,Max Miller For Congress,,,,,,19525 Hilliard Blvd #16010,,Rocky River,OH,44116,G2024,,2024-09-17,2000.00,0.00,,011,C00770818,Max Miller For Congress,H2OH16051,Miller,Max,,Rep.,,H,OH,07,,,,,,,,
SB23,C00078451,89139166,,,PAC,Dirigo PAC,,,,,,Post Office Box 1355,,Alexandria,VA,22313,,,2024-09-17,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00078451,89139167,,,CCM,Texans for Morgan Luttrell,,,,,,PO Box 1245,,Magnolia,TX,77353,G2024,,2024-09-17,1000.00,0.00,,011,C00781112,Texans for Morgan Luttrell,,Luttrell,Morgan,,,,H,TX,08,,,,,,,,
SB23,C00078451,89154402,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,G2024,,2024-09-23,1000.00,0.00,,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00078451,89154481,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,G2024,,2024-09-23,1000.00,0.00,,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00078451,89154486,,,CCM,Michael Waltz For Congress,,,,,,"1235 Providence Blvd., Ste R",Pmb 502,Deltona,FL,32725,G2024,,2024-09-23,5000.00,0.00,,011,C00666396,Michael Waltz For Congress,H8FL06148,Waltz,Michael,,,,H,FL,06,,,,,,,,
SB23,C00078451,89154487,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 16088,,Panama City,FL,32406,G2024,,2024-09-23,1000.00,0.00,,011,C00582304,Friends Of Neal Dunn,H6FL02208,Dunn,Neal,,,MD FACS,H,FL,02,,,,,,,,
SB23,C00078451,89154488,,,CCM,Joe Morelle For Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,G2024,,2024-09-23,1000.00,0.00,,011,C00675108,Joe Morelle For Congress,H8NY25105,Morelle,Joseph,,Rep.,,H,NY,25,,,,,,,,
SB23,C00078451,89154515,,,CCM,Graves For Congress,,,,,,2345 Grand Blvd,Ste 2400,Kansas City,MO,64108,G2024,,2024-09-23,1000.00,0.00,,011,C00359034,Graves For Congress,H0MO06073,Graves,Samuel,B.,Rep.,Jr.,H,MO,06,,,,,,,,
SB23,C00078451,89154516,,,CCM,Burgess 4 Utah,,,,,,824 S Milledge Ave,Ste 101,Athens,UT,30605,G2024,,2024-09-23,1000.00,0.00,,011,C00725853,Burgess 4 Utah,H0UT04076,Owens,Burgess,,Rep.,,H,UT,04,,,,,,,,
SB23,C00078451,89154523,,,CCM,Austin Scott For Congress Inc,,,,,,PO Box 2530,,Tifton,GA,31793,G2024,,2024-09-23,4000.00,0.00,,011,C00482737,Austin Scott For Congress Inc,H0GA08099,Scott,Austin,,Rep.,,H,GA,08,,,,,,,,
SB23,C00078451,89154526,,,CCM,Lou Correa For Congress,,,,,,3230 Arena Blvd,Ste 245-416,Sacramento,CA,95834,G2024,,2024-09-23,1000.00,0.00,,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,J. Luis,,Rep.,,H,CA,46,,,,,,,,
SB23,C00078451,89154531,,,CCM,Cory Mills For Congress,,,,,,Pmb 288,"501 N. Orlando Avenue, Suite 313",Winter Park,FL,32789,G2024,,2024-09-23,1000.00,0.00,,011,C00774943,Cory Mills For Congress,H2FL07156,Mills,Cory,,Rep.,,H,FL,07,,,,,,,,
SB23,C00078451,89154543,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-09-23,1000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,A.,Rep.,,H,AR,01,,,,,,,,
SB23,C00078451,89154549,,,CCM,Nancy Mace For Congress,,,,,,295 Seven Farms Drive,Suite C-186,Charleston,SC,29492,G2024,,2024-09-23,1000.00,0.00,,011,C00710103,Nancy Mace For Congress,H0SC01394,Mace,Nancy,,Rep.,,H,SC,01,,,,,,,,
SB23,C00078451,89154651,,,CCM,Salud Carbajal For Congress,,,,,,PO Box 1290,,Santa Barbara,CA,93102,G2024,,2024-09-23,2500.00,0.00,,011,C00576041,Salud Carbajal For Congress,H6CA24303,Carbajal,Salud,,Rep.,,H,CA,24,,,,,,,,
SB23,C00078451,89155723,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,#539,Birmingham,MI,48009,G2024,,2024-09-24,1000.00,0.00,,011,C00638650,Haley Stevens For Congress,H8MI11254,Stevens,Haley,,Rep.,,H,MI,11,,,,,,,,
SB23,C00078451,89155730,,,CCM,Mikie Sherrill For Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,G2024,,2024-09-24,1000.00,0.00,,011,C00640003,Mikie Sherrill For Congress,H8NJ11142,Sherrill,Mikie,,,,H,NJ,11,,,,,,,,
SB23,C00078451,89156124,,,CCM,Latta For Congress,,,,,,PO Box 106,,Bowling Green,OH,43402,G2024,,2024-09-24,1000.00,0.00,,011,C00438697,Latta For Congress,H8OH05036,Latta,Bob,E.,Rep.,,H,OH,05,,,,,,,,
SB23,C00078451,89158244,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,39205,G2024,,2024-09-24,3000.00,0.00,,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,F.,Sen.,,S,MS,,,,,,,,,
SB23,C00078451,89158250,,,PAC,RFW PAC,,,,,,P.O. Box 1281,,Tupelo,MS,38802,,,2024-09-24,5000.00,0.00,,011,C00368696,,,,,,,,,,,,,,,,,,
SB23,C00078451,89158258,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,P.O. Box 11091,,Chattanooga,TN,37401,G2024,,2024-09-24,5000.00,0.00,,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,J.,Rep.,,H,TN,03,,,,,,,,
SB23,C00078451,89158261,,,CCM,Kelly For Congress,,,,,,5221-A Cliff Gookin Blvd,,Tupelo,MS,38801,G2024,,2024-09-24,2500.00,0.00,,011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,
SB23,C00078451,89158269,,,CCM,Mad 4 Pa Pac,,,,,,P.O. Box 444,,Glenside,PA,19038,G2024,,2024-09-24,1000.00,0.00,,011,C00670844,Mad 4 Pa Pac,H8PA04116,Dean,Madeleine,,Rep.,,H,PA,04,,,,,,,,
SB23,C00078451,89158272,,,CCM,Martin Heinrich For Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2024-09-24,1000.00,0.00,,011,C00434563,Martin Heinrich For Senate,S2NM00088,Heinrich,Martin,T.,Sen.,,H,NM,02,,,,,,,,
SB23,C00078451,89158275,,,CCM,"Mark Alford For Congress, Inc.",,,,,,PO Box 1428,,Raymore,MO,64083,G2024,,2024-09-24,2000.00,0.00,,011,C00792598,"Mark Alford For Congress, Inc.",H2MO04207,Alford,Mark,,Rep.,,H,MO,04,,,,,,,,
SB23,C00078451,89158279,,,CCM,Friends Of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-09-24,3000.00,0.00,,011,C00555888,Friends Of Don Beyer,H4VA08224,Beyer,Don,,Rep.,,H,VA,08,,,,,,,,
SB23,C00078451,89158286,,,PAC,Making Americans Count PAC (Mac PAC),,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,,,2024-09-24,1000.00,0.00,,011,C00547448,,,,,,,,,,,,,,,,,,
SB23,C00078451,89158289,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,G2024,,2024-09-24,2000.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,William,,,,H,OH,12,,,,,,,,
SB23,C00078451,89158291,,,PAC,IMPACT,,,,,,"509 Madison Ave., Suite 1902",,New York,NY,10022,,,2024-09-24,3000.00,0.00,,011,C00348607,,,,,,,,,,,,,,,,,,
SB23,C00078451,89158295,,,PAC,Clean Energy Democrats PAC,,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,,,2024-09-24,4000.00,0.00,,011,C00839886,,,,,,,,,,,,,,,,,,
SB23,C00078451,89158299,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,G2024,,2024-09-24,1000.00,0.00,,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,Rep.,,H,NE,01,,,,,,,,
SB23,C00078451,89158301,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-09-24,1000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,S.,Rep.,,H,NJ,05,,,,,,,,
SB23,C00078451,89158304,,,PAC,Make it Work PAC,,,,,,"700 13th St., NW, Ste. 600",,Washington,DC,20005,,,2024-09-24,2500.00,0.00,,011,C00552539,,,,,,,,,,,,,,,,,,
SB23,C00078451,89158306,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,G2024,,2024-09-24,1000.00,0.00,,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nicholas,,Rep.,,H,NY,23,,,,,,,,
SB23,C00078451,89158307,,,CCM,Veronica Escobar For Congress,,,,,,PO Box 3961,,El Paso,TX,79923,G2024,,2024-09-24,1000.00,0.00,,011,C00653923,Veronica Escobar For Congress,H8TX16109,Escobar,Veronica,,Rep.,,H,TX,16,,,,,,,,
SB23,C00078451,89158308,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,G2024,,2024-09-24,1000.00,0.00,,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,,Rep.,,H,NY,19,,,,,,,,
SB23,C00078451,89158313,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-09-24,1000.00,0.00,,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,Varni,Rep.,,H,CA,20,,,,,,,,
SB23,C00078451,89158315,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-09-24,1000.00,0.00,,011,C00607200,Suozzi For Congress,H6NY03247,Suozzi,Thomas,R.,Rep.,,H,NY,03,,,,,,,,
SB23,C00078451,89158318,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-09-24,1000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,S.,Rep.,,H,NJ,05,,,,,,,,
SB23,C00078451,89158323,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-09-24,500.00,0.00,,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,
SB23,C00078451,89158324,,,PAC,Blue Power PAC,,,,,,PO Box 8846,,Collingswood,NJ,08108,,,2024-09-24,2500.00,0.00,,011,C00575894,,,,,,,,,,,,,,,,,,
