form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00422774,500672040,,,ORG,Friends of KBLA,,,,,,1223 Wilshire Blvd,Ste 776,Santa Monica,CA,904035406,,,2023-03-29,1000.00,0.00,Charitable Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00422774,500672041,,,ORG,The Trevor Project,,,,,,PO Box 69232,,West Hollywood,CA,900690232,,,2023-03-29,500.00,0.00,Charitable Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00422774,500672322,,,ORG,LGBTQ Democratic Club,,,,,,2261 Market St,# 1800,San Francisco,CA,941141612,,,2023-06-06,10000.00,0.00,Charitable Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00422774,500672042,,,ORG,Los Angeles County Democratic Central Committee,,,,,,3550 Wilshire Blvd,Ste 1203,Los Angeles,CA,900102416,,,2023-05-17,1300.00,0.00,Event Tickets,,,,,,,,,,,,,,,,,,,,
SB29,C00422774,500672323,,,PAC,Equality PAC,,,,,,80 M St SE,,Washington,DC,200033544,,,2023-06-08,5000.00,0.00,Event Sponsorship,,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB29,C00422774,500680654,,,ORG,Bankcard Center,,,,,,PO Box 30833,,Salt Lake City,UT,841300833,,,2023-04-14,2150.00,0.00,Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB29,C00422774,500670663,500680654,SB29,ORG,Friends of the Hollywood Central Park,,,,,,6464 W Sunset Blvd,Ste 535,Hollywood,CA,900288007,,,2023-04-14,1650.00,0.00,Event Sponsorship,,,,,,,,,,,,,,,,,,,X,*
SB29,C00422774,500670665,500680654,SB29,ORG,Los Angeles County Democratic Central Committee,,,,,,3550 Wilshire Blvd,Ste 1203,Los Angeles,CA,900102416,,,2023-04-14,500.00,0.00,Event Tickets,,,,,,,,,,,,,,,,,,,X,*
