form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00166355,EB370,,,COM,Boudreaux for Congress,,,,,,1635 East Cambridge Avenue,,Fresno,CA,93704,P2024,,2024-02-21,1000.00,,Political Contribution,011,C00860171,Boudreaux for Congress,,Boudreaux,Mike,,,,H,CA,20,,,,,,,,
SB23,C00166355,EB367,,,COM,"Brownley for Congress , Julia",,,,,,P.O. Box 15096,,Washington,DC,20003,P2024,,2024-02-01,2500.00,,Political Contribution,011,C00513077,"Brownley for Congress , Julia",,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00166355,EB366,,,COM,Defend the Dream PAC,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,,,2024-01-24,1000.00,,Political Contribution,011,C00771238,Defend the Dream PAC,,PAC,Defend the Dream,,,,S,CA,,,,,,,,,
SB23,C00166355,EB368,,,COM,"Fischer for U.S. Senate, Deb",,,,,,5555 South Street,Suite 200,Lincoln,NE,68506,P2024,,2024-02-07,2500.00,,Political Contribution,011,C00498907,"Fischer for U.S. Senate, Deb",,Fischer,Deb,,,,S,NE,,,,,,,,,
SB23,C00166355,EB364,,,COM,"Fong for Congress, Vince",,,,,,P.O. Box 11156,,Bakersfield,CA,93389,P2024,,2024-01-18,5000.00,,Political Contribution,011,C00859892,"Fong for Congress, Vince",,Fong,Vince,,,,H,CA,20,,,,,,,,
