form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284885,20049816,,,COM,Lindstedt Leadership Fund,,,,,,8105 Emerald Lane,,Broomfield,CO,80020,,,2024-10-02,725.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049817,,,COM,Colorado Way Forward (527),,,,,,PO Box 100912,,"Denver,",CO,80250,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049818,,,COM,Dylan Roberts For Colorado,,,,,,PO Box 5,,Frisco,CO,80443,,,2024-10-02,225.00,0.00,"Dylan Roberts, STATE SENATE 8th CO",011,,,,Roberts,Dylan,,Sen.,,,,,,,,,,,,"Dylan Roberts, STATE SENATE 8th CO"
SB29,C00284885,20049819,,,COM,Dylan Roberts For Colorado,,,,,,PO Box 5,,Frisco,CO,80443,,,2024-10-02,225.00,0.00,"Dylan Roberts, STATE SENATE 8th CO",011,,,,Roberts,Dylan,,Sen.,,,,,,,,,,,,"Dylan Roberts, STATE SENATE 8th CO"
SB29,C00284885,20049820,,,COM,Coleman for Colorado,,,,,,5389 Liverpool St,,Denver,CO,80249,,,2024-10-02,225.00,0.00,"James Coleman, STATE SENATE 33rd CO",011,,,,Coleman,James,,CO Sen.,,,,,,,,,,,,"James Coleman, STATE SENATE 33rd CO"
SB29,C00284885,20049821,,,COM,Coleman for Colorado,,,,,,5389 Liverpool St,,Denver,CO,80249,,,2024-10-02,225.00,0.00,"James Coleman, STATE SENATE 33rd CO",011,,,,Coleman,James,,CO Sen.,,,,,,,,,,,,"James Coleman, STATE SENATE 33rd CO"
SB29,C00284885,20049822,,,COM,Lindsey for Colorado Leadership Fund,,,,,,7007 Dudley Dr,,Arvada,CO,80004,,,2024-10-02,725.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049823,,,COM,New Day Colorado Fund (527),,,,,,PO Box 6139,,Denver,CO,80206,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049824,,,COM,Hartsook for House,,,,,,7240 Sagebrush Dr,,Parker,CO,80138,,,2024-10-02,225.00,0.00,"Anthony Hartsook, STATE HOUSE 44th CO",011,,,,Hartsook,Anthony,,CO Rep.,,,,,,,,,,,,"Anthony Hartsook, STATE HOUSE 44th CO"
SB29,C00284885,20049826,,,COM,Hartsook for House,,,,,,7240 Sagebrush Dr,,Parker,CO,80138,,,2024-10-02,225.00,0.00,"Anthony Hartsook, STATE HOUSE 44th CO",011,,,,Hartsook,Anthony,,CO Rep.,,,,,,,,,,,,"Anthony Hartsook, STATE HOUSE 44th CO"
SB29,C00284885,20049831,,,COM,Coloradans for Western Values Leadership PAC,,,,,,4630 Ranch Circle,,Colorado Springs,CO,80918,,,2024-10-02,725.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049832,,,COM,Cal Retailers PAC,,,,,,"1121 L Street, #607",,Sacramento,CA,95814,,,2024-10-02,10000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049834,,,COM,Living Life With Purpose,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2024-10-02,5000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049835,,,COM,People Above Politics,,,,,,829 Lorca Street,,Coral Gables,FL,33134,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049836,,,COM,Friends of Jim Boyd,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049837,,,COM,Citizens for Solutions,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049838,,,COM,Buchanan for Florida,,,,,,133 South Harbor Drive,,Venice,FL,34285,,,2024-10-02,2500.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049839,,,COM,The Right Path for Florida,,,,,,2100 Salzedo Street,Suite 200,Coral Gables,FL,33134,,,2024-10-02,2500.00,0.00,D,011,,,,,,,,,,,,,,,,,,,D
SB29,C00284885,20049844,,,COM,Monique Miller Campaign,,,,,,"1307 Braun Street, NW",,Palm Bay,FL,32905,,,2024-10-02,1000.00,0.00,"Monique Miller, STATE HOUSE 33rd FL",011,,,,Miller,Monique,,,,,,,,,,,,,,"Monique Miller, STATE HOUSE 33rd FL"
SB29,C00284885,20049845,,,COM,Erika Booth Campaign,,,,,,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,,,2024-10-02,1000.00,0.00,"Erika Booth, STATE HOUSE 35th FL",011,,,,Booth,Erika,,,,,,,,,,,,,,"Erika Booth, STATE HOUSE 35th FL"
SB29,C00284885,20049846,,,ORG,"Georgia Senate Majority Defense Fund, Inc.",,,,,,PO Box 13168,,Atlanta,GA,30327,,,2024-10-02,1000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049847,,,COM,Committee to Elect Butch Parrish,,,,,,132 Victory Drive,,Swainsboro,GA,30401,,,2024-10-02,1000.00,0.00,"Larry Parrish, STATE HOUSE 158th GA",011,,,,Parrish,Larry,J.,Rep.,,,,,,,,,,,,"Larry Parrish, STATE HOUSE 158th GA"
SB29,C00284885,20049848,,,COM,"Georgia House Republican Trust, Inc",,,,,,1060 Powers Place,,Alphretta,GA,30009,,,2024-10-02,6000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,20049849,,,COM,Patty Marie Stinson Campaign,,,,,,133 Railroad Street,,Butler,GA,31006,,,2024-10-02,1000.00,0.00,"Patty Stinson, STATE HOUSE 139th GA",011,,,,Stinson,Patty,Marie,,,,,,,,,,,,,"Patty Stinson, STATE HOUSE 139th GA"
SB29,C00284885,20049850,,,COM,Omari Crawford for 84,,,,,,PO Box 36159,,Decatur,GA,30036,,,2024-10-02,500.00,0.00,"Omari Crawford, STATE HOUSE 84th GA",011,,,,Crawford,Omari,,GA Rep.,,,,,,,,,,,,"Omari Crawford, STATE HOUSE 84th GA"
SB29,C00284885,20049851,,,COM,Betsy Holland for Georgia,,,,,,535 Pine Tree Drive NE,,Atlanta,GA,30305,,,2024-10-02,1000.00,0.00,"Betsy Holland, STATE HOUSE 54th GA",011,,,,Holland,Betsy,,Rep.,,,,,,,,,,,,"Betsy Holland, STATE HOUSE 54th GA"
