form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00383489,BFEDD1F114CB34126BC7,,,PAC,BUILDING BRIDGES PAC,,,,,,221 North Patrick St,,Alexandria,VA,223142440,O2023,Other,2023-05-23,5000.00,,Political Contribution,,C00693127,BUILDING BRIDGES PAC,,,,,,,,,,,,,,,,,,
SB23,C00383489,B57C83C28CCAA483B87D,,,CCM,DESPOSITO FOR NEW YORK,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-05-23,2000.00,,Political Contribution,,C00809426,DESPOSITO FOR NEW YORK,H2NY04277,D'Esposito,Anthony,P.,Rep.,,H,NY,04,,,,,,,,,
SB23,C00383489,B725B927FECBD4737AD9,,,CCM,Diana Degette For Congress Inc.,,,,,,"228 2nd Street, SE",.,Washington,DC,200031943,P2024,,2023-05-26,1000.00,,Political Contribution,,C00311639,Diana Degette For Congress Inc.,H6CO01141,DeGette,Diana,,Rep.,,H,CO,01,,,,,,,,,
SB23,C00383489,BEFE225EC705241C1AB1,,,CCM,Friends Of Bennie Thompson,,,,,,413 New Jersey Ave. SE,,Washington,DC,200034007,P2024,,2023-05-26,1000.00,,Political Contribution,,C00279851,Friends Of Bennie Thompson,H4MS02068,Thompson,Bennie,G.,Rep.,,H,MS,02,,,,,,,,,
SB23,C00383489,BAE5C3BC63E574005924,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,826052008,P2024,,2023-05-23,3000.00,,Political Contribution,,C00436386,Friends Of John Barrasso,S6WY00068,Barrasso,John,A.,Sen.,,S,WY,,,,,,,,,,
SB23,C00383489,B710CB2FA244F43D6AA7,,,CCM,GARBARINO FOR CONGRESS,,,,,,3410 Alabama Avenue,,Alexandria,VA,223051736,P2024,,2023-05-23,5000.00,,Political Contribution,,C00729954,GARBARINO FOR CONGRESS,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,,
SB23,C00383489,BB0D4EFD5B3C448DFB96,,,CCM,HOEVEN FOR SENATE,,,,,,1029 North 5th St,,Bismarck,ND,585013912,P2028,,2023-05-23,3000.00,,Political Contribution,,C00473371,HOEVEN FOR SENATE,S0ND00093,Hoeven,John,,Sen.,III,S,ND,,,,,,,,,,
SB23,C00383489,BDFD43509729D4FDEBE9,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,"499 South Capitol St., SW",Suite 420,Washington,DC,200034027,P2024,,2023-05-23,5000.00,,Political Contribution,,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,H2TX33073,Veasey,Marc,,Rep.,,H,TX,33,,,,,,,,,
SB23,C00383489,B0708B6D74FF840F0A21,,,CCM,Mullin For America,,,,,,PO Box 1632,,Oklahoma City,OK,731011632,P2026,,2023-05-23,3000.00,,Political Contribution,,C00498345,Mullin For America,S2OK00186,Mullin,Markwayne,,Sen.,,S,OK,,,,,,,,,,
SB23,C00383489,B0DC909DED0B640E5A44,,,CCM,Pallone For Congress,,,,,,495 Broadway,,Long Branch,NJ,077405901,P2024,,2023-05-23,4000.00,,Political Contribution,,C00226928,Pallone For Congress,H8NJ03073,Pallone,Frank,,Rep.,Jr.,H,NJ,06,,,,,,,,,
SB23,C00383489,B6106EDAD2B2F4291850,,,CCM,Pascrell For Congress,,,,,,38 Ivy St. SE,,Washington,DC,200034006,P2024,,2023-05-26,1000.00,,Political Contribution,,C00313510,Pascrell For Congress,H6NJ08118,Pascrell,Bill,,Rep.,Jr.,H,NJ,09,,,,,,,,,
SB23,C00383489,B7DDCC69888CA4C788D4,,,CCM,Paul Tonko For Congress,,,,,,911 Central Avenue #221,,Albany,NY,122061350,P2024,,2023-05-23,5000.00,,Political Contribution,,C00450049,Paul Tonko For Congress,H8NY21203,Tonko,Paul,D.,Rep.,,H,NY,20,,,,,,,,,
SB23,C00383489,B315E59BA3B0342F1A7D,,,PAC,WILD AND WONDERFUL PAC,,,,,,1006 Pendleton Street,,Alexandria,VA,223141837,O2023,Other,2023-05-23,5000.00,,Political Contribution,,C00489336,WILD AND WONDERFUL PAC,,,,,,,,,,,,,,,,,,
