form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.79053,,,COM,Friends of Bill Cunningham,,,,,,10402 S. Western Avenue,,Chicago,IL,60643,P2024,,2024-02-22,500.00,,"Senate, IL, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79022,,,COM,Friends of Bride Rose Sweeney,,,,,,3632 W 133rd Street,,Cleveland,OH,44111,G2024,,2024-02-05,1000.00,,"House, OH, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79076,,,COM,Friends of Dontavius Jarrells,,,,,,222 E Town Street #2w,,Columbus,OH,43215,G2024,,2024-02-29,300.00,,"House, OH, 1 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79037,,,COM,Friends of Gregg Johnson,,,,,,217 32nd Avenue,,East Moline,IL,61244,P2024,,2024-02-12,250.00,,"House, IL, 72",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79038,,,COM,Friends of Jarrett Clem,,,,,,P.O. Box 7503,,Champaign,IL,61826,P2024,,2024-02-12,500.00,,"House, IL, 104",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79023,,,COM,Friends of Joe Miller,,,,,,PO Box 601,,Amherst,OH,44001,G2024,,2024-02-05,500.00,,"House, OH, 53 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79052,,,COM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct. Sw,,Wyoming,MI,49519,P2024,,2024-02-22,500.00,,"House, MI, 83 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79040,,,COM,Friends of Justin Slaughter,,,,,,9204 S. Elizabeth,,Chicago,IL,60620,P2024,,2024-02-12,250.00,,"House, IL, 27",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79039,,,COM,Friends of Kevin Olickal,,,,,,P.o. Box 322,,Skokie,IL,60076,P2024,,2024-02-12,250.00,,"House, IL, 16",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79035,,,COM,Friends of Kim du Buclet,,,,,,"22 W. Washington Street, Suite 150",,Chicago,IL,60602,P2024,,2024-02-12,250.00,,"House, IL, 5",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79041,,,COM,Friends of Matt Hanson,,,,,,P.O. Box 1101,,Aurora,IL,60507,P2024,,2024-02-12,1000.00,,"House, IL, 83",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79034,,,COM,Friends of Mattie Hunter,,,,,,P.O. Box 439430,,Chicago,IL,60643,P2024,,2024-02-12,500.00,,"Senate, IL, 3",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79054,,,COM,Friends of Mike Halpin,,,,,,P.O. Box 6937,,Rock Island,IL,61204,P2024,,2024-02-22,500.00,,"Senate, IL, 36 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79062,,,COM,Friends of Reggie Miller,,,,,,13697 Pond Bluff Drive,,Belleville,MI,48111,P2024,,2024-02-26,250.00,,"House, MI, 31 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79055,,,COM,Friends of Willie Preston,,,,,,7706 S. Wood Street,,Chicago,IL,60620,P2024,,2024-02-22,250.00,,"Senate, IL, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79074,,,COM,Friends to Elect Jessica Miranda,,,,,,1238 W. Kemper Road,,Cincinnati,OH,45240,G2024,,2024-02-29,300.00,,"House, OH, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79071,,,COM,Haraz Ghanbari for Ohio,,,,,,527 City Park Ave,,Columbus,OH,43215,P2024,,2024-02-29,500.00,,"House, OH, 75 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79028,,,COM,Jason Morgan for State Representative,,,,,,P.O. Box 4297,,Ann Arbor,MI,48106,P2024,,2024-02-08,250.00,,"House, MI, 23 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79032,,,COM,Jesse Arreguin for Senate 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,P2024,,2024-02-12,1500.00,,"State Senate, CA, 7",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79016,,,COM,John Laird for Senate 2024,,,,,,343 Soquel Avenue #426,,Santa Cruz,CA,95062,P2024,,2024-02-01,1500.00,,"State Senate, CA, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79030,,,COM,Liz Ortega for Assembly 2024,,,,,,1121 L Street Ste 211,,Sacramento,CA,95814,P2024,,2024-02-08,2500.00,,"Assembly, CA, 20 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79042,,,PTY,MN DFL State Central Committee,,,,,,225 E Plato Blvd.,,St. Paul,MN,55107,G2024,,2024-02-12,2500.00,,"DFL Party, MN",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79043,,,PTY,Montana Democratic Party,,,,,,P.O. Box 802,,Helena,MT,59624,,,2024-02-12,5000.00,,"Democratic Party, MT",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79044,,,PTY,Montana Democratic Party,,,,,,P.O. Box 802,,Helena,MT,59624,,,2024-02-12,10000.00,,2024 Mansfield Metcalf Sponsorship,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79078,,,COM,Sam Singh for State Senate,,,,,,P.o. Box 1752,,Lansing,MI,48826,P2026,,2024-02-29,500.00,,"Senate, MI, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79021,,,PAC,Stephanie's Changemaker Fund,,,,,,P.O. Box 12175,,Lansing,MI,48901,P2026,,2024-02-01,500.00,,"Senate, MI, 03 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79073,,,COM,Stephens for Ohio,,,,,,3834 Ridgewood Drive,,Hilliard,OH,43026,G2024,,2024-02-29,500.00,,"House, OH, 93 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79079,,,COM,Supporters of John Cherry,,,,,,P.O. Box 520,,Clio,MI,48420,P2026,,2024-02-29,250.00,,"Senate, MI, 27 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.79080,,,COM,Veronica Klinefelt for State Senate,,,,,,16143 Wilson Ave.,,Eastpointe,MI,48021,P2026,,2024-02-29,500.00,,"Senate, MI, 11 dst",,,,,,,,,,,,,,,,,,,,
