form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00744946,500276501,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-10-04,250000.00,0.00,Transfer,008,C00166710,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276504,,,PTY,California Democratic Party,,,,,,1830 9Th St,,Sacramento,CA,958117012,,,2024-10-04,500000.00,0.00,Transfer,008,C00105668,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276507,,,PTY,Connecticut Democratic State Central Committee,,,,,,750 Main St,Ste 1108-3,Hartford,CT,061032702,,,2024-10-04,425000.00,0.00,Transfer,008,C00167320,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276508,,,PTY,DC Democratic State Committee,,,,,,PO Box 50622,,Washington,DC,200910622,,,2024-10-04,425000.00,0.00,Transfer,008,C00295964,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276510,,,PTY,Democratic Executive Committee Of Florida,,,,,,201 S Monroe St,Ste 301,Tallahassee,FL,323011848,,,2024-10-04,25000.00,0.00,Transfer,008,C00005561,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276503,,,PTY,Democratic Party Of Arkansas,,,,,,1300 W Capitol Ave,,Little Rock,AR,722012916,,,2024-10-04,475000.00,0.00,Transfer,008,C00024372,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276514,,,PTY,Democratic Party Of Hawai'i,,,,,,627 South St,Ste 105,Honolulu,HI,968135050,,,2024-10-04,425000.00,0.00,Transfer,008,C00212787,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276515,,,PTY,Democratic Party Of Illinois,,,,,,PO Box 641466,,Chicago,IL,606641421,,,2024-10-04,425000.00,0.00,Transfer,008,C00167015,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276532,,,PTY,Democratic Party Of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,871257615,,,2024-10-04,425000.00,0.00,Transfer,008,C00161810,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276535,,,PTY,Democratic Party Of South Carolina,,,,,,PO Box 5965,,Columbia,SC,292505965,,,2024-10-04,1000000.00,0.00,Transfer,008,C00007658,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276539,,,PTY,Democratic Party Of Virginia,,,,,,919 E Main St,Ste 2050,Richmond,VA,232190025,,,2024-10-04,625000.00,0.00,Transfer,008,C00155952,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276519,,,PTY,Democratic State Central Committee Of LA,,,,,,PO Box 4385,,Baton Rouge,LA,708214385,,,2024-10-04,425000.00,0.00,Transfer,008,C00071365,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276509,,,PTY,Democratic State Committee (Delaware),,,,,,PO Box 2065,,Wilmington,DE,198992065,,,2024-10-04,425000.00,0.00,Transfer,008,C00211763,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276505,,,PTY,Federal: Colorado Democratic Party,,,,,,789 N Sherman St,Ste 110,Denver,CO,802033530,,,2024-10-04,55000.00,0.00,Transfer,008,C00161786,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276516,,,PTY,Indiana Democratic Congressional Victory Committee,,,,,,101 W Washington St,Ste 1110E,Indianapolis,IN,462043411,,,2024-10-04,425000.00,0.00,Transfer,008,C00108613,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276517,,,PTY,Kansas Democratic Party,,,,,,PO Box 1914,,Topeka,KS,666011914,,,2024-10-04,850000.00,0.00,Transfer,008,C00019380,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276518,,,PTY,Kentucky State Democratic Central Executive Committee,,,,,,PO Box 694,,Frankfort,KY,406020694,,,2024-10-04,425000.00,0.00,Transfer,008,C00011197,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276520,,,PTY,Maine Democratic Party,,,,,,PO Box 5258,,Augusta,ME,043325258,,,2024-10-04,175000.00,0.00,Transfer,008,C00179408,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276521,,,PTY,Massachusetts Democratic State Committee - Fed Fund,,,,,,11 Beacon St,Ste 410,Boston,MA,021083055,,,2024-10-04,425000.00,0.00,Transfer,008,C00089243,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276523,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,,,2024-10-04,175000.00,0.00,Transfer,008,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276524,,,PTY,Mississippi Democratic Party,,,,,,PO Box 1583,,Jackson,MS,392151583,,,2024-10-04,425000.00,0.00,Transfer,008,C00149641,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276525,,,PTY,Missouri Democratic State Committee (Federal),,,,,,4218 Roanoke Rd,Ste 304,Kansas City,MO,641114996,,,2024-10-04,425000.00,0.00,Transfer,008,C00135558,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276526,,,PTY,Nebraska Democratic Party,,,,,,3701 O St,Ste 200,Lincoln,NE,685101607,,,2024-10-04,100000.00,0.00,Transfer,008,C00003988,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276529,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,,,2024-10-04,575000.00,0.00,Transfer,008,C00178038,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276531,,,PTY,New Jersey Democratic State Committee,,,,,,142 W State St,,Trenton,NJ,086081110,,,2024-10-04,425000.00,0.00,Transfer,008,C00104471,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276536,,,PTY,South Dakota Democratic Party - Federal,,,,,,PO Box 1485,,Sioux Falls,SD,571011485,,,2024-10-04,425000.00,0.00,Transfer,008,C00160937,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276500,,,PTY,State Democratic Executive Committee Of Alabama,,,,,,PO Box 950,,Montgomery,AL,361010950,,,2024-10-04,425000.00,0.00,Transfer,008,C00005173,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276537,,,PTY,Tennessee Democratic Party,,,,,,4900 Centennial Blvd,Ste 300,Nashville,TN,372091105,,,2024-10-04,425000.00,0.00,Transfer,008,C00167346,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276538,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-10-04,425000.00,0.00,Transfer,008,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276502,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-10-07,50000.00,0.00,Transfer,008,C00166710,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276511,,,PTY,Democratic Executive Committee Of Florida,,,,,,201 S Monroe St,Ste 301,Tallahassee,FL,323011848,,,2024-10-07,15000.00,0.00,Transfer,008,C00005561,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276540,,,PTY,Democratic Party Of Wisconsin Federal,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,,,2024-10-07,200000.00,0.00,Transfer,008,C00019331,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276512,,,PTY,Georgia Federal Elections Committee,,,,,,PO Box 89202,,Atlanta,GA,303120202,,,2024-10-07,200000.00,0.00,Transfer,008,C00041269,,,,,,,,,,,,,,,,,,
SB22,C00744946,500276522,,,PTY,Michigan Demcratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,,,2024-10-07,450000.00,0.00,Transfer,008,C00031054,,,,,,,,,,,,,,,,,,
