form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00358663,B85E1AAE76B0CDDC49A,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 811,,Marion,IA,52302,P2024,,2023-05-01,5000.00,,2024 Primary,011,C00706267,,H0IA01174,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00358663,3287EBDAFAA257C1BE0,,,PAC,Baker PAC,,,,,,PO Box 101,,Bayport,NY,11705,O2023,Contribution,2023-05-15,5000.00,,2023 Contribution,011,C00770297,Baker PAC,,,,,,,,,,,,,,,,,
SB23,C00358663,94F2678E06754D3C36E,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-05-01,1000.00,,2024 Primary,011,C00431056,,S6PA00217,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,
SB23,C00358663,941A1E35126FF12F1D9,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,P2024,,2023-05-01,5000.00,,2024 Primary,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00358663,60595FB6072E0B74E60,,,CCM,Carper For Senate,,,,,,PO Box 2882,,Wilmington,DE,19805,P2024,,2023-05-01,1000.00,,2024 Primary,011,C00349217,,S8DE00079,Carper,Thomas,Richard,,,S,DE,,,,,,,,,
SB23,C00358663,62EE9D2500E0480F1B2,,,PAC,Carry On PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2023,Contribution,2023-05-15,5000.00,,2023 Contribution,011,C00787879,Carry On PAC,,,,,,,,,,,,,,,,,
SB23,C00358663,557D249612378639C1A,,,PAC,Delivers PAC,,,,,,PO Box 183,,Hudson,WI,54016,O2023,Contribution,2023-05-15,5000.00,,2023 Contribution,011,C00756825,Delivers PAC,,,,,,,,,,,,,,,,,
SB23,C00358663,136AB7CE85A9D9C14EE,,,PAC,Democrats Reshaping America (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2023,Contribution,2023-05-15,5000.00,,2023 Contribution,011,C00423079,Democrats Reshaping America (DREAMPAC),,,,,,,,,,,,,,,,,
SB23,C00358663,A1762D04E2B3BA3E256,,,PAC,Dependable Conservative Leadership PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2023,Contribution,2023-05-15,5000.00,,2023 Contribution,011,C00775999,Dependable Conservative Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00358663,A0045A80AA405A92E73,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2023-05-01,5000.00,,2024 Primary,011,C00809426,,H2NY04277,D'Esposito,Anthony,P.,,,H,NY,04,,,,,,,,
