form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00083535,26866143,,,COM,Citizens for Blessing,,,,,,3378 Dolomar Drive,,Cincinnati,OH,45239,,,2023-04-24,1000.00,0.00,"Louis Blessing, STATE SENATE 8th OH",011,,,,Blessing,Louis,,OH Sen.,III,,,,,,,,,,,"Louis Blessing, STATE SENATE 8th OH"
SB29,C00083535,26866144,,,COM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2023-04-24,1000.00,0.00,"George Lang, STATE SENATE 4th OH",011,,,,Lang,George,,OH Sen.,,,,,,,,,,,,"George Lang, STATE SENATE 4th OH"
SB29,C00083535,26866145,,,COM,Miller for Ohio,,,,,,545 E Town St,,Columbus,OH,43215,,,2023-04-24,500.00,0.00,"Adam Miller, STATE HOUSE 16th OH",011,,,,Miller,Adam,,,,,,,,,,,,,,"Adam Miller, STATE HOUSE 16th OH"
SB29,C00083535,26866146,,,COM,Friends to Elect Jessica Miranda,,,,,,1238 W Kemper Road,,Cincinnati,OH,45240,,,2023-04-24,500.00,0.00,"Jessica Miranda, STATE HOUSE 28th OH",011,,,,Miranda,Jessica,,OH Rep.,,,,,,,,,,,,"Jessica Miranda, STATE HOUSE 28th OH"
SB29,C00083535,26866147,,,COM,Friends of Bill Reineke,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-04-24,1000.00,0.00,"Bill Reineke, STATE SENATE 26th OH",011,,,,Reineke,Bill,,OH Sen.,,,,,,,,,,,,"Bill Reineke, STATE SENATE 26th OH"
SB29,C00083535,26866148,,,COM,Monica Robb Blasdel for State Representative,,,,,,240 Aberdeen Ct,,Columbiana,OH,44408,,,2023-04-24,1000.00,0.00,"Monica Robb Blasdel, STATE HOUSE 79th OH",011,,,,Robb Blasdel,Monica,,OH Rep.,,,,,,,,,,,,"Monica Robb Blasdel, STATE HOUSE 79th OH"
SB29,C00083535,26866149,,,COM,Citizens for Schuring Committee,,,,,,330 Third Street NW,,Canton,OH,44702,,,2023-04-24,1000.00,0.00,"Kirk Schuring, STATE SENATE 29th OH",011,,,,Schuring,Kirk,,OH Sen.,,,,,,,,,,,,"Kirk Schuring, STATE SENATE 29th OH"
SB29,C00083535,26866150,,,COM,Steve Wilson for Ohio,,,,,,102 E. Orchard Ave,,Lebanon,OH,45036,,,2023-04-24,1000.00,0.00,"Steve Wilson, STATE SENATE 7th OH",011,,,,Wilson,Steve,,OH Sen.,,,,,,,,,,,,"Steve Wilson, STATE SENATE 7th OH"
SB29,C00083535,26866151,,,COM,Ballentine for House,,,,,,108 Tapp Pointe,,Chapin,SC,29036,,,2023-04-24,500.00,0.00,"Nathan Ballentine, STATE HOUSE 71st SC",011,,,,Ballentine,Nathan,,,,,,,,,,,,,,"Nathan Ballentine, STATE HOUSE 71st SC"
SB29,C00083535,26866152,,,COM,Sean Bennett for Senate,,,,,,122 President Circle,,Summerville,SC,29483,,,2023-04-24,1000.00,0.00,"Sean Bennett, STATE SENATE 38th SC",011,,,,Bennett,Sean,,,,,,,,,,,,,,"Sean Bennett, STATE SENATE 38th SC"
