form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00077321,50699368,,,CCM,Friends Of David Schweikert,,,,,,228 S Washington Street,Ste 115,Alexandria,VA,22314,G2024,,2024-09-03,5000.00,0.00,,011,C00540617,Friends Of David Schweikert,H4AZ06045,Schweikert,David,,Rep.,,H,AZ,06,,,,,,,,
SB23,C00077321,50699369,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-09-03,5000.00,0.00,,011,C00859892,Vince Fong For Congress,H4CA20181,Fong,Vincent,,Hon.,,H,CA,20,,,,,,,,
SB23,C00077321,50699370,,,PAC,Jobs Opportunity and New Ideas PAC (JONI PAC),,,,,,PO Box 93441,,Des Moines,IA,50393,,,2024-09-03,5000.00,0.00,,011,C00566851,,,,,,,,,,,,,,,,,,
SB23,C00077321,50699372,,,PAC,Bringing America Together PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-09-03,5000.00,0.00,,011,C00647354,,,,,,,,,,,,,,,,,,
SB23,C00077321,50699373,,,PAC,LILAC PAC,,,,,,P.O. BOX 90914,,Rochester,NY,14609,,,2024-09-03,2500.00,0.00,,011,C00714501,,,,,,,,,,,,,,,,,,
SB23,C00077321,50699374,,,CCM,Bilirakis For Congress,,,,,,610 S. Boulevard,,Tampa,FL,33606,G2024,,2024-09-03,5000.00,0.00,,011,C00408534,Bilirakis For Congress,,Bilirakis,Gus,,Mr.,,H,FL,09,,,,,,,,
SB23,C00077321,50699375,,,CCM,Elfreth For Maryland,,,,,,PO Box 5935,,Annapolis,MD,21403,G2024,,2024-09-03,2500.00,0.00,,011,C00855353,Elfreth For Maryland,H4MD03156,Elfreth,Sarah,,Sen.,,H,MD,03,,,,,,,,
SB23,C00077321,50699376,,,CCM,Adriano Espaillat For Congress,,,,,,P.O. Box H,,New York,NY,10034,G2024,,2024-09-03,5000.00,0.00,,011,C00701953,Adriano Espaillat For Congress,H2NY13096,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,
SB23,C00077321,50699377,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,G2024,,2024-09-03,2500.00,0.00,,011,C00856526,Kennedy For Congress,H4NY26078,Kennedy,Timothy,,Rep.,,H,NY,26,,,,,,,,
SB23,C00077321,50699392,,,PAC,DREAMPAC,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,,,2024-09-03,5000.00,0.00,,011,C00423079,,,,,,,,,,,,,,,,,,
