form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00856120,SB21B.1005797,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-07-02,13883.57,,AMEX PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00856120,SB21B.1005797.20,SB21B.1005797,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-10,518.73,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.21,SB21B.1005797,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-20,673.70,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.22,SB21B.1005797,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-22,3561.05,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.23,SB21B.1005797,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-22,3561.05,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.24,SB21B.1005797,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-22,943.95,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.26,SB21B.1005797,SB21B,ORG,KIXBY HOTEL,,,,,,45 WEST 35TH ST,,NEW YORK,NY,10001,,,2024-06-13,1739.77,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.31,SB21B.1005797,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-06-13,39.96,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.32,SB21B.1005797,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-06-13,217.66,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1005797.33,SB21B.1005797,SB21B,ORG,UNCLE JULIO'S,,,,,,209 FRANKLIN RD,,BRENTWOOD,TN,37027,,,2024-06-18,219.47,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-07-31,39477.18,,AMEX PAYMENT: SEE ITEMIZATION IF REQUIRED
SB21B,C00856120,SB21B.1011000.1,SB21B.1011000,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2024-07-25,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.2,SB21B.1011000,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2024-07-25,8.00,,TRAVEL: WIFI,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.3,SB21B.1011000,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2024-07-25,8.00,,TRAVEL: WIFI,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.4,SB21B.1011000,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2024-07-25,8.00,,TRAVEL: WIFI,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.8,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.9,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.10,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.11,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.12,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.13,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-06-26,3531.10,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.14,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-07-19,1056.95,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.15,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-07-19,287.40,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.16,SB21B.1011000,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-07-21,15000.00,,FACILITY RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.17,SB21B.1011000,SB21B,ORG,HYATT HOTELS,,,,,,150 N RIVERSIDE PLAZA,,CHICAGO,IL,60606,,,2024-07-25,42.78,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.18,SB21B.1011000,SB21B,ORG,HYATT HOTELS,,,,,,150 N RIVERSIDE PLAZA,,CHICAGO,IL,60606,,,2024-07-25,107.56,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.19,SB21B.1011000,SB21B,ORG,HYATT HOTELS,,,,,,150 N RIVERSIDE PLAZA,,CHICAGO,IL,60606,,,2024-07-25,381.17,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.21,SB21B.1011000,SB21B,ORG,LA JOLLA SHORES HOTEL,,,,,,2000 SPINDRIFT DR,,LA JOLLA,CA,92037,,,2024-07-02,450.70,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.23,SB21B.1011000,SB21B,ORG,THE CAPITAL GRILLE,,,,,,1000 DARDEN CENTER DRIVE,,ORLANDO,FL,32837,,,2024-07-14,204.19,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.24,SB21B.1011000,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-07-15,53.23,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.25,SB21B.1011000,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-07-23,15.01,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.26,SB21B.1011000,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-07-23,75.09,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1011000.27,SB21B.1011000,SB21B,ORG,UBER,,,,,,1515 THIRD STREET,,SAN FRANCISCO,CA,94158,,,2024-07-25,128.01,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-09-20,18081.04,,AMEX PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00856120,SB21B.1018859.1,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-16,114.00,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.2,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-16,900.00,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.3,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-16,900.00,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.4,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-18,456.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.5,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-18,456.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.6,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,219.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.7,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,219.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.8,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,229.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.9,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,315.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.10,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,315.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.11,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,315.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.12,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,321.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.13,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,321.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.14,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,334.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.15,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,334.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.16,SB21B.1018859,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-22,334.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.18,SB21B.1018859,SB21B,ORG,BLS LIMOUSINE,,,,,,321 NEW SOUTH RD,SUITE 101,HICKSVILLE,NY,11801,,,2024-08-19,1011.40,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.19,SB21B.1018859,SB21B,ORG,BLS LIMOUSINE,,,,,,321 NEW SOUTH RD,SUITE 101,HICKSVILLE,NY,11801,,,2024-08-19,1730.83,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.22,SB21B.1018859,SB21B,ORG,EXPEDIA,,,,,,1111 EXPEDIA GROUP WAY WEST,,SEATTLE,WA,98119,,,2024-08-16,301.71,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.23,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-14,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.24,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-14,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.25,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-14,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.26,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-15,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.27,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-16,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.28,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-16,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.29,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-16,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.30,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-16,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.31,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-18,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.32,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-18,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.33,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-18,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.34,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-19,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.35,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-20,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.36,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-20,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.37,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-20,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.38,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-20,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.39,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.40,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.41,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.42,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.43,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.44,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.45,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.46,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.47,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.48,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.49,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.50,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.51,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.52,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.53,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.54,SB21B.1018859,SB21B,ORG,FROSCH MANN TRAVELS,,,,,,4400 PARK ROAD,,CHARLOTTE,NC,28209,,,2024-08-22,35.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.55,SB21B.1018859,SB21B,ORG,HYATT HOTELS,,,,,,150 N RIVERSIDE PLAZA,,CHICAGO,IL,60606,,,2024-08-17,69.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.56,SB21B.1018859,SB21B,ORG,HYATT HOTELS,,,,,,150 N RIVERSIDE PLAZA,,CHICAGO,IL,60606,,,2024-08-18,1109.33,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1018859.57,SB21B.1018859,SB21B,ORG,"MARRIOTT INTERNATIONAL, INC.",,,,,,7750 WISCONSIN AVENUE,,BETHESDA,MD,20814,,,2024-08-17,243.69,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
