form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00837518,SB22.I362,,,PTY,DC REPUBLICAN PARTY FEDERAL ACCOUNT,,,,,,P.O. BOX 75153,,WASHINGTON,DC,20013,,,2024-07-29,35579.51,,DISTRIBUTION OF NET JFC PROCEEDS,,C00191288,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I363,,,PTY,DC REPUBLICAN PARTY FEDERAL ACCOUNT,,,,,,P.O. BOX 75153,,WASHINGTON,DC,20013,,,2024-08-26,76320.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00191288,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I364,,,PTY,DC REPUBLICAN PARTY FEDERAL ACCOUNT,,,,,,P.O. BOX 75153,,WASHINGTON,DC,20013,,,2024-09-25,144172.22,,DISTRIBUTION OF NET JFC PROCEEDS,,C00191288,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I353,,,PTY,GEORGIA REPUBLICAN PARTY,,,,,,1445 WOODMONT LN NW SUITE 000 ATLA,1445 WOODMONT LN NW SUITE 000 ATLA,ATLANTA,GA,30301,,,2024-07-29,35579.43,,DISTRIBUTION OF NET JFC PROCEEDS,,C00774398,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I354,,,PTY,GEORGIA REPUBLICAN PARTY,,,,,,1445 WOODMONT LN NW SUITE 000 ATLA,1445 WOODMONT LN NW SUITE 000 ATLA,ATLANTA,GA,30301,,,2024-08-26,61166.52,,DISTRIBUTION OF NET JFC PROCEEDS,,C00774398,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I355,,,PTY,GEORGIA REPUBLICAN PARTY,,,,,,1445 WOODMONT LN NW SUITE 000 ATLA,1445 WOODMONT LN NW SUITE 000 ATLA,ATLANTA,GA,30301,,,2024-09-25,143879.29,,DISTRIBUTION OF NET JFC PROCEEDS,,C00774398,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I374,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,606640897,,,2024-07-29,31117.59,,DISTRIBUTION OF NET JFC PROCEEDS,,C00005926,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I375,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,606640897,,,2024-08-26,18808.99,,DISTRIBUTION OF NET JFC PROCEEDS,,C00005926,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I376,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,606640897,,,2024-09-25,131830.90,,DISTRIBUTION OF NET JFC PROCEEDS,,C00005926,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I302,,,PTY,INDIANA REPUBLICAN STATE COMMITTEE INC.,,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-07-29,47259.42,,DISTRIBUTION OF NET JFC PROCEEDS,,C00006486,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I303,,,PTY,INDIANA REPUBLICAN STATE COMMITTEE INC.,,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-08-26,54258.51,,DISTRIBUTION OF NET JFC PROCEEDS,,C00006486,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I304,,,PTY,INDIANA REPUBLICAN STATE COMMITTEE INC.,,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-09-25,130462.58,,DISTRIBUTION OF NET JFC PROCEEDS,,C00006486,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I365,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 4157,,TOPEKA,KS,666040157,,,2024-07-29,35579.43,,DISTRIBUTION OF NET JFC PROCEEDS,,C00004606,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I366,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 4157,,TOPEKA,KS,666040157,,,2024-08-26,61166.53,,DISTRIBUTION OF NET JFC PROCEEDS,,C00004606,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I367,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 4157,,TOPEKA,KS,666040157,,,2024-09-25,133917.81,,DISTRIBUTION OF NET JFC PROCEEDS,,C00004606,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I426,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-07-29,42308.15,,DISTRIBUTION OF NET JFC PROCEEDS,,C00003111,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I427,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-08-26,59640.43,,DISTRIBUTION OF NET JFC PROCEEDS,,C00003111,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I428,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-09-25,130579.71,,DISTRIBUTION OF NET JFC PROCEEDS,,C00003111,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I305,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITT,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-07-29,43211.08,,DISTRIBUTION OF NET JFC PROCEEDS,,C00120055,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I306,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITT,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-08-26,68473.10,,DISTRIBUTION OF NET JFC PROCEEDS,,C00120055,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I307,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITT,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-09-25,134565.06,,DISTRIBUTION OF NET JFC PROCEEDS,,C00120055,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I402,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE 5650,WOBURN,MA,01801,,,2024-07-29,43276.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00042622,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I403,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE 5650,WOBURN,MA,01801,,,2024-08-26,63087.79,,DISTRIBUTION OF NET JFC PROCEEDS,,C00042622,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I404,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE 5650,WOBURN,MA,01801,,,2024-09-25,128373.11,,DISTRIBUTION OF NET JFC PROCEEDS,,C00042622,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I341,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,520 SEYMOUR AVE,,LANSING,MI,48933,,,2024-07-29,39540.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00041160,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I342,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,520 SEYMOUR AVE,,LANSING,MI,48933,,,2024-08-26,66455.05,,DISTRIBUTION OF NET JFC PROCEEDS,,C00041160,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I343,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,520 SEYMOUR AVE,,LANSING,MI,48933,,,2024-09-25,154094.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00041160,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I393,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P. O. BOX 60,,JACKSON,MS,392050060,,,2024-07-29,43249.30,,DISTRIBUTION OF NET JFC PROCEEDS,,C00084368,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I394,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P. O. BOX 60,,JACKSON,MS,392050060,,,2024-08-26,58698.27,,DISTRIBUTION OF NET JFC PROCEEDS,,C00084368,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I395,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P. O. BOX 60,,JACKSON,MS,392050060,,,2024-09-25,129336.37,,DISTRIBUTION OF NET JFC PROCEEDS,,C00084368,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I308,,,PTY,MONTANA REPUBLICAN STATE CENTRAL CMTE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-07-29,133891.35,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008086,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I309,,,PTY,MONTANA REPUBLICAN STATE CENTRAL CMTE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-08-26,189603.67,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008086,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I310,,,PTY,MONTANA REPUBLICAN STATE CENTRAL CMTE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-09-25,298803.31,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008086,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I311,,,PTY,NEVADA REPUBLICAN CENTRAL CMTE,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,891063837,,,2024-07-29,39925.89,,DISTRIBUTION OF NET JFC PROCEEDS,,C00082925,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I312,,,PTY,NEVADA REPUBLICAN CENTRAL CMTE,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,891063837,,,2024-08-26,45429.58,,DISTRIBUTION OF NET JFC PROCEEDS,,C00082925,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I313,,,PTY,NEVADA REPUBLICAN CENTRAL CMTE,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,891063837,,,2024-09-25,125639.70,,DISTRIBUTION OF NET JFC PROCEEDS,,C00082925,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I377,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,033014844,,,2024-07-29,35592.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00136457,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I378,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,033014844,,,2024-08-26,50173.46,,DISTRIBUTION OF NET JFC PROCEEDS,,C00136457,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I379,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,033014844,,,2024-09-25,134928.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00136457,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I368,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,276051831,,,2024-07-29,35592.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00038505,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I369,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,276051831,,,2024-08-26,50173.46,,DISTRIBUTION OF NET JFC PROCEEDS,,C00038505,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I370,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,276051831,,,2024-09-25,134928.58,,DISTRIBUTION OF NET JFC PROCEEDS,,C00038505,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I390,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH STREET,,BISMARCK,ND,58501,,,2024-07-29,43249.30,,DISTRIBUTION OF NET JFC PROCEEDS,,C00018929,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I391,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH STREET,,BISMARCK,ND,58501,,,2024-08-26,68470.82,,DISTRIBUTION OF NET JFC PROCEEDS,,C00018929,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I392,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH STREET,,BISMARCK,ND,58501,,,2024-09-25,139486.77,,DISTRIBUTION OF NET JFC PROCEEDS,,C00018929,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I408,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-07-29,3752.83,,DISTRIBUTION OF NET JFC PROCEEDS-BLDG,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I409,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-08-28,702311.89,,DISTRIBUTION OF NET JFC PROCEEDS-BLDG,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I410,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-09-25,364786.72,,DISTRIBUTION OF NET JFC PROCEEDS-BLDG,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I411,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-07-29,346030.99,,DISTRIBUTION OF NET JFC PROCEEDS,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I412,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-08-28,785150.76,,DISTRIBUTION OF NET JFC PROCEEDS,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I413,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-09-25,651361.82,,DISTRIBUTION OF NET JFC PROCEEDS,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I414,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-07-29,118715.33,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I415,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-08-28,1024470.83,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I416,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-09-25,360758.96,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00027466,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I399,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2024-07-29,23854.04,,DISTRIBUTION OF NET JFC PROCEEDS,,C00055582,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I400,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2024-08-26,42301.99,,DISTRIBUTION OF NET JFC PROCEEDS,,C00055582,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I401,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2024-09-25,129676.27,,DISTRIBUTION OF NET JFC PROCEEDS,,C00055582,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I314,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-07-29,124139.04,,DISTRIBUTION OF NET JFC PROCEEDS,,C00162339,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I315,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-08-26,140732.93,,DISTRIBUTION OF NET JFC PROCEEDS,,C00162339,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I316,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-09-25,273988.24,,DISTRIBUTION OF NET JFC PROCEEDS,,C00162339,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I317,,,PTY,REPUBLICAN CAMPAIGN CMTE OF NEW MEXICO,,,,,,P.O. BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-07-29,40170.13,,DISTRIBUTION OF NET JFC PROCEEDS,,C00020818,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I318,,,PTY,REPUBLICAN CAMPAIGN CMTE OF NEW MEXICO,,,,,,P.O. BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-08-26,46635.01,,DISTRIBUTION OF NET JFC PROCEEDS,,C00020818,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I319,,,PTY,REPUBLICAN CAMPAIGN CMTE OF NEW MEXICO,,,,,,P.O. BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-09-25,130267.80,,DISTRIBUTION OF NET JFC PROCEEDS,,C00020818,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I320,,,PTY,REPUBLICAN FED CMTE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2024-07-29,40008.04,,DISTRIBUTION OF NET JFC PROCEEDS,,C00044842,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I321,,,PTY,REPUBLICAN FED CMTE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2024-08-26,37872.09,,DISTRIBUTION OF NET JFC PROCEEDS,,C00044842,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I322,,,PTY,REPUBLICAN FED CMTE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2024-09-25,102243.31,,DISTRIBUTION OF NET JFC PROCEEDS,,C00044842,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I323,,,PTY,REPUBLICAN PARTY OF ARIZONA LLC,,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-07-29,40048.54,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008227,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I324,,,PTY,REPUBLICAN PARTY OF ARIZONA LLC,,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-08-26,45422.46,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008227,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I325,,,PTY,REPUBLICAN PARTY OF ARIZONA LLC,,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-09-25,125129.95,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008227,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I326,,,PTY,REPUBLICAN PARTY OF MINNESOTA-FED,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-07-29,42320.13,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001313,,,,,,,,,,,  ,,,,,,,
SB22,C00837518,SB22.I327,,,PTY,REPUBLICAN PARTY OF MINNESOTA-FED,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-08-26,44485.70,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001313,,,,,,,,,,,  ,,,,,,,
