form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00753475,88919717,,,CCM,Lahood For Congress,,,,,,11607 N Glenshire Dr,,Dunlap,IL,61525,G2024,,2024-06-18,2500.00,0.00,Contribution: Darrin LaHood (D-16th IL),011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,,Rep.,,H,IL,16,,,,,,,,Contribution: Darrin LaHood (D-16th IL)
SB23,C00753475,88919719,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,G2024,,2024-06-18,2500.00,0.00,Contribution: Raja Krishnamoorthi (D-8th IL),011,C00575092,Friends Of Raja For Congress,H6IL08147,Krishnamoorthi,Raja,,Rep.,,H,IL,08,,,,,,,,Contribution: Raja Krishnamoorthi (D-8th IL)
SB23,C00753475,88919722,,,CCM,Glenn Grothman For Congress,,,,,,PO Box 1215,,Fond Du Lac,WI,549641215,G2024,,2024-06-18,3500.00,0.00,Contribution: Glenn Grothman (R-6th WI),011,C00561597,Glenn Grothman For Congress,H4WI06048,Grothman,Glenn,,Rep.,,H,WI,06,,,,,,,,Contribution: Glenn Grothman (R-6th WI)
SB23,C00753475,88919723,,,CCM,Glenn F. Ivey For Congress,,,,,,PO Box 85,,Bladensburg,MD,20710,G2024,,2024-06-18,2500.00,0.00,Contribution: Glenn Ivey (D-4th MD),011,C00792283,Glenn F. Ivey For Congress,H2MD04315,Ivey,Glenn,,Rep.,,H,MD,04,,,,,,,,Contribution: Glenn Ivey (D-4th MD)
SB23,C00753475,88919772,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-06-18,2500.00,0.00,Contribution: Andrew Garbarino (D-2nd NY),011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,Contribution: Andrew Garbarino (D-2nd NY)
SB23,C00753475,88919775,,,CCM,Scott For Congress,,,,,,P. O. Box 251,,Newport News,VA,23607,G2024,,2024-06-18,1000.00,0.00,Contribution: Bobby Scott (D-3rd VA),011,C00256925,Scott For Congress,H6VA01117,Scott,Bobby,,Rep.,,H,VA,03,,,,,,,,Contribution: Bobby Scott (D-3rd VA)
SB23,C00753475,88919779,,,CCM,Rob Wittman For Congress,,,,,,PO Box 427,,Alexandria,VA,22313,G2024,,2024-06-18,1000.00,0.00,Contribution: Rob Wittman (R-1st VA),011,C00441014,Rob Wittman For Congress,H8VA01147,Wittman,Rob,,Rep.,PhD,H,VA,01,,,,,,,,Contribution: Rob Wittman (R-1st VA)
SB23,C00753475,88919780,,,CCM,Kiggans For Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,G2024,,2024-06-18,1000.00,0.00,Contribution: Jen Kiggans (R-2nd VA),011,C00776120,Kiggans For Congress,H2VA02064,Kiggans,Jen,,Rep.,,H,VA,02,,,,,,,,Contribution: Jen Kiggans (R-2nd VA)
SB23,C00753475,88919782,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-06-18,2500.00,0.00,Contribution: Grace Meng (D-6th NY),011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,Rep.,,H,NY,06,,,,,,,,Contribution: Grace Meng (D-6th NY)
SB23,C00753475,88919783,,,CCM,Jamie Raskin For Congress,,,,,,P.O. Box 5418,,Takoma Park,MD,20913,G2024,,2024-06-18,4000.00,0.00,Contribution: Jamie Raskin (D-8th MD),011,C00575126,Jamie Raskin For Congress,H6MD08457,Raskin,Jamie,,Rep.,,H,MD,08,,,,,,,,Contribution: Jamie Raskin (D-8th MD)
SB23,C00753475,88919784,,,CCM,Kweisi Mfume For Congress,,,,,,PO Box 31649,,Baltimore,MD,21207,G2024,,2024-06-18,1000.00,0.00,Contribution: Kweisi Mfume (D-7th MD),011,C00726372,Kweisi Mfume For Congress,H6MD07020,Mfume,Kweisi,,Rep.,,H,MD,07,,,,,,,,Contribution: Kweisi Mfume (D-7th MD)
SB23,C00753475,88919786,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,G2024,,2024-06-18,2500.00,0.00,Contribution: Hakeem Jeffries (D-8th NY),011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,Contribution: Hakeem Jeffries (D-8th NY)
SB23,C00753475,88919787,,,CCM,Lori Trahan For Congress Committee,,,,,,PO Box 1161,,Lowell,MA,01853,G2024,,2024-06-18,2500.00,0.00,Contribution: Lori Trahan (D-3rd MA),011,C00655647,Lori Trahan For Congress Committee,H8MA03106,Trahan,Lori,,Rep.,,H,MA,03,,,,,,,,Contribution: Lori Trahan (D-3rd MA)
SB23,C00753475,88919788,,,CCM,Lalota For Congress,,,,,,PO Box 1027,,Amityville,NY,11701,G2024,,2024-06-18,2500.00,0.00,Contribution: Nick Lalota (R-1st NY),011,C00727354,Lalota For Congress,H0NY02200,Lalota,Nicholas,,,,H,NY,02,,,,,,,,Contribution: Nick Lalota (R-1st NY)
SB23,C00753475,88919790,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-06-18,2500.00,0.00,Contribution: Tom Suozzi (D-3rd NY),011,C00607200,Suozzi For Congress,H6NY03247,Suozzi,Thomas,,Rep.,,H,NY,03,,,,,,,,Contribution: Tom Suozzi (D-3rd NY)
SB23,C00753475,88919795,,,CCM,Andy Kim For New Jersey,,,,,,PO Box 211,,Marlton,NJ,08053,G2024,,2024-06-18,2500.00,0.00,Contribution: Andy Kim (D-NJ),011,C00648220,Andy Kim For New Jersey,S4NJ00466,Kim,Andy,,Rep.,,S,NJ,,,,,,,,,Contribution: Andy Kim (D-NJ)
SB23,C00753475,88919797,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,G2024,,2024-06-18,2500.00,0.00,Contribution: Brian Fitzpatrick (R-1st PA),011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,Contribution: Brian Fitzpatrick (R-1st PA)
SB23,C00753475,88919799,,,CCM,Van Drew For Congress,,,,,,PO Box 671,,Cape May Court House,NJ,08210,G2024,,2024-06-18,4000.00,0.00,Contribution: Jeff Van Drew (R-2nd NJ),011,C00661868,Van Drew For Congress,H8NJ02166,Van Drew,Jefferson,,Rep.,,H,NJ,02,,,,,,,,Contribution: Jeff Van Drew (R-2nd NJ)
SB23,C00753475,88919806,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-06-18,4000.00,0.00,Contribution: Matt Cartwright (D-8th PA),011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,Contribution: Matt Cartwright (D-8th PA)
SB23,C00753475,88919808,,,CCM,"Lawler For Congress, Inc.",,,,,,PO Box 87,,South Salem,NY,10590,G2024,,2024-06-18,4000.00,0.00,Contribution: Mike Lawler (R-17th NY),011,C00815415,"Lawler For Congress, Inc.",H2NY17162,Lawler,Mike,,Rep.,,H,NY,17,,,,,,,,Contribution: Mike Lawler (R-17th NY)
SB23,C00753475,88919809,,,CCM,Anna Paulina Luna For Congress,,,,,,1201 Gandy Blvd N,P.O. Box 23064,Saint Petersburg,FL,337022409,G2024,,2024-06-18,2500.00,0.00,Contribution: Anna Paulina Lune (R-13th FL),011,C00718239,Anna Paulina Luna For Congress,H0FL13158,Luna,Anna,,Rep.,,H,FL,13,,,,,,,,Contribution: Anna Paulina Lune (R-13th FL)
SB23,C00753475,88919812,,,CCM,Buddy Carter For Congress,,,,,,406 Purple Finch Dr,,Pooler,GA,31322,G2024,,2024-06-18,2500.00,0.00,Contribution: Buddy Carter (R-1st GA),011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,Contribution: Buddy Carter (R-1st GA)
SB23,C00753475,88919813,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,27611,G2024,,2024-06-18,3000.00,0.00,Contribution: Deborah Ross (D-2nd NC),011,C00729277,Deborah Ross For Congress,H0NC02125,Ross,Deborah,,Rep.,,H,NC,02,,,,,,,,Contribution: Deborah Ross (D-2nd NC)
SB23,C00753475,88919814,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,G2024,,2024-06-18,2500.00,0.00,Contribution: Jared Moskowitz (D-23rd FL),011,C00807628,Jared Moskowitz For Congress,H2FL22171,Moskowitz,Jared,,Rep.,,H,FL,23,,,,,,,,Contribution: Jared Moskowitz (D-23rd FL)
SB23,C00753475,88919821,,,CCM,Castor For Congress,,,,,,"301 W Platt St, #385",,Tampa,FL,33606,G2024,,2024-06-18,2500.00,0.00,Contribution: Kathy Castor (D-14th FL),011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,Contribution: Kathy Castor (D-14th FL)
SB23,C00753475,88919822,,,CCM,Joe Wilson For Congress,,,,,,PO Box 2145,,West Columbia,SC,291712145,G2024,,2024-06-18,1000.00,0.00,Contribution: Joe Wilson (R-2nd SC),011,C00368522,Joe Wilson For Congress,H2SC02059,Wilson,Joe,,Rep.,,H,SC,02,,,,,,,,Contribution: Joe Wilson (R-2nd SC)
SB23,C00753475,88919886,,,CCM,Maxwell Alejandro Frost For Congress,,,,,,PO Box 772671,,Orlando,FL,32877,G2024,,2024-06-18,2500.00,0.00,Contribution: Maxwell Frost (D-10th FL),011,C00786822,Maxwell Alejandro Frost For Congress,H2FL10259,Frost,Maxwell,,Rep.,,H,FL,10,,,,,,,,Contribution: Maxwell Frost (D-10th FL)
SB23,C00753475,88919888,,,CCM,Collins For Congress,,,,,,PO Box 6491,,Athens,GA,30604,G2024,,2024-06-18,2500.00,0.00,Contribution: Mike Collins (R-10th GA),011,C00544684,Collins For Congress,H4GA10071,Collins,Mike,,Rep.,,H,GA,10,,,,,,,,Contribution: Mike Collins (R-10th GA)
SB23,C00753475,88919889,,,CCM,Friends Of McCormick,,,,,,4410 Laurel Grove Trace,,Suwanee,GA,30024,G2024,,2024-06-18,4000.00,0.00,Contribution: Richard McCormick (R-6th GA),011,C00706747,Friends Of McCormick,H0GA07273,McCormick,Rich,,Rep.,,H,GA,06,,,,,,,,Contribution: Richard McCormick (R-6th GA)
SB23,C00753475,88919890,,,CCM,Andy Ogles For Congress,,,,,,29 Public Square,,Columbia,TN,38401,G2024,,2024-06-18,4000.00,0.00,Contribution: Andy Ogles (R-5th TN),011,C00811844,Andy Ogles For Congress,H2TN05446,Ogles,Andy,,Rep.,,H,TN,05,,,,,,,,Contribution: Andy Ogles (R-5th TN)
SB23,C00753475,88919892,,,CCM,Committee To Re-Elect Henry Hank Johnson,,,,,,4153 Flat Shoals Parkway,"Suite 322, Building C, 2nd Floor",Decatur,GA,30034,G2024,,2024-06-18,4000.00,0.00,Contribution: Hank Johnson (D-4th GA),011,C00418293,Committee To Re-Elect Henry Hank Johnson,H6GA04129,Johnson,Hank,,Rep.,Jr.,H,GA,04,,,,,,,,Contribution: Hank Johnson (D-4th GA)
SB23,C00753475,88919893,,,CCM,"McCaul For Congress, Inc",,,,,,1108 Lavaca St,Suite 110-402,Austin,TX,78701,G2024,,2024-06-18,2500.00,0.00,Contribution: Mike McCaul (R-10th TX),011,C00392688,"McCaul For Congress, Inc",H4TX10093,McCaul,Michael,,Rep.,,H,TX,10,,,,,,,,Contribution: Mike McCaul (R-10th TX)
SB23,C00753475,88919896,,,CCM,Cindy Hyde-Smith For US Senate,,,,,,PO Box 2930,,Jackson,MS,39207,G2024,,2024-06-18,2500.00,0.00,Contribution: Cindy Hyde-Smith (R-MS),011,C00675348,Cindy Hyde-Smith For US Senate,S8MS00261,Hyde-Smith,Cindy,,Sen.,,S,MS,,,,,,,,,Contribution: Cindy Hyde-Smith (R-MS)
SB23,C00753475,88919928,,,CCM,Texans For Senator John Cornyn Inc.,,,,,,PO Box 13026,,Austin,TX,78711,G2024,,2024-06-18,2500.00,0.00,Contribution: John Cornyn (R-TX),011,C00369033,Texans For Senator John Cornyn Inc.,S2TX00106,Cornyn,John,,Sen.,III,S,TX,,,,,,,,,Contribution: John Cornyn (R-TX)
SB23,C00753475,88919930,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,P.O. Box 50084,,Fort Worth,TX,76105,G2024,,2024-06-18,2500.00,0.00,Contribution: Marc Veasey (D-33rd TX),011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,,Rep.,,H,TX,33,,,,,,,,Contribution: Marc Veasey (D-33rd TX)
SB23,C00753475,88919933,,,CCM,Julie Johnson For Congress,,,,,,PO Box 802765,,Dallas,TX,75380,G2024,,2024-06-18,2500.00,0.00,Contribution: Julie Johnson (D-32nd TX),011,C00843003,Julie Johnson For Congress,H4TX32089,Johnson,Julie,,TX Rep.,,H,TX,15,,,,,,,,Contribution: Julie Johnson (D-32nd TX)
SB23,C00753475,88919935,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-06-18,2500.00,0.00,Contribution: Beth Van Duyne (R-24th TX),011,C00714865,Beth Van Duyne For Congress,H0TX24209,Van Duyne,Beth,,Rep.,,H,TX,24,,,,,,,,Contribution: Beth Van Duyne (R-24th TX)
SB23,C00753475,88919937,,,CCM,Pete Sessions For Congress,,,,,,PO Box 7754,,Waco,TX,767147754,G2024,,2024-06-18,2500.00,0.00,Contribution: Pete Sessions (R-17th TX),011,C00303305,Pete Sessions For Congress,H2TX03126,Sessions,Pete,,Rep.,,H,TX,17,,,,,,,,Contribution: Pete Sessions (R-17th TX)
SB23,C00753475,88919938,,,CCM,Norma Torres For Congress,,,,,,"3200 Inland Empire Blvd., Ste. 210",,Ontario,CA,91764,G2024,,2024-06-18,2500.00,0.00,Contribution: Norma Torres (D-35th CA),011,C00557652,Norma Torres For Congress,H4CA35031,Torres,Norma,,Rep.,,H,CA,35,,,,,,,,Contribution: Norma Torres (D-35th CA)
SB23,C00753475,88919940,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,G2024,,2024-06-18,2500.00,0.00,Contribution: Suzan DelBene (D-1st WA),011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,Contribution: Suzan DelBene (D-1st WA)
SB23,C00753475,88919943,,,CCM,Young Kim For Congress,,,,,,1321 Smoke Tree Court,,La Habra,CA,90631,G2024,,2024-06-18,2500.00,0.00,Contribution: Young Kim (D-40th CA),011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,Contribution: Young Kim (D-40th CA)
SB23,C00753475,88919946,,,CCM,Kevin Mullin For Congress,,,,,,PO Box 869,,Belmont,CA,94002,G2024,,2024-06-18,4000.00,0.00,Contribution: Kevin Mullin (D-15th CA),011,C00795005,Kevin Mullin For Congress,H2CA14162,Mullin,Kevin,,Rep.,,H,CA,15,,,,,,,,Contribution: Kevin Mullin (D-15th CA)
