form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00343137,11887119,,,CCM,Don Bacon For Congress,,,,,,PO Box 391368,,Omaha,NE,68139,G2024,,2024-07-09,1500.00,0.00,,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,Brig. Gen.,H,NE,02,,,,,,,,
SB23,C00343137,11887120,,,CCM,"Friends Of Todd Young, Inc.",,,,,,PO Box 3743,,Carmel,IN,46082,P2028,,2024-07-09,1000.00,0.00,,011,C00459255,"Friends Of Todd Young, Inc.",S6IN00191,Young,Todd,C.,Sen.,,S,IN,,,,,,,,,
SB23,C00343137,11887121,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,G2024,,2024-07-09,5000.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
SB23,C00343137,11887122,,,PAC,Tahoma PAC,,,,,,401 2nd Ave S,Suite 300,Seattle,WA,98104,,,2024-07-09,2500.00,0.00,Strickland LPAC,011,C00765727,,,,,,,,,,,,,,,,,,Strickland LPAC
SB23,C00343137,11887128,,,CCM,Herb Conaway for Congress,,,,,,PO Box 493,,Willingboro,NJ,08046,G2024,,2024-07-09,1000.00,0.00,,011,C00859496,Herb Conaway for Congress,H4NJ03197,Conaway,Herb,,,,H,NJ,03,,,,,,,,
SB23,C00343137,11887132,,,PAC,Continuing America's Strength and Security,,,,,,1006 Pendleton Street,,Alexandria,VA,22314,,,2024-07-09,1000.00,0.00,Cassidy LPAC,011,C00480228,,,,,,,,,,,,,,,,,,Cassidy LPAC
SB23,C00343137,11887133,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,G2024,,2024-07-09,1500.00,0.00,,011,C00326363,Mike Thompson For Congress,H8CA01109,Thompson,Mike,,Rep.,,H,CA,04,,,,,,,,
SB23,C00343137,11887134,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-07-09,1000.00,0.00,,011,C00779603,Carey For Congress,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,
SB23,C00343137,11887135,,,CCM,Jake Auchincloss For Congress,,,,,,PO Box 600698,,Newtonville,MA,02460,P2024,,2024-07-09,1000.00,0.00,,011,C00721449,Jake Auchincloss For Congress,H0MA04192,Auchincloss,Jake,,Rep.,,H,MA,04,,,,,,,,
SB23,C00343137,11916057,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,G2024,,2024-07-16,1500.00,0.00,,011,C00668228,Nevadans For Steven Horsford,H2NV04011,Horsford,Steven,,Rep.,,H,NV,04,,,,,,,,
SB23,C00343137,11916058,,,COM,Moran Victory Committee,,,,,,PO Box 541,,Belleville,KS,66935,,,2024-07-16,7500.00,0.00,Victory Fund,011,,,,,,,,,,,,,,,,,,,Victory Fund
SB23,C00343137,11916060,,,CCM,Lou Correa For Congress,,,,,,3230 Arena Blvd,Ste 245-416,Sacramento,CA,95834,G2024,,2024-07-16,1000.00,0.00,,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,
SB23,C00343137,11916061,,,PAC,SPIKE PAC,,,,,,PO Box 9536,c/o North Side Ventures,Lowell,MA,01853,,,2024-07-16,5000.00,0.00,Trahan LPAC,011,C00787317,,,,,,,,,,,,,,,,,,Trahan LPAC
SB23,C00343137,11916063,,,CCM,Guy For Congress,,,,,,PO Box 23177,,Pittsburgh,PA,15222,G2024,,2024-07-16,1000.00,0.00,,011,C00657833,Guy For Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,
SB23,C00343137,11916064,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-07-16,1000.00,0.00,,011,C00714865,Beth Van Duyne For Congress,H0TX24209,Van Duyne,Beth,,Rep.,,H,TX,24,,,,,,,,
SB23,C00343137,11916065,,,CCM,Cramer For Senate,,,,,,PO Box 396,,Bismarck,ND,585020396,G2024,,2024-07-16,1000.00,0.00,,011,C00504704,Cramer For Senate,S8ND00120,Cramer,Kevin,,Sen.,,S,ND,,,,,,,,,
SB23,C00343137,11916066,,,CCM,Latta For Congress,,,,,,PO Box 106,,Bowling Green,OH,434020106,G2024,,2024-07-16,2500.00,0.00,,011,C00438697,Latta For Congress,H8OH05036,Latta,Bob,,Rep.,,H,OH,05,,,,,,,,
SB23,C00343137,11916069,,,CCM,Lahood For Congress,,,,,,PO Box 10735,,Peoria,IL,61612,G2024,,2024-07-16,1000.00,0.00,,011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,,Rep.,,H,IL,16,,,,,,,,
SB23,C00343137,11916070,,,CCM,Balderson For Congress,,,,,,417 Coventry Circle,,Zanesville,OH,437011955,G2024,,2024-07-16,1000.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,
SB23,C00343137,11916071,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,G2024,,2024-07-16,1000.00,0.00,,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,
SB23,C00343137,11916072,,,CCM,Rounds For Senate,,,,,,PO Box 250,,Pierre,SD,575010250,G2024,,2024-07-16,1500.00,0.00,,011,C00532465,Rounds For Senate,S4SD00049,Rounds,Mike,,Sen.,,S,SD,,,,,,,,,
SB23,C00343137,11916074,,,CCM,Rudy For Indiana,,,,,,PO Box 26141,,Alexandria,IN,22313,G2024,,2024-07-16,1000.00,0.00,,011,C00822767,Rudy For Indiana,H2IN02295,Yakym,Rudy,,Rep.,III,H,IN,02,,,,,,,,
SB23,C00343137,11916086,,,COM,Langworthy Congressional Victory Committee,,,,,,PO Box 120,,Clarence,NY,14031,,,2024-07-16,1000.00,0.00,Victory Fund,011,,,,,,,,,,,,,,,,,,,Victory Fund
