form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00619528,500689686,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,101.30,0.00,Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689689,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,1000.00,0.00,Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689692,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,103.20,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689693,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,101.70,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689694,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,102.40,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689695,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,100.70,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689696,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,103.92,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689697,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,107.30,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689698,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,104.56,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689699,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,201.60,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689700,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,100.60,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689701,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,101.33,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689702,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,101.70,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689703,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,101.10,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689704,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,100.20,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689705,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,100.10,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689706,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,100.00,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689707,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,158.06,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00619528,500689708,,,ORG,"Kaufman Legal Group, APC",,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-10-10,310.27,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
