form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00320432,D7-008i24,,,ORG,AT&T,,,,,,5301 Wisconsin Ave NW,,Washington,DC,20016,,,2024-07-23,115.83,0.00,Phone,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D8-008i24,,,ORG,AT&T,,,,,,5301 Wisconsin Ave NW,,Washington,DC,20016,,,2024-08-19,63.30,0.00,Phone,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D9-00BG0B,,,ORG,ActBlue,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-09-20,472.61,0.00,Processing charges,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D17-003L1R,,,ORG,Amtrak,,,,,,Union Station,,Washington,DC,20001,,,2024-09-07,316.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D30-00IA01,,,ORG,Club Quarters Hotel,,,,,,75 E Wacker Street,,Chicago,IL,60601,,,2024-08-21,1160.15,0.00,Accommodation,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D32-00HP01,,,ORG,Conrad Hotel,,,,,,St. Stepehens Green,"Dublin, Ireland",,,,,,2024-07-02,125.46,0.00,Meals,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D36-00Hy01,,,ORG,Dearborn Tavern,,,,,,145 N Dearborrn St,,Chicago,IL,60602,,,2024-08-22,2572.30,0.00,Convention Lunch,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D40-00He01,,,ORG,Expedia,,,,,,1111 Expedia Group Way,,Seattle,WA,98119,,,2024-07-21,1073.05,0.00,Convention Hotel,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D41-00He01,,,ORG,Expedia,,,,,,1111 Expedia Group Way,,Seattle,WA,98119,,,2024-07-08,56.99,0.00,Travel,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D42-00I901,,,ORG,Fastlane Graphics,,,,,,500 Sth Oak Street,,Chebanse,IL,60922,,,2024-08-19,459.90,0.00,Campaign Hats,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D64-00FO03,,,ORG,Ohio Irish American News,,,,,,14615 Triskett Road,,Cleveland,OH,44111,,,2024-09-05,500.00,0.00,Advertisement,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D78-00I601,,,ORG,The Gage,,,,,,24 Michigan Ave,,Chicago,IL,60603,,,2024-08-21,7936.78,0.00,Convention event,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D79-002z2s,,,ORG,U. S. Postal Service,,,,,,Connecticut Ave.,,Chevy Chase,MD,20815,,,2024-09-29,251.47,0.00,Postage,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D80-002z2s,,,ORG,U. S. Postal Service,,,,,,Connecticut Ave.,,Chevy Chase,MD,20815,,,2024-09-06,9.99,0.00,Postage,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D81-002z2s,,,ORG,U. S. Postal Service,,,,,,Connecticut Ave.,,Chevy Chase,MD,20815,,,2024-09-19,302.00,0.00,p.o. bOX,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D91-00I801,,,ORG,Unionist Printers,,,,,,2728 108th Street,,Omaha,NE,68164,,,2024-08-27,713.88,0.00,Campaign Buttons,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D101-003527,,,ORG,Verizon,,,,,,P. O. Box 646,,C. & P. Telephone Co,MD,21265,,,2024-07-03,190.42,0.00,Internet,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D102-003527,,,ORG,Verizon,,,,,,P. O. Box 646,,C. & P. Telephone Co,MD,21265,,,2024-07-24,210.62,0.00,Internet,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D103-003527,,,ORG,Verizon,,,,,,P. O. Box 646,,C. & P. Telephone Co,MD,21265,,,2024-08-29,200.22,0.00,Internet,,,,,,,,,,,,,,,,,,,,,         
SB21B,C00320432,D104-003527,,,ORG,Verizon,,,,,,P. O. Box 646,,C. & P. Telephone Co,MD,21265,,,2024-09-29,210.47,0.00,Internet,,,,,,,,,,,,,,,,,,,,,         
