form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00100321,48548318,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave Se,#15180,Washington,OH,20003,G2024,,2023-03-29,1000.00,0.00,2024 General,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,2024 General
SB23,C00100321,48548319,,,CCM,Rob Wittman For Congress,,,,,,PO Box 427,,Alexandria,VA,22313,P2024,,2023-03-29,5000.00,0.00,2024 Primary,011,C00441014,Rob Wittman For Congress,H8VA01147,Wittman,Rob,,Rep.,PhD,H,VA,01,,,,,,,,2024 Primary
SB23,C00100321,48548320,,,CCM,Rob Wittman For Congress,,,,,,PO Box 427,,Alexandria,VA,22313,G2024,,2023-03-29,5000.00,0.00,2024 General,011,C00441014,Rob Wittman For Congress,H8VA01147,Wittman,Rob,,Rep.,PhD,H,VA,01,,,,,,,,2024 General
SB23,C00100321,48548321,,,CCM,Joe Wilson For Congress,,,,,,PO Box 2145,,West Columbia,SC,291712145,P2024,,2023-03-29,2000.00,0.00,2024 Primary,011,C00368522,Joe Wilson For Congress,H2SC02059,Wilson,Joe,,Rep.,,H,SC,02,,,,,,,,2024 Primary
SB23,C00100321,48548322,,,PAC,Responsibility and Freedom Work PAC,,,,,,1214-A Ingleside Avenue,,McLean,VA,22101,,,2023-03-29,5000.00,0.00,2023 Contribution,011,,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00100321,48548323,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2023-03-29,3500.00,0.00,2024 Primary,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,Rep.,,H,VA,11,,,,,,,,2024 Primary
SB23,C00100321,48548324,,,CCM,Dutch Ruppersberger For Congress Committee,,,,,,P.O. Box 231,,Lutherville,MD,21094,P2024,,2023-03-29,2000.00,0.00,2024 Primary,011,C00376673,Dutch Ruppersberger For Congress Committee,H2MD02160,Ruppersberger,Dutch,,Rep.,III,H,MD,02,,,,,,,,2024 Primary
SB23,C00100321,48548325,,,CCM,Lamborn For Congress,,,,,,P.O. Box 64107,,Colorado Springs,CO,80962,P2024,,2023-03-29,5000.00,0.00,2024 Primary,011,C00420745,Lamborn For Congress,H6CO05159,Lamborn,Doug,,Rep.,,H,CO,05,,,,,,,,2024 Primary
SB23,C00100321,48548326,,,CCM,Lamborn For Congress,,,,,,P.O. Box 64107,,Colorado Springs,CO,80962,G2024,,2023-03-29,5000.00,0.00,2024 General,011,C00420745,Lamborn For Congress,H6CO05159,Lamborn,Doug,,Rep.,,H,CO,05,,,,,,,,2024 General
SB23,C00100321,48548327,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2023-03-29,2500.00,0.00,2024 Primary,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,2024 Primary
SB23,C00100321,48548328,,,CCM,Captain Higgins For Congress,,,,,,P.O. Box 61747,,Lafayette,LA,70596,P2024,,2023-03-29,4000.00,0.00,2024 Primary,011,C00617662,Captain Higgins For Congress,H6LA03148,Higgins,Clay,,Rep.,,H,LA,03,,,,,,,,2024 Primary
SB23,C00100321,48548329,,,CCM,Kay Granger Campaign Fund,,,,,,1701 River Run,Ste 308,Fort Worth,TX,761076547,P2024,,2023-03-29,5000.00,0.00,2024 Primary,011,C00310532,Kay Granger Campaign Fund,H6TX12060,Granger,Kay,,Rep.,,H,TX,12,,,,,,,,2024 Primary
SB23,C00100321,48548330,,,CCM,Kay Granger Campaign Fund,,,,,,1701 River Run,Ste 308,Fort Worth,TX,761076547,G2024,,2023-03-29,5000.00,0.00,2024 General,011,C00310532,Kay Granger Campaign Fund,H6TX12060,Granger,Kay,,Rep.,,H,TX,12,,,,,,,,2024 General
SB23,C00100321,48548331,,,CCM,"Tuberville For Senate, Inc.",,,,,,PO Box 590012,,Birmingham,AL,35259,P2026,,2023-03-29,1000.00,0.00,2026 Primary,011,C00701672,"Tuberville For Senate, Inc.",S0AL00230,Tuberville,Tommy,,Sen.,,S,AL,,,,,,,,,2026 Primary
SB23,C00100321,48548332,,,CCM,Mikie Sherrill For Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,P2024,,2023-03-29,2000.00,0.00,2024 Primary,011,C00640003,Mikie Sherrill For Congress,H8NJ11142,Sherrill,Mikie,,Rep.,,H,NJ,11,,,,,,,,2024 Primary
SB23,C00100321,48548333,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,P2026,,2023-03-29,1000.00,0.00,2026 Primary,011,C00543983,Bill Cassidy For US Senate,S4LA00107,Cassidy,Bill,,Sen.,Dr.,S,LA,,,,,,,,,2026 Primary
SB23,C00100321,48548334,,,PAC,Believe in America PAC,,,,,,PO Box 390,,Alexandria,VA,22313,,,2023-03-29,5000.00,0.00,2023 Contribution,011,,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00100321,48548335,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2023-03-29,2500.00,0.00,2024 Primary,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,2024 Primary
SB23,C00100321,48548336,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,P2024,,2023-03-29,1000.00,0.00,2024 Primary,011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,Rep.,,H,NY,06,,,,,,,,2024 Primary
SB23,C00100321,48548337,,,CCM,Mike Rogers For Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,P2024,,2023-03-29,5000.00,0.00,2024 Primary,011,C00367862,Mike Rogers For Congress,H2AL03032,Rogers,Mike,,Rep.,,H,AL,03,,,,,,,,2024 Primary
SB23,C00100321,48548338,,,CCM,Mike Rogers For Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,G2024,,2023-03-29,5000.00,0.00,2024 General,011,C00367862,Mike Rogers For Congress,H2AL03032,Rogers,Mike,,Rep.,,H,AL,03,,,,,,,,2024 General
SB23,C00100321,48548339,,,PAC,American Security PAC,,,,,,"317 15th Street, NE",,Washington,DC,20002,,,2023-03-29,5000.00,0.00,2023 Contribution,011,,,,,,,,,,,,,,,,,,,2023 Contribution
