form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00312777,17755919,,,PTY,Montgomery County Republican Committee,,,,,,860 Penllyn Blue Bell Pike #240,,Blue Bell,PA,19422,,,2023-10-10,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00312777,17755920,,,COM,McCaffery for Pennsylvania Superior Court,,,,,,P.O. Box 472,,Bensalem,PA,19020,,,2023-10-10,5000.00,0.00,"Daniel McCaffery, JUDGE OF THE SUPERIOR COURT  PA",011,,,,McCaffery,Daniel,,,,,,,,,,,,,,"Daniel McCaffery, JUDGE OF THE SUPERIOR COURT  PA"
SB29,C00312777,17755926,,,ORG,Cozen O'Connor,,,,,,One Liberty Place,1650 Market Street,Philadelphia,PA,19103,,,2023-10-10,2765.18,0.00,inkind room and food,011,,,,McCaffery,Daniel,,,,,,,,,,,,,,inkind room and food
SB29,C00312777,17755927,,,COM,Friends of Steve Cohn,,,,,,16 Court Street #2304,,Brooklyn,NY,11241,,,2023-10-02,1000.00,0.00,"Steve Cohn, New York State County Executive  NY",011,,,,Cohn,Steve,,,,,,,,,,,,,,"Steve Cohn, New York State County Executive  NY"
SB29,C00312777,17755929,,,COM,Sepulveda for Senate,,,,,,"140 Wadsworth Avenue, Apt. 43",,New York,NY,10033,,,2023-10-02,500.00,0.00,"Luis Sepulveda, STATE SENATE 32nd NY",011,,,,Sepulveda,Luis,,NY Sen.,,,,,,,,,,,,"Luis Sepulveda, STATE SENATE 32nd NY"
SB29,C00312777,17755931,,,COM,"Jay Costa, Jr. for State Senate",,,,,,314 Newport Road,,Pittsburgh,PA,15221,,,2023-10-17,1000.00,0.00,"Jay Costa, STATE SENATE 43rd PA",011,,,,Costa,Jay,,PA Sen.,Jr.,,,,,,,,,,,"Jay Costa, STATE SENATE 43rd PA"
SB29,C00312777,17755933,,,COM,Friends of Sean Kilkenney,,,,,,715 Washington Lane,,Jenkintown,PA,19046,,,2023-10-10,500.00,0.00,"Sean Kilkenny, STATE HOUSE 177th PA",011,,,,Kilkenny,Sean,,,,,,,,,,,,,,"Sean Kilkenny, STATE HOUSE 177th PA"
SB29,C00312777,17755934,,,COM,Friends of Joe Rockey,,,,,,P.O. Box 23145,,Pittsburgh,PA,15222,,,2023-10-10,1000.00,0.00,"Joe Rockey, LOCAL  PA",011,,,,Rockey,Joe,,,,,,,,,,,,,,"Joe Rockey, LOCAL  PA"
SB29,C00312777,17755935,,,COM,Friends of Chris Chermak,,,,,,P.O. Box 69,,Dalton,PA,18414,,,2023-10-10,250.00,0.00,"Chris Chermak, LOCAL  PA",011,,,,Chermak,Chris,,,,,,,,,,,,,,"Chris Chermak, LOCAL  PA"
SB29,C00312777,17755936,,,COM,Citizens for Kenyatta Johnson,,,,,,P.O. Box 7466,,Philadelphia,PA,19101,,,2023-10-10,2500.00,0.00,"Kenyatta Johnson, LOCAL  PA",011,,,,Johnson,Kenyatta,,,,,,,,,,,,,,"Kenyatta Johnson, LOCAL  PA"
SB29,C00312777,17755938,,,COM,"Friends of Stephen A. Zappala, Jr.",,,,,,"180 Fort Couch Road, Suite 410",,Pittsburgh,PA,15241,,,2023-10-17,500.00,0.00,"Stephen Zappala, District Attorney-PA  PA",011,,,,Zappala,Stephen,,,,,,,,,,,,,,"Stephen Zappala, District Attorney-PA  PA"
SB29,C00312777,17755987,,,COM,Judge Monica Purdy Campaign,,,,,,5930 Royal Lane PMB 285,,Dallas,TX,75230,,,2023-10-10,1000.00,0.00,"Monica Purdy, DISTRICT JUDGES  TX",011,,,,Purdy,Monica,,,,,,,,,,,,,,"Monica Purdy, DISTRICT JUDGES  TX"
SB29,C00312777,17755990,,,COM,Judge Eric V. Moye Campaign,,,,,,"2121 North Pearl Street, Suite 210",Mail Box No. 1,Dallas,TX,75201,,,2023-10-10,1000.00,0.00,"Eric Moye, DISTRICT JUDGES 14th TX",011,,,,Moye,Eric,,,,,,,,,,,,,,"Eric Moye, DISTRICT JUDGES 14th TX"
SB29,C00312777,17756430,,,COM,Menin for NYC 2023,,,,,,"100 Church Street, 12th Floor",,New York,NY,10007,,,2023-10-05,250.00,0.00,"Julie Menin, LOCAL 5th NY",011,,,,Menin,Julie,,,,,,,,,,,,,,"Julie Menin, LOCAL 5th NY"
SB29,C00312777,17756431,,,COM,Menin for NYC 2023,,,,,,"100 Church Street, 12th Floor",,New York,NY,10007,,,2023-10-17,250.00,0.00,"Julie Menin, LOCAL 5th NY",011,,,,Menin,Julie,,,,,,,,,,,,,,"Julie Menin, LOCAL 5th NY"
SB29,C00312777,17757028,,,COM,Friends of Brewer 2023,,,,,,29 West 95th Street,,New York,NY,10025,,,2023-10-05,500.00,0.00,"Gale Brewer, New York City Council 6th NY",011,,,,Brewer,Gale,,,,,,,,,,,,,,"Gale Brewer, New York City Council 6th NY"
SB29,C00312777,17757029,,,COM,Velazquez 2023,,,,,,244 5th Avenue #2015,,New York,NY,10001,,,2023-10-05,500.00,0.00,"Marjorie Velazquez, New York City Council 13th NY",011,,,,Velazquez,Marjorie,,,,,,,,,,,,,,"Marjorie Velazquez, New York City Council 13th NY"
SB29,C00312777,17757030,,,COM,Linda Lee 2023,,,,,,57-09 226th Street,,Oakland Gardens,NY,11436,,,2023-10-05,500.00,0.00,"Linda Lee, New York City Council 23rd NY",011,,,,Lee,Linda,,,,,,,,,,,,,,"Linda Lee, New York City Council 23rd NY"
SB29,C00312777,17757031,,,COM,Weprin for Assembly,,,,,,86-82 Palermo Street,undefined,Hollis,NY,11423,,,2023-10-05,500.00,0.00,"David Weprin, STATE HOUSE 24th NY",011,,,,Weprin,David,,NY Hon.,,,,,,,,,,,,"David Weprin, STATE HOUSE 24th NY"
SB29,C00312777,17757033,,,COM,Friends of Jeremy Cooney,,,,,,4 Rustic Pines,,Pittsford,NY,14534,,,2023-10-05,1000.00,0.00,"Jeremy Cooney, STATE SENATE 56th NY",011,,,,Cooney,Jeremy,,,,,,,,,,,,,,"Jeremy Cooney, STATE SENATE 56th NY"
SB29,C00312777,17757036,,,COM,Friends of Joe Rockey,,,,,,P.O. Box 23145,,Pittsburgh,PA,15222,,,2023-10-23,1000.00,0.00,"Joe Rockey, LOCAL  PA",011,,,,Rockey,Joe,,,,,,,,,,,,,,"Joe Rockey, LOCAL  PA"
SB29,C00312777,17803004,,,COM,Zellnor for NY,,,,,,244 Fifth Avenue #2166,,New York,NY,10001,,,2023-10-30,-500.00,0.00,Void - Zellnor for NY,011,,,,Myrie,Zellnor,,NY Sen.,,,,,,,,,,,,Void - Zellnor for NY
SB29,C00312777,17803034,,,COM,Friends of Monica Taylor,,,,,,P.O. Box 468,,Drexel Hill,PA,19026,,,2023-10-31,1000.00,0.00,"Monica Taylor, LOCAL  PA",011,,,,Taylor,Monica,,,,,,,,,,,,,,"Monica Taylor, LOCAL  PA"
SB29,C00312777,17803035,,,COM,Friends of Jamila Winder,,,,,,P.O. Box 763,,Norristown,PA,19404,,,2023-10-31,500.00,0.00,"Jamila Winder, LOCAL  PA",011,,,,Winder,Jamila,,,,,,,,,,,,,,"Jamila Winder, LOCAL  PA"
SB29,C00312777,17803045,,,COM,Judge Tonya Parker Campaign,,,,,,P.O. Box 225031,,Dallas,TX,75222,,,2023-10-23,1000.00,0.00,"Tonya Parker, DISTRICT JUDGES 116th TX",011,,,,Parker,Tonya,,,,,,,,,,,,,,"Tonya Parker, DISTRICT JUDGES 116th TX"
SB29,C00312777,17806801,,,COM,Friends of Morgan Cephas,,,,,,P.O. Box 21564,,Philadelphia,PA,19131,,,2023-10-31,500.00,0.00,"Morgan Cephas, STATE HOUSE 192nd PA",011,,,,Cephas,Morgan,,PA Rep.,,,,,,,,,,,,"Morgan Cephas, STATE HOUSE 192nd PA"
SB29,C00312777,17806802,,,COM,Friends of Jared Solomon,,,,,,P.O. Box 7522,,Philadelphia,PA,19101,,,2023-10-31,500.00,0.00,"Jared Solomon, STATE HOUSE 202nd PA",011,,,,Solomon,Jared,,,,,,,,,,,,,,"Jared Solomon, STATE HOUSE 202nd PA"
SB29,C00312777,17806886,,,COM,Friends of Frank Farry,,,,,,P.O. Box 2101,,Jenkintown,PA,19046,,,2023-11-14,1000.00,0.00,"Frank Farry, STATE SENATE 6th PA",011,,,,Farry,Frank,,PA Rep.,,,,,,,,,,,,"Frank Farry, STATE SENATE 6th PA"
SB29,C00312777,17806887,,,COM,Garrity for PA,,,,,,PO Box 62224,,Harrisburg,PA,17106,,,2023-11-27,2500.00,0.00,"Stacey Garrity, TREASURER  PA",011,,,,Garrity,Stacey,L,,,,,,,,,,,,,"Stacey Garrity, TREASURER  PA"
SB29,C00312777,17807015,,,COM,Navarro for Insurance Commissioner,,,,,,7 McMahon Drive,,Bear,DE,19701,,,2023-11-14,1200.00,0.00,"Trinidad Navarro, INSURANCE COMMISSNER  DE",011,,,,Navarro,Trinidad,,,,,,,,,,,,,,"Trinidad Navarro, INSURANCE COMMISSNER  DE"
SB29,C00312777,17808274,,,COM,Zellnor for Senate,,,,,,"244 Fifth Avenue, Suite 2166",,New York,NY,10001,,,2023-10-30,500.00,0.00,"Zellnor Myrie, STATE SENATE 20th NY",011,,,,Myrie,Zellnor,,,,,,,,,,,,,,"Zellnor Myrie, STATE SENATE 20th NY"
