form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00711929,SB21B.965487,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK CITY,NY,10285,,,2023-09-29,15463.09,,AMEX PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00711929,SB21B.965487.001,SB21B.965487,SB21B,ORG,AIRTABLE,,,,,,799 MARKET ST,,SAN FRANCISCO,CA,94103,,,2023-06-28,25.50,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.002,SB21B.965487,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2023-06-28,236.80,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.003,SB21B.965487,SB21B,ORG,ALASKA AIRLINES,,,,,,19300 INTERNATIONAL BLVD,,SEATAC,WA,98188,,,2023-06-29,52.92,,TRAVEL: BAGGAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.004,SB21B.965487,SB21B,ORG,AVIS RENT A CAR,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,,2023-06-30,202.54,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.005,SB21B.965487,SB21B,ORG,AVIS RENT A CAR,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,,2023-08-10,22.95,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.006,SB21B.965487,SB21B,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,,2023-08-08,283.90,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.007,SB21B.965487,SB21B,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,,2023-08-08,194.10,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.008,SB21B.965487,SB21B,ORG,DOLLAR CAR RENTAL,,,,,,8501 WILLIAMS RD,,ESTERO,FL,33928,,,2023-08-09,200.39,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.009,SB21B.965487,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2023-08-12,57.16,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.010,SB21B.965487,SB21B,ORG,HAMBY CATERING & EVENTS,,,,,,925 ST ANDREWS BLVD,,CHARLESTON,SC,29407,,,2023-09-24,459.37,,CATERING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.011,SB21B.965487,SB21B,ORG,HERTZ RENTAL CAR,,,,,,225 BRAE BLVD,,PARK RIDGE,NJ,07656,,,2023-08-16,152.99,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.012,SB21B.965487,SB21B,ORG,HERTZ RENTAL CAR,,,,,,225 BRAE BLVD,,PARK RIDGE,NJ,07656,,,2023-08-29,58.26,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.013,SB21B.965487,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2023-08-18,157.73,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.014,SB21B.965487,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2023-08-28,195.11,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.015,SB21B.965487,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2023-08-30,173.97,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.016,SB21B.965487,SB21B,ORG,HYATT REGENCY,,,,,,150 NORTH RIVERESIDE PLAZA,,CHICAGO,IL,60606,,,2023-08-20,250.72,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.017,SB21B.965487,SB21B,ORG,HYATT REGENCY,,,,,,150 NORTH RIVERESIDE PLAZA,,CHICAGO,IL,60606,,,2023-08-20,321.03,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.018,SB21B.965487,SB21B,ORG,KASA LIVING,,,,,,155 E 44TH ST,,NEW YORK,NY,10017,,,2023-08-22,218.50,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.019,SB21B.965487,SB21B,ORG,MARRIOTT,,,,,,7750 WISCONSIN AVE,,BETHESDA,MD,20814,,,2023-08-10,285.42,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.020,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-01,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.021,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-01,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.022,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-01,24.90,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.023,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-01,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.024,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-01,6.90,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.025,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-03,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.026,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-07,1.00,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.027,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-10,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.028,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-10,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.029,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-10,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.030,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-12,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.031,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-12,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.032,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-13,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.033,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-14,7.60,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.034,SB21B.965487,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2023-07-14,24.90,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.035,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-14,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.036,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-16,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.037,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-16,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.038,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-17,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.039,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-18,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.040,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-19,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.041,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-19,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.042,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-19,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.043,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-20,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.044,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-22,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.045,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-22,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.046,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-25,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.047,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-26,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.048,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-26,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.049,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-31,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.050,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-07-31,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.051,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-01,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.052,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-01,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.053,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-01,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.054,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.055,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.056,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.057,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.058,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.059,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.060,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
