form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00388983,18156408,,,COM,Mueller for South Bend,,,,,,P.O. Box 545,,South Bend,IN,46624,,,2024-05-02,1000.00,0.00,"James Mueller, Mayor - South Bend, IN",011,,,,Mueller,James,,,,,,,,,,,,,,"James Mueller, Mayor - South Bend, IN"
SB29,C00388983,18156841,,,COM,Brubaker for Engineer,,,,,,1474 Blair Drive,,Akron,OH,44312,,,2024-05-03,1000.00,0.00,"B. Alan Brubaker, Engineer - Summit County, OH",011,,,,Brubaker,B. Alan,,,,,,,,,,,,,,"B. Alan Brubaker, Engineer - Summit County, OH"
SB29,C00388983,18198365,,,COM,Beck For Engineer,,,,,,2960 Treeknoll Ct,,Cincinnati,OH,45244,,,2024-05-13,500.00,0.00,"Eric Beck, Engineer - Hamilton County, OH",011,,,,Beck,Eric,,,,,,,,,,,,,,"Eric Beck, Engineer - Hamilton County, OH"
SB29,C00388983,18198369,,,COM,Committee to Elect Patrick T. Ginnetti,,,,,,7031 Ruby Courts,,Youngstown,OH,44515,,,2024-05-13,500.00,0.00,"Patrick Ginnetti, ENGINEER - MAHONING COUNTY, OH",011,,,,Ginnetti,Patrick,T,,,,,,,,,,,,,"Patrick Ginnetti, ENGINEER - MAHONING COUNTY, OH"
SB29,C00388983,18202303,,,COM,Friends of Kapszukiewicz,,,,,,139 S. Huron St,Apt 204,Toledo,OH,43604,,,2024-05-28,1000.00,0.00,"Wade Kapszukiewicz, Mayor - City of Toledo, OH",011,,,,Kapszukiewicz,Wade,,,,,,,,,,,,,,"Wade Kapszukiewicz, Mayor - City of Toledo, OH"
SB29,C00388983,18203125,,,COM,Friends of Jeff Fusco,,,,,,275 N Portage Path,#6C,Akron,OH,44303,,,2024-05-31,500.00,0.00,"Jeff Fusco, City Council At-Large - Akron, OH",011,,,,Fusco,Jeff,,,,,,,,,,,,,,"Jeff Fusco, City Council At-Large - Akron, OH"
