form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00492140,501201994,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-02,117006.00,2024-10-01,22174865.06,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501201995,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-02,76843.00,2024-10-01,17891939.93,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501201996,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-02,56151.00,2024-10-01,12250298.07,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205805,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-08,76843.00,2024-10-08,17891939.93,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205806,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-08,56151.00,2024-10-08,12250298.07,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205823,,,ORG,Amplify Media,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-08,117006.00,2024-10-08,22174865.06,TV Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501201997,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-02,452000.00,2024-10-01,17891939.93,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501201998,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-02,507000.00,2024-10-01,22174865.06,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501201999,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-02,241000.00,2024-10-01,12250298.07,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205815,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-11,113696.00,2024-10-01,17891939.93,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205816,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-11,102550.00,2024-10-01,22174865.06,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205824,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-11,71960.00,2024-10-01,12250298.07,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205807,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,906000.00,2024-10-08,17891939.93,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205808,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,1016000.00,2024-10-08,22174865.06,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205809,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,484000.00,2024-10-08,12250298.07,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205810,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,85000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,AZ,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205811,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,85000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,GA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205812,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,85000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NV,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205813,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,85000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,ME,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205814,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,486000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NE,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501205821,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-08,85000.00,2024-10-08,85000.00,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NC,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501212310,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-22,107800.00,2024-10-08,22174865.06,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,PA,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501212311,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-22,107800.00,2024-10-08,12250298.07,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,WI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501212312,,,ORG,Berni Consulting LLC,,,,,,900 Camp St,Ste 346,New Orleans,LA,701303987,G2024,,2024-10-22,107800.00,2024-10-08,17891939.93,Mail,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,MI,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
SE,C00492140,501212341,,,ORG,Cloverdale Inc,,,,,,244 5Th Ave,# A249,New York,NY,100017604,G2024,,2024-10-22,4100.00,2024-10-16,486000.00,Digital Advertising Production,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NE,Mollineau,Rodell,,,,2024-10-24,,Non-Contribution Account
