form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00023028,11530702,,,COM,Blackburn Tennessee Victory Fund,,,,,,PO BOX 3750,,Brentwood,TN,37024,,,2023-05-03,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00023028,11531122,,,CCM,Sanford Bishop For Congress,,,,,,P. O. Box 909,,Columbus,GA,31902,P2024,,2023-05-04,2500.00,0.00,,011,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,D.,Rep.,Jr.,H,GA,02,,,,,,,,
SB23,C00023028,11543174,,,CCM,Marsha For Senate,,,,,,4916 Thoroughbred Ln,,Brentwood,TN,37027,P2024,,2023-06-06,2500.00,0.00,,011,C00376939,Marsha For Senate,H2TN06030,Blackburn,Marsha,,Rep.,,H,TN,07,,,,,,,,
SB23,C00023028,11543175,,,CCM,Ted Budd For Senate,,,,,,PO Box 97127,,Raleigh,NC,276247127,P2029,,2023-06-06,1000.00,0.00,,011,C00614776,Ted Budd For Senate,S2NC00505,Budd,Ted,,Sen.,,S,NC,,,,,,,,,
SB23,C00023028,11543176,,,CCM,Capito For West Virginia,,,,,,P.O. Box 11519,,Charleston,WV,25339,P2026,,2023-06-06,2500.00,0.00,,011,C00539825,Capito For West Virginia,S4WV00159,Capito,Shelley,,Sen.,,S,WV,,,,,,,,,
SB23,C00023028,11543177,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,39205,P2024,,2023-06-06,2500.00,0.00,,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,,,S,MS,,,,,,,,,
SB23,C00023028,11550311,,,CCM,Cramer for Senate,,,,,,PO Box 396,,Bismarck,ND,585020396,P2026,,2023-06-29,3500.00,0.00,,011,C00504704,Cramer for Senate,,Cramer,Kevin,,,,S,ND,,,,,,,,,
SB23,C00023028,11550313,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-06-29,1000.00,0.00,,011,C00815415,Lawler For Congress,H2NY17162,Lawler,Michael,,Rep.,,H,NY,17,,,,,,,,
SB23,C00023028,11550314,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2023-06-29,1000.00,0.00,,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,,Rep.,,H,NY,19,,,,,,,,
SB23,C00023028,11550315,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,P2024,,2023-06-29,1000.00,0.00,,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,
SB23,C00023028,11550316,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 244,,Clinton,NY,13323,P2024,,2023-06-29,1000.00,0.00,,011,C00632828,Claudia Tenney For Congress,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,22,,,,,,,,
SB23,C00023028,11550317,,,CCM,Lalota For Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2023-06-29,1000.00,0.00,,011,C00806018,Lalota For Congress,H2NY01190,LaLota,Nicholas,,Rep.,,H,NY,01,,,,,,,,
SB23,C00023028,11550318,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,P2024,,2023-06-29,4000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Eric Rick,Alan,,,H,AR,01,,,,,,,,
SB23,C00023028,11550319,,,CCM,Friends Of David Schweikert,,,,,,228 S Washington Street,Ste 115,Alexandria,VA,22314,P2024,,2023-06-29,2500.00,0.00,,011,C00540617,Friends Of David Schweikert,H4AZ06045,Schweikert,David,,Rep.,,H,AZ,06,,,,,,,,
SB23,C00023028,11550320,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,73101,P2024,,2023-06-29,2500.00,0.00,,011,C00287912,Lucas For Congress,H4OK06056,Lucas,Frank,D.,Rep.,,H,OK,03,,,,,,,,
SB23,C00023028,11550321,,,CCM,Max Miller For Congress,,,,,,19525 Hilliard Blvd #16010,,Rocky River,OH,44116,P2024,,2023-06-29,2500.00,0.00,,011,C00770818,Max Miller For Congress,H2OH16051,Miller,Max,,Rep.,,H,OH,07,,,,,,,,
SB23,C00023028,11550322,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-06-29,1500.00,0.00,,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,Rep.,,H,CA,13,,,,,,,,
SB23,C00023028,11550323,,,CCM,Joni For Iowa,,,,,,PO Box 93441,,Des Moines,IA,50393,P2026,,2023-06-29,1500.00,0.00,,011,C00546788,Joni For Iowa,S4IA00129,Ernst,Joni,,Sen.,ARNG (Ret),S,IA,,,,,,,,,
SB23,C00023028,11550324,,,CCM,Blaine For Congress,,,,,,PO Box 1025,,Jefferson City,MO,65102,P2024,,2023-06-29,2500.00,0.00,,011,C00458679,Blaine For Congress,H8MO09153,Luetkemeyer,Blaine,,Rep.,,H,MO,03,,,,,,,,
SB23,C00023028,11550325,,,CCM,David Rouzer For Congress,,,,,,PO Box 2267,,Smithfield,NC,27577,P2024,,2023-06-29,2500.00,0.00,,011,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,,,,H,NC,07,,,,,,,,
