form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00872945,EB285,,,COM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,G2024,,2024-10-31,16992.24,,PROCEEDS FOR JOINT FUNDRAISING,24G,,GUNDERSON FOR CONGRESS,,GUNDERSON,MATT,,,,H,CA,49,,,,,,,,
SB22,C00872945,EB286,,,COM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,P2024,DEBT RETIREMENT,2024-10-31,7663.16,,PROCEEDS FOR JOINT FUNDRAISING,24G,,GUNDERSON FOR CONGRESS,,GUNDERSON,MATT,,,,H,CA,49,,,,,,,,
SB22,C00872945,EB287,,,COM,NRCC NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,"320 FIRST STREET, SE",,WASHINGTON,DC,20003,G2024,,2024-10-31,1346.40,,PROCEEDS FOR JOINT FUNDRAISING,24G,,NRCC NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,,,,,,,,,,,,
SB22,C00872945,EB300,,,COM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,G2024,,2024-11-15,7130.73,,PROCEEDS FOR JOINT FUNDRAISING,24G,,GUNDERSON FOR CONGRESS,,GUNDERSON,MATT,,,,H,CA,49,,,,,,,,
SB22,C00872945,EB301,,,COM,MEANINGFUL ACTION TOWARDS TOMORROW PAC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2024-11-15,653.67,,PROCEEDS FOR JOINT FUNDRAISING,24G,,MEANINGFUL ACTION TOWARDS TOMORROW PAC,,,,,,,,,,,,,,,,,
