form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00658476,500176299,,,PTY,Alaska Democratic Party,,,,,,2602 Fairbanks St,,Anchorage,AK,995032824,G2023,,2023-06-23,7000.00,0.00,Transfer,008,C00191247,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176300,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,G2023,,2023-06-23,12000.00,0.00,Transfer,008,C00166710,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176302,,,PTY,California Democratic Party,,,,,,1830 9Th St,,Sacramento,CA,958117012,G2023,,2023-06-23,9000.00,0.00,Transfer,008,C00105668,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176304,,,PTY,Connecticut Democratic State Central Committee,,,,,,30 Arbor St,Apt 404,Hartford,CT,061061240,G2023,,2023-06-23,3000.00,0.00,Transfer,008,C00167320,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176305,,,PTY,DC Democratic State Committee,,,,,,S CAPITOL St SE,,Washington,DC,20003,G2023,,2023-06-23,6000.00,0.00,Transfer,008,C00295964,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176309,,,PTY,Democratic Executive Committee Of Florida,,,,,,PO Box 671058,,Coral Springs,FL,330670018,G2023,,2023-06-23,1000.00,0.00,Transfer,008,C00005561,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176301,,,PTY,Democratic Party Of Arkansas,,,,,,1300 W Capitol Ave,,Little Rock,AR,722012916,G2023,,2023-06-23,4500.00,0.00,Transfer,008,C00024372,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176311,,,PTY,Democratic Party Of Hawaii,,,,,,627 South St,Ste 105,Honolulu,HI,968135050,G2023,,2023-06-23,5000.00,0.00,Transfer,008,C00212787,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176307,,,PTY,Democratic Party Of Illinois,,,,,,1201 S Veterans Pkwy,,Springfield,IL,627046321,G2023,,2023-06-23,10000.00,0.00,Transfer,008,C00167015,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176308,,,PTY,Democratic Party Of Oregon,,,,,,232 NE 9Th Ave,,Portland,OR,972322915,G2023,,2023-06-23,3000.00,0.00,Transfer,008,C00188367,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176341,,,PTY,Democratic Party Of Virginia,,,,,,919 E Main St,,Richmond,VA,232194625,G2023,,2023-06-23,7000.00,0.00,Transfer,008,C00155952,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176344,,,PTY,Democratic Party Of Wisconsin Federal,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2023,,2023-06-23,4000.00,0.00,Transfer,008,C00019331,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176317,,,PTY,Democratic State Central Committee Of LA,,,,,,PO Box 4385,,Baton Rouge,LA,708214385,G2023,,2023-06-23,8500.00,0.00,Transfer,008,C00071365,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176319,,,PTY,Democratic State Central Committee Of Maryland,,,,,,275 West St,Ste 305,Annapolis,MD,214013499,G2023,,2023-06-23,3000.00,0.00,Transfer,008,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176306,,,PTY,Democratic State Committee (Delaware),,,,,,2Nd Commons Blvd,Floor 19,New Castle,DE,19720,G2023,,2023-06-23,4000.00,0.00,Transfer,008,C00211763,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176287,,,PTY,Dnc Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-06-23,350000.00,0.00,Transfer,008,C00010603,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176303,,,PTY,Federal: Colorado Democratic Party,,,,,,777 Santa Fe Dr,,Denver,CO,802044428,G2023,,2023-06-23,11500.00,0.00,Transfer,008,C00161786,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176310,,,PTY,Georgia Federal Elections Committee,,,,,,PO Box 89202,,Atlanta,GA,303120202,G2023,,2023-06-23,4000.00,0.00,Transfer,008,C00041269,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176312,,,PTY,Idaho State Democratic Party,,,,,,812 W Franklin St,Ste 100,Boise,ID,837025530,G2023,,2023-06-23,4500.00,0.00,Transfer,008,C00010439,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176313,,,PTY,Indiana Democratic Congressional Victory Committee,,,,,,115 W Washington St,,Indianapolis,IN,462043420,G2023,,2023-06-23,7000.00,0.00,Transfer,008,C00108613,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176314,,,PTY,Iowa Democratic Party,,,,,,5661 Fleur Dr,,Des Moines,IA,503212841,G2023,,2023-06-23,2500.00,0.00,Transfer,008,C00035600,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176315,,,PTY,Kansas Democratic Party,,,,,,501 SE Jefferson St,Ste 30,Topeka,KS,666071173,G2023,,2023-06-23,4000.00,0.00,Transfer,008,C00019380,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176316,,,PTY,Kentucky State Democratic Central Executive Committee,,,,,,PO Box 694,,Frankfort,KY,406020694,G2023,,2023-06-23,9000.00,0.00,Transfer,008,C00011197,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176318,,,PTY,Maine Democratic State Committee,,,,,,320 Water St,Fl 3,Augusta,ME,043304644,G2023,,2023-06-23,10000.00,0.00,Transfer,008,C00179408,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176320,,,PTY,Massachusetts Democratic State Committee,,,,,,11 Beacon St,Ste 410,Boston,MA,021083055,G2023,,2023-06-23,3500.00,0.00,Transfer,008,C00089243,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176321,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,G2023,,2023-06-23,2000.00,0.00,Transfer,008,C00031054,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176322,,,PTY,Mississippi Democratic Party,,,,,,832 N Congress St,,Jackson,MS,392022551,G2023,,2023-06-23,1000.00,0.00,Transfer,008,C00149641,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176323,,,PTY,Missouri Democratic State Committee (Federal),,,,,,208 Madison St,,Jefferson City,MO,651013230,G2023,,2023-06-23,6500.00,0.00,Transfer,008,C00135558,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176324,,,PTY,Montana Democratic Party,,,,,,303 N Ewing St,,Helena,MT,596014016,G2023,,2023-06-23,2000.00,0.00,Transfer,008,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176325,,,PTY,Nebraska Democratic Party,,,,,,201 N 8Th St,Ste 210,Lincoln,NE,685081347,G2023,,2023-06-23,5500.00,0.00,Transfer,008,C00003988,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176326,,,PTY,Nevada State Democratic Party,,,,,,2320 Paseo Del Prado,Ste B107,Las Vegas,NV,891024394,G2023,,2023-06-23,20550.00,0.00,Transfer,008,C00208991,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176327,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,G2023,,2023-06-23,9000.00,0.00,Transfer,008,C00178038,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176328,,,PTY,New Jersey Democratic State Committee,,,,,,196 W State St,,Trenton,NJ,086081104,G2023,,2023-06-23,7500.00,0.00,Transfer,008,C00104471,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176329,,,PTY,New York State Democratic Committee,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,G2023,,2023-06-23,8000.00,0.00,Transfer,008,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176330,,,PTY,North Carolina Democratic Party - Federal,,,,,,220 Hillsborough St,,Raleigh,NC,276031724,G2023,,2023-06-23,9500.00,0.00,Transfer,008,C00165688,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176331,,,PTY,North Dakota Democratic-Nonpartisan League Party,,,,,,1902 E Divide Ave,,Bismarck,ND,585012301,G2023,,2023-06-23,6000.00,0.00,Transfer,008,C00013748,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176332,,,PTY,Ohio Democratic Party,,,,,,340 E Fulton St,,Columbus,OH,432155418,G2023,,2023-06-23,7500.00,0.00,Transfer,008,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00658476,500176333,,,PTY,Oklahoma Democratic Party,,,,,,1100 Classen Dr,Ste 109,Oklahoma City,OK,731032608,G2023,,2023-06-23,4000.00,0.00,Transfer,008,C00190934,,,,,,,,,,,,,,,,,,
