form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00857383,EA46DF5EF9F26423A9D6,,,ORG,"Digital Buyers, LLC",,,,,,16192 Coastal Hwy,,Lewes,DE,199583608,P2024,,2023-11-22,16666.67,2023-11-21,16666.67,Digital Ad - MA,,,S,,Phillips,Dean,,Rep.,,P,00,MA,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E42385C39D8F340ACB8C,,,ORG,"Digital Buyers, LLC",,,,,,16192 Coastal Hwy,,Lewes,DE,199583608,P2024,,2023-11-22,16666.66,2023-11-21,16666.66,Digital Ad - DC,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E21DC29A8085A480CA32,,,ORG,"Digital Buyers, LLC",,,,,,16192 Coastal Hwy,,Lewes,DE,199583608,P2024,,2023-11-22,16666.67,2023-11-21,16666.67,Digital Ad - NH,,,S,,Phillips,Dean,,Rep.,,P,00,NH,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E58498E78BF5F4AB4807,,,ORG,Progressive Political Partnerships,,,,,,6354 W Potter Dr,,Glendale,AZ,853086601,P2024,,2023-11-26,134450.01,2023-11-21,153808.79,NH TV Ad Buy - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,NH,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EF9372CB20C274E0B9BB,,,ORG,Progressive Political Partnerships,,,,,,6354 W Potter Dr,,Glendale,AZ,853086601,P2024,,2023-11-26,24999.99,2023-11-21,44358.76,DC TV Ad Buy - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E57F82E2DA1D44F558E8,,,ORG,Progressive Political Partnerships,,,,,,6354 W Potter Dr,,Glendale,AZ,853086601,P2024,,2023-11-26,15549.99,2023-11-21,34908.77,MA TV Ad Buy - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,MA,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E0347C79F41094442ABD,,,ORG,Irie Bison LLC,,,,,,1612 Ute Blvd,Ste 206,Park City,UT,840987558,P2024,,2023-11-26,2692.11,2023-11-28,153808.79,NH TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,NH,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EBC01197EB4994669A68,,,ORG,Irie Bison LLC,,,,,,1612 Ute Blvd,Ste 206,Park City,UT,840987558,P2024,,2023-11-26,2692.11,2023-11-28,34908.77,MA TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,MA,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EE5B5BC5F84ED457BBE4,,,ORG,Irie Bison LLC,,,,,,1612 Ute Blvd,Ste 206,Park City,UT,840987558,P2024,,2023-11-26,2692.11,2023-11-28,44358.76,DC TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EDC60870A132E481FB65,,,ORG,Mojo Media LLC,,,,,,4091 W 53rd Ave,,Denver,CO,802124016,P2024,,2023-11-29,6000.00,,85817.52,DC TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E1F9978C27FC24316AA7,,,ORG,Progressive Political Partnerships,,,,,,6354 W Potter Dr,,Glendale,AZ,853086601,P2024,,2023-11-29,134449.99,,304717.54,NH TV Ad Buy - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,NH,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E7C0BE195F4B64EEA98E,,,ORG,Mojo Media LLC,,,,,,4091 W 53rd Ave,,Denver,CO,802124016,P2024,,2023-11-29,6000.00,,66917.54,MA TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,MA,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,E5AE635C9DC224DD1B1A,,,ORG,Irie Bison LLC,,,,,,1612 Ute Blvd,Ste 206,Park City,UT,840987558,P2024,,2023-11-29,2692.09,,85817.52,DC TV Ad Production,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EE16F8205617A4219A80,,,ORG,Dear Jon,,,,,,16127 Walnut Ct,,Three Oaks,MI,491289551,P2024,,2023-11-29,7416.66,,85817.52,DC TV Ad Production - Estimated Costs,,,S,,Phillips,Dean,,Rep.,,P,00,DC,Phillips,Justin,,,,2024-05-09,,
SE,C00857383,EF89E94EF1F94471A9F5,,,ORG,Associated Production Music LLC,,,,,,6255 W Sunset Blvd,Ste 900,Los Angeles,CA,900287458,P2024,,2023-11-29,350.00,,66917.54,MA TV Ad Music,,,S,,Phillips,Dean,,Rep.,,P,00,MA,Phillips,Justin,,,,2024-05-09,,
