form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012245,2C3C923DBCF49B35889,,,PAC,Across The Aisle PAC,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,20003,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00696591,Across The Aisle PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,D81404D240D0C63728C,,,PAC,American Excellence PAC,,,,,,1327 H St,Ste 101,Lincoln,NE,68508,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00832501,American Excellence PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,CC4AB5CA1151D810BFB,,,PAC,AMERIPAC The Fund for a Greater America,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00271338,AMERIPAC The Fund for a Greater America,,,,,,,,,,,,,,,,,
SB23,C00012245,3FFA5426E5AE88C4CB0,,,PAC,Baker PAC,,,,,,PO Box 101,,Bayport,NY,11705,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00770297,Baker PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,C57DB4FE99EEE7129BC,,,PAC,Beat The Odds PAC,,,,,,5130 S Fort Apache Rd,Ste 215,Las Vegas,NV,89148,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00721233,Beat The Odds PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,F2FD4EC3D6388C97CB5,,,PAC,Beepac (BUILDING ECONOMIC EMPOWERMENT PAC),,,,,,PO Box 15320,,Washington,DC,20003,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00494112,Beepac (BUILDING ECONOMIC EMPOWERMENT PAC),,,,,,,,,,,,,,,,,
SB23,C00012245,549FED27B43030DED7C,,,PAC,Big Sky Opportunity PAC,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00542027,Big Sky Opportunity PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,BA362E683D2BF168695,,,PAC,Building Bridges PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00693127,Building Bridges PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,98D161D3BD2FCFE6D9B,,,PAC,Building Relationships In Diverse Geographic Environments PAC,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,20003,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00399196,Building Relationships In Diverse Geographic Environments PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,68ECBC08265011AD31E,,,PAC,Coyote PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00839662,Coyote PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,2CDB157A010DBA6B73B,,,PAC,Dakota Leadership PAC,,,,,,PO Box 278,,Mitchell,SD,57301,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00688549,Dakota Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,71DBCB3A979F707D464,,,PAC,Defending American Values Everywhere PAC,,,,,,9856 Archer Ln,,Dublin,OH,43017,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00571216,Defending American Values Everywhere PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,3E483B7AEAE17327EBC,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,G2024,,2024-12-04,-5000.00,,Void of 10.31.24 Disbursement,011,C00809426,,H2NY04277,D'Esposito,Anthony,P.,,,H,NY,04,,,,,,,,
SB23,C00012245,A9EF9B6B3103F72C635,,,PAC,Expect More Leadership PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00757922,Expect More Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,3FE23ADE3DF979DD753,,,PAC,Fair Shot PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00574970,Fair Shot PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,AEEE2494F2811D244BB,,,PAC,First In Freedom PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00540146,First In Freedom PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,198150BF5A7F334B998,,,PAC,Fostering Progress PAC,,,,,,PO Box 9104,,Aurora,IL,60598,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00571943,Fostering Progress PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,897FA94706D8A68CF5E,,,PAC,Freedom Fund,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-10,5000.00,,2024 Contribution,011,C00390674,Freedom Fund,,,,,,,,,,,,,,,,,
SB23,C00012245,1415C863260AFCB41EC,,,PAC,Freedom Fund,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-10,-5000.00,,Void of 08.26.24 Disbursement,011,C00390674,Freedom Fund,,,,,,,,,,,,,,,,,
SB23,C00012245,21B37221204B38D5244,,,PAC,Granite Values PAC,,,,,,105 N State St,,Concord,NH,03301,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00629311,Granite Values PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,C6C1F8CB21BB97B2A2F,,,PAC,Hawaii PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00567693,Hawaii PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,D9B643858C0974C5BF3,,,PAC,I Got Your Back PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00633156,I Got Your Back PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,FE97145847A0F9383BE,,,PAC,Innovation Political Action Committee,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00540187,Innovation Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00012245,94E30F502CAABEC17D7,,,PAC,"Jobs, Education, & Families First  Jeff PAC",,,,,,PO Box 65322,,Washington,DC,20035,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00617803,"Jobs, Education, & Families First  Jeff PAC",,,,,,,,,,,,,,,,,
SB23,C00012245,4603D4F251E6574DFB7,,,PAC,Juntos PAC,,,,,,PO Box 65322,,Washington,DC,20035,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00892752,Juntos PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,94338582B00FFD7A3FE,,,PAC,Leaders In Life Acting Cooperatively (LILAC) PAC,,,,,,PO Box 90914,,Rochester,NY,14609,O2024,Contribution,2024-11-26,2500.00,,2024 Contribution,011,C00714501,Leaders In Life Acting Cooperatively (LILAC) PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,972D7B046F873D4363E,,,PAC,LOBO PAC,,,,,,PO Box 25852,,Albuquerque,NM,87125,O2024,Contribution,2024-11-26,5000.00,,2024 Contribution,011,C00497073,LOBO PAC,,,,,,,,,,,,,,,,,
SB23,C00012245,A3622626BE0AA2F8B3F,,,PAC,Make It Work PAC,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,O2024,Contribution,2024-12-16,5000.00,,2024 Contribution,011,C00552539,Make It Work PAC,,,,,,,,,,,,,,,,,
