form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00130773,87548038,,,CCM,Barragan For Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,P2024,,2023-07-11,2500.00,0.00,,011,C00577353,Barragan For Congress,H6CA44103,Barragan,Nanette,Diaz,Rep.,,H,CA,44,,,,,,,,
SB23,C00130773,87548039,,,CCM,Stand With Sanchez,,,,,,PO Box 4006,,Whittier,CA,90607,P2024,,2023-07-11,2500.00,0.00,,011,C00384057,Stand With Sanchez,H2CA39078,Sanchez,Linda,,Rep.,,H,CA,38,,,,,,,,
SB23,C00130773,87548040,,,PAC,Democrats Reshaping America (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2023-07-11,5000.00,0.00,,011,C00423079,,,,,,,,,,,,,,,,,,
SB23,C00130773,87548041,,,CCM,Tony Cardenas For Congress,,,,,,122 C St Nw,Ste 360,Washington,CA,20001,P2024,,2023-07-11,2500.00,0.00,,011,C00498873,Tony Cardenas For Congress,H2CA28113,Cardenas,Tony,,Rep.,,H,CA,29,,,,,,,,
SB23,C00130773,87548042,,,CCM,Chuy Garcia For Congress,,,,,,137 N. 14th Avenue,,Melrose Park,IL,60160,P2024,,2023-07-11,2500.00,0.00,,011,C00661777,Chuy Garcia For Congress,H8IL04134,Garcia,Jesus,G.,Rep.,,H,IL,04,,,,,,,,
SB23,C00130773,87548043,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,P2024,,2023-07-11,2500.00,0.00,,011,C00660555,Sylvia Garcia For Congress,H8TX29052,Garcia,Sylvia,,Rep.,,H,TX,29,,,,,,,,
SB23,C00130773,87548044,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 1566,,Indio,CA,92202,P2024,,2023-07-11,2500.00,0.00,,011,C00502575,Dr. Raul Ruiz For Congress,H2CA36439,Ruiz,Raul,,Rep.,M.D.,H,CA,25,,,,,,,,
SB23,C00130773,87548045,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,P2024,,2023-07-11,5000.00,0.00,,011,C00581074,Darren Soto For Congress,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,
SB23,C00130773,87548046,,,CCM,Vargas For Congress,,,,,,374 N. Coast Highway 101 Suite 2,,Encinitas,CA,92024,P2024,,2023-07-11,5000.00,0.00,,011,C00497321,Vargas For Congress,H2CA50026,Vargas,Juan,,Rep.,,H,CA,52,,,,,,,,
SB23,C00130773,87556871,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-07-12,2500.00,0.00,,011,C00668228,Nevadans For Steven Horsford,H2NV04011,Horsford,Steven,,Rep.,,H,NV,04,,,,,,,,
SB23,C00130773,87556872,,,PAC,Blue Nevada PAC,,,,,,4904 Camino Al Norte,#336664,North Las Vegas,NV,89033,,,2023-07-12,5000.00,0.00,,011,C00707232,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556874,,,PAC,New Voice PAC,,,,,,35 East Gay Street,Suite 502,Columbus,OH,43215,,,2023-07-12,2500.00,0.00,,011,C00545236,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556876,,,CCM,Joe Neguse For Congress,,,,,,PO Box 7142,,Boulder,CO,80306,P2024,,2023-07-12,2500.00,0.00,,011,C00648253,Joe Neguse For Congress,H8CO02160,Neguse,Joe,,Rep.,,H,CO,02,,,,,,,,
SB23,C00130773,87556877,,,CCM,Cleaver For Congress,,,,,,P.O.Box 411872,,Kansas City,MO,64141,P2024,,2023-07-12,2500.00,0.00,,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,
SB23,C00130773,87556878,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,P2024,,2023-07-12,2500.00,0.00,,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,
SB23,C00130773,87556879,,,CCM,Alma Adams For Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,P2024,,2023-07-12,2500.00,0.00,,011,C00546358,Alma Adams For Congress,H4NC12100,Adams,Alma,S.,Rep.,Dr.,H,NC,12,,,,,,,,
SB23,C00130773,87556880,,,CCM,David Scott For Congress,,,,,,P.O. Box 960821,,Riverdale,GA,30296,P2024,,2023-07-12,2500.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,,Rep.,,H,GA,13,,,,,,,,
SB23,C00130773,87556881,,,CCM,"Nikema For Congress, Inc",,,,,,PO Box 311913,,Atlanta,GA,31131,P2024,,2023-07-12,2500.00,0.00,,011,C00752584,"Nikema For Congress, Inc",H0GA05301,Williams,Nikema,,Rep.,,H,GA,05,,,,,,,,
SB23,C00130773,87556882,,,CCM,Virgin Islands For Plaskett,,,,,,PO Box 1006,,Frederiksted,VI,00841,P2024,,2023-07-12,2500.00,0.00,,011,C00528182,Virgin Islands For Plaskett,H2VI00082,Plaskett,Stacey,E.,Del.,,H,VI,01,,,,,,,,
SB23,C00130773,87556883,,,CCM,Shontel Brown For Congress,,,,,,545 E Town St,,Columbus,OH,43215,P2024,,2023-07-12,2500.00,0.00,,011,C00764381,Shontel Brown For Congress,H2OH11169,Brown,Shontel,,Rep.,,H,OH,11,,,,,,,,
SB23,C00130773,87556884,,,CCM,Donald M Payne Jr For Congress,,,,,,PO Box 2406,,Newark,NJ,07114,P2024,,2023-07-12,2500.00,0.00,,011,C00519355,Donald M Payne Jr For Congress,H2NJ10154,Payne,Donald,M.,Rep.,Jr.,H,NJ,10,,,,,,,,
SB23,C00130773,87556885,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,P2024,,2023-07-12,1000.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,Rep.,,H,WA,10,,,,,,,,
SB23,C00130773,87556886,,,PAC,Raptor PAC,,,,,,PO Box 4864,,Midland,TX,79704,,,2023-07-12,5000.00,0.00,,011,C00749481,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556932,,,PAC,Together Holding Our Majority PAC,,,,,,PO Box 97275,,Raleigh,NC,27624,,,2023-07-12,2500.00,0.00,,011,C00571323,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556933,,,PAC,Oorah! Political Action Committee,,,,,,PO Box 3743,,Carmel,IN,46082,,,2023-07-12,5000.00,0.00,,011,C00551853,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556934,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,,,2023-07-12,5000.00,0.00,,011,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556935,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-07-12,5000.00,0.00,,011,C00697649,Friends To Elect Dr. Greg Murphy To Congress,H0NC03172,Murphy,Gregory,F.,Rep.,M.D.,H,NC,03,,,,,,,,
SB23,C00130773,87556936,,,PAC,Help Elect Republicans Now,,,,,,555 Metro Place S,Ste. 525,Dublin,OH,43017,,,2023-07-12,5000.00,0.00,,011,C00692715,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556937,,,PAC,Restoring Our Nation (RON) PAC,,,,,,9634 E Clubhouse Ct,,Wichita,KS,67226,,,2023-07-12,5000.00,0.00,,011,C00649525,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556938,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2023-07-12,5000.00,0.00,,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,Rep.,,H,MN,07,,,,,,,,
SB23,C00130773,87556939,,,PAC,Bulldog PAC,,,,,,228 S. Washington St.,Ste. 115,Alexandria,VA,22314,,,2023-07-12,5000.00,0.00,,011,C00672733,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556940,,,PAC,Support Taxfighters & Elect Effective Leaders PAC,,,,,,9070 Irvine Center Drive #150,,Irvine,CA,92618,,,2023-07-12,5000.00,0.00,,011,C00744532,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556941,,,PAC,True North PAC,,,,,,901 N Washington St,Suite 700,Alexandria,VA,22314,,,2023-07-12,5000.00,0.00,,011,C00571000,,,,,,,,,,,,,,,,,,
SB23,C00130773,87556942,,,CCM,Mike Rogers For Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,P2024,,2023-07-12,2500.00,0.00,,011,C00367862,Mike Rogers For Congress,H2AL03032,Rogers,Mike,,Rep.,,H,AL,03,,,,,,,,
SB23,C00130773,87556943,,,CCM,Guthrie For Congress,,,,,,PO Box 22401,,Louisville,KY,421029639,P2024,,2023-07-12,2500.00,0.00,,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,Brett,,Rep.,,H,KY,02,,,,,,,,
SB23,C00130773,87577360,,,CCM,Committee To Re-Elect Nydia M Velazquez To Congres,,,,,,315 Inspiration Lane,,Gaithersburg,NY,20878,P2024,,2023-07-19,2500.00,0.00,,011,C00271312,Committee To Re-Elect Nydia M Velazquez To Congres,H2NY00010,Velazquez,Nydia,M.,Rep.,,H,NY,07,,,,,,,,
SB23,C00130773,87577361,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Avenue,Suite 205,Jamaica,NY,11432,P2024,,2023-07-19,2500.00,0.00,,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,W.,Rep.,,H,NY,05,,,,,,,,
SB23,C00130773,87577362,,,PAC,Forward Together PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,,,2023-07-19,5000.00,0.00,,011,C00412791,,,,,,,,,,,,,,,,,,
SB23,C00130773,87577363,,,CCM,Greg Pence For Congress,,,,,,PO Box 275,,Taylorsville,IN,47280,P2024,,2023-07-19,2000.00,0.00,,011,C00658401,Greg Pence For Congress,H8IN06129,Pence,Greg,,Rep.,,H,IN,06,,,,,,,,
SB23,C00130773,87577364,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,P2024,,2023-07-19,5000.00,0.00,,011,C00287912,Lucas For Congress,H4OK06056,Lucas,Frank,,Rep.,,H,OK,03,,,,,,,,
SB23,C00130773,87577365,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,P2024,,2023-07-19,2500.00,0.00,,011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,IV,H,KY,06,,,,,,,,
SB23,C00130773,87577366,,,PAC,Building America's Republican Representation PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,,,2023-07-19,5000.00,0.00,,011,C00572271,,,,,,,,,,,,,,,,,,
SB23,C00130773,87577367,,,CCM,Lisa McClain For Congress,,,,,,PO Box 327,,Romeo,MI,48065,P2024,,2023-07-19,1000.00,0.00,,011,C00726042,Lisa McClain For Congress,H0MI10287,McClain,Lisa,,Rep.,,H,MI,09,,,,,,,,
SB23,C00130773,87577368,,,CCM,Debbie Wasserman Schultz For Congress,,,,,,1071 Twin Branch Ln,,Weston,FL,33326,P2024,,2023-07-19,1000.00,0.00,,011,C00385773,Debbie Wasserman Schultz For Congress,H4FL20023,Wasserman Schultz,Debbie,,Rep.,,H,FL,25,,,,,,,,
SB23,C00130773,87577369,,,CCM,Jimmy Gomez For Congress,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,P2024,,2023-07-19,2500.00,0.00,,011,C00629659,Jimmy Gomez For Congress,H8CA34266,Gomez,Jimmy,,Rep.,,H,CA,34,,,,,,,,
