form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00744946,500350700,,,PTY,Vermont Democratic Party,,,,,,PO Box 1220,,Montpelier,VT,056011220,,,2024-12-09,55000.00,0.00,Transfer,008,C00024679,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350710,,,PTY,DNC Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-12-23,3500000.00,0.00,Transfer,008,C00010603,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350620,,,PTY,Alaska Democratic Party,,,,,,PO Box 240207,,Anchorage,AK,995240207,,,2024-12-30,8000.00,0.00,Transfer,008,C00191247,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350630,,,PTY,Connecticut Democratic State Central Committee,,,,,,750 Main St,Ste 1108-3,Hartford,CT,061032702,,,2024-12-09,50000.00,0.00,Transfer,008,C00167320,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350640,,,PTY,Idaho State Democratic Party,,,,,,PO Box 445,,Boise,ID,837010445,,,2024-12-09,55000.00,0.00,Transfer,008,C00010439,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350650,,,PTY,Democratic State Central Committee Of LA,,,,,,PO Box 4385,,Baton Rouge,LA,708214385,,,2024-12-09,55000.00,0.00,Transfer,008,C00071365,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350660,,,PTY,Mississippi Democratic Party,,,,,,PO Box 1583,,Jackson,MS,392151583,,,2024-12-30,12500.00,0.00,Transfer,008,C00149641,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350670,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,,,2024-12-30,5000.00,0.00,Transfer,008,C00178038,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350680,,,PTY,North Dakota Democratic-Nonpartisan League Party,,,,,,PO Box 9946,,Fargo,ND,581069946,,,2024-12-30,12500.00,0.00,Transfer,008,C00013748,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350690,,,PTY,Democratic Party Of South Carolina,,,,,,PO Box 5965,,Columbia,SC,292505965,,,2024-12-30,12600.00,0.00,Transfer,008,C00007658,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350701,,,PTY,Washington State Democratic Central Committee,,,,,,PO Box 4027,,Seattle,WA,981940027,,,2024-12-30,10000.00,0.00,Transfer,008,C00114439,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350711,,,PTY,DNC Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-12-23,15000.00,0.00,Transfer,008,C00010603,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350621,,,PTY,Alaska Democratic Party,,,,,,PO Box 240207,,Anchorage,AK,995240207,,,2024-12-09,55000.00,0.00,Transfer,008,C00191247,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350631,,,PTY,DC Democratic State Committee,,,,,,PO Box 50622,,Washington,DC,200910622,,,2024-12-30,10000.00,0.00,Transfer,008,C00295964,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350641,,,PTY,Indiana Democratic Congressional Victory Committee,,,,,,101 W Washington St,Ste 1110E,Indianapolis,IN,462043411,,,2024-12-30,6000.00,0.00,Transfer,008,C00108613,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350651,,,PTY,Maine Democratic Party,,,,,,PO Box 5258,,Augusta,ME,043325258,,,2024-12-30,15000.00,0.00,Transfer,008,C00179408,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350661,,,PTY,Mississippi Democratic Party,,,,,,PO Box 1583,,Jackson,MS,392151583,,,2024-12-09,55000.00,0.00,Transfer,008,C00149641,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350671,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,,,2024-12-09,20000.00,0.00,Transfer,008,C00178038,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350681,,,PTY,North Dakota Democratic-Nonpartisan League Party,,,,,,PO Box 9946,,Fargo,ND,581069946,,,2024-12-09,55000.00,0.00,Transfer,008,C00013748,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350691,,,PTY,Democratic Party Of South Carolina,,,,,,PO Box 5965,,Columbia,SC,292505965,,,2024-12-09,60000.00,0.00,Transfer,008,C00007658,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350702,,,PTY,Washington State Democratic Central Committee,,,,,,PO Box 4027,,Seattle,WA,981940027,,,2024-12-09,55000.00,0.00,Transfer,008,C00114439,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350712,,,PTY,DNC Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-12-23,2000000.00,0.00,Transfer,008,C00010603,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350622,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-12-30,75000.00,0.00,Transfer,008,C00166710,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350632,,,PTY,DC Democratic State Committee,,,,,,PO Box 50622,,Washington,DC,200910622,,,2024-12-09,55000.00,0.00,Transfer,008,C00295964,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350642,,,PTY,Indiana Democratic Congressional Victory Committee,,,,,,101 W Washington St,Ste 1110E,Indianapolis,IN,462043411,,,2024-12-09,50000.00,0.00,Transfer,008,C00108613,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350652,,,PTY,Democratic State Central Committee Of Maryland,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-12-30,90000.00,0.00,Transfer,008,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350662,,,PTY,Missouri Democratic State Committee (Federal),,,,,,4218 Roanoke Rd,Ste 304,Kansas City,MO,641114996,,,2024-12-30,10000.00,0.00,Transfer,008,C00135558,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350672,,,PTY,New Jersey Democratic State Committee,,,,,,142 W State St,,Trenton,NJ,086081110,,,2024-12-30,10000.00,0.00,Transfer,008,C00104471,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350682,,,PTY,Ohio Democratic Party - Federal,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-12-30,18500.00,0.00,Transfer,008,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350692,,,PTY,South Dakota Democratic Party - Federal,,,,,,PO Box 1485,,Sioux Falls,SD,571011485,,,2024-12-30,21000.00,0.00,Transfer,008,C00160937,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350703,,,PTY,W VA State Democratic Ex Com,,,,,,PO Box 11926,,Charleston,WV,253391926,,,2024-12-30,10000.00,0.00,Transfer,008,C00162578,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350623,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-12-09,60000.00,0.00,Transfer,008,C00166710,,,,,,,,,,,,,,,,,,
SB22,C00744946,500350633,,,PTY,Democratic State Committee (Delaware),,,,,,PO Box 2065,,Wilmington,DE,198992065,,,2024-12-30,5000.00,0.00,Transfer,008,C00211763,,,,,,,,,,,,,,,,,,
