form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035451,19723242,,,CCM,Sabina For Ri,,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,P2023,,2023-08-23,2500.00,0.00,,011,C00835173,Sabina For Ri,H4RI01174,Matos,Sabina,,Lt. Gov.,,H,RI,01,,,,,,,,
SB23,C00035451,19723243,,,CCM,Ralph Norman For Congress,,,,,,P O Box 36518,,Rock Hill,SC,29732,P2024,,2023-08-23,2000.00,0.00,,011,C00416461,Ralph Norman For Congress,H6SC05111,Norman,Ralph,,Mr.,,H,SC,05,,,,,,,,
SB23,C00035451,19723244,,,PAC,Jobs Opportunity and New Ideas PAC,,,,,,PO Box 93441,,Des Moines,IA,50393,,,2023-08-23,3000.00,0.00,,011,C00566851,,,,,,,,,,,,,,,,,,
SB23,C00035451,19723246,,,PAC,Winning for America PAC,,,,,,101 W ARGONNE DR,#24,SAINT LOUIS,MO,63122,,,2023-08-23,5000.00,0.00,,011,C00826362,,,,,,,,,,,,,,,,,,
SB23,C00035451,19723247,,,CCM,Tammy Baldwin For Senate,,,,,,P.O. Box 696,,Madison,WI,53701,P2024,,2023-08-23,5000.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,
SB23,C00035451,19723248,,,CCM,Emilia Sykes For Congress,,,,,,545 E. Town St.,,Columbus,OH,43215,P2024,,2023-08-23,2000.00,0.00,,011,C00801274,Emilia Sykes For Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
