form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00078451,87590602,,,COM,"Billy Hickman for State Senate, Inc.",,,,,,PO Box 25,,Statesboro,GA,30459,,,2023-07-26,1000.00,0.00,"Billy Hickman, STATE SENATE 4th GA",011,,,,Hickman,Billy,,GA Sen.,,,,,,,,,,,,"Billy Hickman, STATE SENATE 4th GA"
SB29,C00078451,87590603,,,COM,"Ben Watson for Senate, Inc.",,,,,,100 Riverview Drive,,Savannah,GA,31402,,,2023-07-26,0.00,0.00,"Ben Watson, STATE SENATE 1st GA",011,,,,Watson,Ben,,GA Sen.,,,,,,,,,,,,"Ben Watson, STATE SENATE 1st GA"
SB29,C00078451,87590616,,,COM,"Ben Watson for Senate, Inc.",,,,,,100 Riverview Drive,,Savannah,GA,31402,,,2023-07-26,1000.00,0.00,"Ben Watson, STATE SENATE 1st GA",011,,,,Watson,Ben,,GA Sen.,,,,,,,,,,,,"Ben Watson, STATE SENATE 1st GA"
SB29,C00078451,87590617,,,COM,"Ben Watson for Senate, Inc.",,,,,,100 Riverview Drive,,Savannah,GA,31402,,,2023-07-26,0.00,0.00,"Void - Ben Watson for Senate, Inc.",011,,,,Watson,Ben,,GA Sen.,,,,,,,,,,,,"Void - Ben Watson for Senate, Inc."
SB29,C00078451,87590668,,,COM,Friends of Derek Mallow,,,,,,PO Box 14034,,Savannah,GA,31416,,,2023-07-26,1000.00,0.00,"Derek Mallow, STATE HOUSE 163rd GA",011,,,,Mallow,Derek,,GA Rep.,,,,,,,,,,,,"Derek Mallow, STATE HOUSE 163rd GA"
SB29,C00078451,87590670,,,COM,Friends of Steve Gooch,,,,,,PO Box 600,,Dahlognega,GA,30533,,,2023-07-26,1000.00,0.00,"Steve Gooch, STATE SENATE 51st GA",011,,,,Gooch,Steve,,GA Sen.,,,,,,,,,,,,"Steve Gooch, STATE SENATE 51st GA"
SB29,C00078451,87590684,,,COM,Friends of Blake Tillery,,,,,,404 Durden Street,,Vidalia,GA,30474,,,2023-07-26,1000.00,0.00,"Blake Tillery, STATE SENATE 19th GA",011,,,,Tillery,Blake,,GA Sen.,,,,,,,,,,,,"Blake Tillery, STATE SENATE 19th GA"
SB29,C00078451,87590685,,,COM,John F. Kennedy for Senate,,,,,,5 Dunedin Court,,Macon,GA,31210,,,2023-07-26,1000.00,0.00,"John Kennedy, STATE SENATE 18th GA",011,,,,Kennedy,John,,GA Sen.,,,,,,,,,,,,"John Kennedy, STATE SENATE 18th GA"
SB29,C00078451,87590686,,,COM,Jason Esteves for State Senate,,,,,,2275 Marietta Blvd NW,,Atlanta,GA,30318,,,2023-07-26,1000.00,0.00,"Jason Esteves, STATE SENATE 6th GA",011,,,,Esteves,Jason,,GA Sen.,,,,,,,,,,,,"Jason Esteves, STATE SENATE 6th GA"
SB29,C00078451,87590687,,,COM,Nan for Senate,,,,,,1070 Delaware Avenue SE,,Atlanta,GA,30316,,,2023-07-26,1000.00,0.00,"Nan Orrock, STATE SENATE 36th GA",011,,,,Orrock,Nan,,GA Sen.,,,,,,,,,,,,"Nan Orrock, STATE SENATE 36th GA"
SB29,C00078451,87590688,,,COM,Shelly Echols for State Senate,,,,,,7132 Sloan Stephens Rd,,Alto,GA,30510,,,2023-07-26,1000.00,0.00,"Shelly Echols, STATE SENATE 49th GA",011,,,,Echols,Shelly,,GA Sen.,,,,,,,,,,,,"Shelly Echols, STATE SENATE 49th GA"
SB29,C00078451,87590779,,,COM,Mike Rhett for State Senate,,,,,,P.O. Box 777,,Marietta,GA,30061,,,2023-07-26,1000.00,0.00,"Michael Rhett, STATE SENATE 33rd GA",011,,,,Rhett,Michael,,GA Sen.,,,,,,,,,,,,"Michael Rhett, STATE SENATE 33rd GA"
SB29,C00078451,87590929,,,COM,Chuck Hufstetler for State Senate,,,,,,3 Orchard Spring Drive,,Rome,GA,30165,,,2023-07-26,1000.00,0.00,"Chuck Hufstetler, STATE SENATE 52nd GA",011,,,,Hufstetler,Chuck,,GA Sen.,,,,,,,,,,,,"Chuck Hufstetler, STATE SENATE 52nd GA"
SB29,C00078451,87590932,,,COM,Mike Hodges for State Senate,,,,,,3410 Cypress Mill Rd,,Brunswick,GA,31525,,,2023-07-26,1000.00,0.00,"Mike Hodges, STATE SENATE 3rd GA",011,,,,Hodges,Mike,,GA Sen.,,,,,,,,,,,,"Mike Hodges, STATE SENATE 3rd GA"
SB29,C00078451,87590933,,,COM,Greg Dolezal for State Senate,,,,,,"6505 Shiloh Road, Suite 200",,Alpharetta,GA,30005,,,2023-07-26,1000.00,0.00,"Greg Dolezal, STATE SENATE 27th GA",011,,,,Dolezal,Greg,,GA Sen.,,,,,,,,,,,,"Greg Dolezal, STATE SENATE 27th GA"
SB29,C00078451,87590934,,,COM,Jason Anavitarte for State Senate,,,,,,316 Blackberry Run Drive,,Dallas,GA,30132,,,2023-07-26,1000.00,0.00,"Jason Anavitarte, STATE SENATE 31st GA",011,,,,Anavitarte,Jason,,GA Sen.,,,,,,,,,,,,"Jason Anavitarte, STATE SENATE 31st GA"
SB29,C00078451,87590935,,,COM,Gloria Butler for State Senate,,,,,,6241 Southland Trace,,Stone Mountain,GA,30057,,,2023-07-26,1000.00,0.00,"Gloria Butler, STATE SENATE 55th GA",011,,,,Butler,Gloria,,GA Sen.,,,,,,,,,,,,"Gloria Butler, STATE SENATE 55th GA"
SB29,C00078451,87590937,,,COM,John Albers for State Senate,,,,,,421-C State Capitol,,Atlanta,GA,30334,,,2023-07-26,1000.00,0.00,"John Albers, STATE SENATE 56th GA",011,,,,Albers,John,,GA Sen.,,,,,,,,,,,,"John Albers, STATE SENATE 56th GA"
SB29,C00078451,87590959,,,COM,Bill Cowsert for State Senate,,,,,,P.O. Box 512,,Athens,GA,30603,,,2023-07-26,1000.00,0.00,"Bill Cowsert, STATE SENATE 46th GA",011,,,,Cowsert,Bill,,GA Sen.,,,,,,,,,,,,"Bill Cowsert, STATE SENATE 46th GA"
SB29,C00078451,87591039,,,COM,Committee to Elect Ron Stephens,,,,,,45 Cove Drive,,Savannah,GA,31419,,,2023-07-26,1000.00,0.00,"Ron Stephens, STATE HOUSE 164th GA",011,,,,Stephens,Ron,,GA Rep.,,,,,,,,,,,,"Ron Stephens, STATE HOUSE 164th GA"
SB29,C00078451,87591302,,,COM,David Knight for State House,,,,,,PO Box 501029,,Atlanta,GA,31150,,,2023-07-26,1000.00,0.00,"David Knight, STATE HOUSE 130th GA",011,,,,Knight,David,,GA Rep.,,,,,,,,,,,,"David Knight, STATE HOUSE 130th GA"
SB29,C00078451,87591522,,,COM,Friends of Shaw Blackmon,,,,,,PO Box 729,,Bonaire,GA,31005,,,2023-07-26,1000.00,0.00,"Shaw Blackmon, STATE HOUSE 146th GA",011,,,,Blackmon,Shaw,,GA Rep.,,,,,,,,,,,,"Shaw Blackmon, STATE HOUSE 146th GA"
SB29,C00078451,87592068,,,COM,Friends of Jon Burns,,,,,,P.O. Box 1000,,Springfield,GA,31329,,,2023-07-26,2000.00,0.00,"Jon Burns, STATE HOUSE 159th GA",011,,,,Burns,Jon,,GA Rep.,,,,,,,,,,,,"Jon Burns, STATE HOUSE 159th GA"
SB29,C00078451,87592760,,,COM,Jesse Petrea for State House,,,,,,108 Loyer Lane,,Savannah,GA,31411,,,2023-07-26,1000.00,0.00,"Jesse Petrea, STATE HOUSE 166th GA",011,,,,Petrea,Jesse,,GA Rep.,,,,,,,,,,,,"Jesse Petrea, STATE HOUSE 166th GA"
